sentence_id	word_id	word	nfixations	meanpupilsize	ffd	sfd	gd	gpt	trt	ffd_pupilsize	gd_pupilsize	gpt_pupilsize	trt_pupilsize	ffd_t1_mean	ffd_t2_mean	ffd_a1_mean	ffd_a2_mean	ffd_b1_mean	ffd_b2_mean	ffd_g1_mean	ffd_g2_mean	sfd_t1_mean	sfd_t2_mean	sfd_a1_mean	sfd_a2_mean	sfd_b1_mean	sfd_b2_mean	sfd_g1_mean	sfd_g2_mean	gd_t1_mean	gd_t2_mean	gd_a1_mean	gd_a2_mean	gd_b1_mean	gd_b2_mean	gd_g1_mean	gd_g2_mean	gpt_t1_mean	gpt_t2_mean	gpt_a1_mean	gpt_a2_mean	gpt_b1_mean	gpt_b2_mean	gpt_g1_mean	gpt_g2_mean	trt_t1_mean	trt_t2_mean	trt_a1_mean	trt_a2_mean	trt_b1_mean	trt_b2_mean	trt_g1_mean	trt_g2_mean
1	1	Henry	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	2	Ford,	1.0	3696.0	97.0	97.0	97.0	97.0	97.0	3696.0	3696.0	3696.0	3696.0	2.700897	2.054804	1.358971	2.210302	2.071026	2.193224	1.230534	1.308845	2.700897	2.054804	1.358971	2.210302	2.071026	2.193224	1.230534	1.308845	2.700897	2.054804	1.358971	2.210302	2.071026	2.193224	1.230534	1.308845	2.700897	2.054804	1.358971	2.210302	2.071026	2.193224	1.230534	1.308845	2.700897	2.054804	1.358971	2.210302	2.071026	2.193224	1.230534	1.308845
1	3	with	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	4	his	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	5	son	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	6	Edsel,	1.0	3612.0	139.0	139.0	139.0	139.0	139.0	3612.0	3612.0	3612.0	3612.0	1.587236	1.254919	1.486109	1.877878	3.017113	2.294968	1.248047	1.193177	1.587236	1.254919	1.486109	1.877878	3.017113	2.294968	1.248047	1.193177	1.587236	1.254919	1.486109	1.877878	3.017113	2.294968	1.248047	1.193177	1.587236	1.254919	1.486109	1.877878	3.017113	2.294968	1.248047	1.193177	1.587236	1.254919	1.486109	1.877878	3.017113	2.294968	1.248047	1.193177
1	7	founded	3.0	3674.3333	93.0	n/a	243.0	243.0	243.0	3649.0	3674.3333	3674.3333	3674.3333	1.553048	1.79294	2.358501	2.728224	2.366083	1.900036	1.268776	1.237845	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.227903	1.977919	2.025795	2.50856	2.443255	1.847541	1.223446	1.483396	2.227903	1.977919	2.025795	2.50856	2.443255	1.847541	1.223446	1.483396	2.227903	1.977919	2.025795	2.50856	2.443255	1.847541	1.223446	1.483396
1	8	the	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	9	Ford	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	10	Foundation	1.0	3634.0	76.0	76.0	76.0	76.0	76.0	3634.0	3634.0	3634.0	3634.0	3.585109	1.625619	1.306079	2.185925	3.629958	1.899219	1.274249	1.523603	3.585109	1.625619	1.306079	2.185925	3.629958	1.899219	1.274249	1.523603	3.585109	1.625619	1.306079	2.185925	3.629958	1.899219	1.274249	1.523603	3.585109	1.625619	1.306079	2.185925	3.629958	1.899219	1.274249	1.523603	3.585109	1.625619	1.306079	2.185925	3.629958	1.899219	1.274249	1.523603
