onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
0.054	0.232	fixation	n/a	232.8	183.2	3625.0	n/a	n/a	n/a	n/a
0.288	0.132	saccade	n/a	238.8	191.6	n/a	247.3	173.2	0.72	1078.0
0.328	0.042	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.422	0.188	fixation	n/a	245.7	169.5	3741.0	n/a	n/a	n/a	n/a
0.612	0.042	saccade	n/a	247.8	176.3	n/a	354.0	262.4	4.86	168.0
0.656	0.138	fixation	n/a	364.3	264.9	3722.0	n/a	n/a	n/a	n/a
0.796	0.04	saccade	n/a	366.1	262.7	n/a	254.4	153.9	5.54	207.0
0.838	0.368	fixation	n/a	255.7	146.8	3677.0	n/a	n/a	n/a	n/a
1.208	0.028	saccade	n/a	254.0	156.6	n/a	306.4	193.2	2.26	91.0
1.238	0.236	fixation	n/a	324.1	213.2	3803.0	n/a	n/a	n/a	n/a
1.476	0.114	saccade	n/a	332.3	231.3	n/a	342.9	272.6	1.54	1088.0
1.514	0.024	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.592	0.14	fixation	n/a	340.4	258.8	3798.0	n/a	n/a	n/a	n/a
1.734	0.028	saccade	n/a	338.9	258.4	n/a	254.1	216.4	3.34	180.0
1.764	0.306	fixation	n/a	255.8	207.1	3783.0	n/a	n/a	n/a	n/a
2.072	0.128	saccade	n/a	265.3	219.5	n/a	302.6	169.9	2.21	958.0
2.104	0.0	trigger_116	116	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.106	0.042	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.202	0.282	fixation	n/a	296.8	158.0	3692.0	n/a	n/a	n/a	n/a
2.486	0.036	saccade	n/a	294.5	159.9	n/a	326.1	253.1	3.53	120.0
2.524	0.23	fixation	n/a	330.4	260.3	3592.0	n/a	n/a	n/a	n/a
2.756	0.146	saccade	n/a	332.9	264.1	n/a	385.9	301.0	2.3	1125.0
2.798	0.052	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.904	0.294	fixation	n/a	381.1	291.3	3617.0	n/a	n/a	n/a	n/a
3.2	0.178	saccade	n/a	385.1	297.5	n/a	398.1	310.9	0.67	1162.0
3.236	0.082	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.38	0.182	fixation	n/a	391.7	298.4	3591.0	n/a	n/a	n/a	n/a
3.564	0.036	saccade	n/a	386.8	296.3	n/a	264.6	247.5	4.65	170.0
3.602	0.23	fixation	n/a	263.0	240.7	3610.0	n/a	n/a	n/a	n/a
3.834	0.13	saccade	n/a	274.8	249.4	n/a	349.6	217.6	2.88	976.0
3.874	0.04	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.966	0.21	fixation	n/a	341.0	202.2	3451.0	n/a	n/a	n/a	n/a
4.118	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.178	0.114	saccade	n/a	336.6	205.5	n/a	309.3	210.8	0.98	1016.0
4.224	0.012	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.294	0.052	fixation	n/a	306.1	206.2	3474.0	n/a	n/a	n/a	n/a
4.348	0.03	saccade	n/a	303.0	204.0	n/a	204.7	206.8	3.43	164.0
4.38	0.1	fixation	n/a	201.2	204.6	3484.0	n/a	n/a	n/a	n/a
4.482	0.022	saccade	n/a	202.6	201.8	n/a	224.8	166.8	1.47	84.0
4.506	0.2	fixation	n/a	232.0	164.0	3471.0	n/a	n/a	n/a	n/a
4.708	0.05	saccade	n/a	234.2	163.4	n/a	425.4	169.4	6.72	200.0
4.76	0.138	fixation	n/a	425.1	169.7	3409.0	n/a	n/a	n/a	n/a
4.9	0.044	saccade	n/a	423.4	170.1	n/a	238.6	164.8	6.52	236.0
4.946	0.364	fixation	n/a	240.8	166.8	3564.0	n/a	n/a	n/a	n/a
5.312	0.036	saccade	n/a	243.4	165.0	n/a	362.9	168.2	4.2	150.0
5.35	0.104	fixation	n/a	374.4	167.4	3564.0	n/a	n/a	n/a	n/a
5.456	0.036	saccade	n/a	374.5	169.9	n/a	240.1	164.0	4.73	239.0
5.494	0.43	fixation	n/a	232.7	167.4	3670.0	n/a	n/a	n/a	n/a
5.51	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.572	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.926	0.022	saccade	n/a	206.1	168.9	n/a	148.3	171.2	1.98	116.0
5.95	0.166	fixation	n/a	142.2	170.8	3716.0	n/a	n/a	n/a	n/a
6.118	0.042	saccade	n/a	145.4	172.0	n/a	309.8	167.0	5.7	181.0
6.162	0.168	fixation	n/a	316.1	167.0	3697.0	n/a	n/a	n/a	n/a
6.332	0.038	saccade	n/a	320.8	163.1	n/a	458.3	169.4	4.88	190.0
6.372	0.204	fixation	n/a	458.5	169.6	3701.0	n/a	n/a	n/a	n/a
6.578	0.022	saccade	n/a	463.6	171.4	n/a	504.4	179.6	1.49	77.0
6.602	0.024	fixation	n/a	510.1	183.8	3641.0	n/a	n/a	n/a	n/a
6.628	0.06	saccade	n/a	510.5	185.5	n/a	112.4	222.1	13.88	374.0
6.69	0.24	fixation	n/a	113.4	222.3	3711.0	n/a	n/a	n/a	n/a
6.734	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.794	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.932	0.028	saccade	n/a	114.0	220.8	n/a	173.3	173.9	2.61	115.0
6.962	0.184	fixation	n/a	186.1	171.9	3698.0	n/a	n/a	n/a	n/a
7.148	0.056	saccade	n/a	187.4	171.1	n/a	497.1	186.3	10.88	329.0
7.206	0.182	fixation	n/a	497.3	185.8	3640.0	n/a	n/a	n/a	n/a
7.39	0.06	saccade	n/a	496.5	184.9	n/a	138.2	220.5	12.53	356.0
7.452	0.15	fixation	n/a	146.5	224.7	3741.0	n/a	n/a	n/a	n/a
7.604	0.022	saccade	n/a	147.6	227.8	n/a	108.5	229.9	1.33	79.0
7.628	0.158	fixation	n/a	106.0	230.1	3735.0	n/a	n/a	n/a	n/a
7.788	0.034	saccade	n/a	109.1	231.1	n/a	207.1	217.6	3.38	117.0
7.824	0.258	fixation	n/a	216.2	217.4	3761.0	n/a	n/a	n/a	n/a
7.886	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.948	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.084	0.022	saccade	n/a	211.8	214.7	n/a	193.0	176.2	1.52	86.0
8.108	0.138	fixation	n/a	194.7	176.2	3830.0	n/a	n/a	n/a	n/a
8.248	0.034	saccade	n/a	200.4	174.5	n/a	300.0	165.2	3.49	140.0
8.284	0.198	fixation	n/a	302.1	164.0	3815.0	n/a	n/a	n/a	n/a
8.484	0.054	saccade	n/a	303.1	161.2	n/a	516.2	175.7	7.57	206.0
8.54	0.194	fixation	n/a	514.4	167.2	3814.0	n/a	n/a	n/a	n/a
8.736	0.06	saccade	n/a	515.5	164.3	n/a	108.2	229.9	14.26	404.0
8.798	0.204	fixation	n/a	123.9	235.2	3823.0	n/a	n/a	n/a	n/a
9.004	0.038	saccade	n/a	132.8	238.0	n/a	255.1	226.6	4.24	138.0
9.044	0.2	fixation	n/a	259.5	224.3	3705.0	n/a	n/a	n/a	n/a
9.246	0.022	saccade	n/a	255.5	223.3	n/a	208.3	225.0	1.65	99.0
9.27	0.154	fixation	n/a	203.7	223.1	3764.0	n/a	n/a	n/a	n/a
9.426	0.048	saccade	n/a	207.1	221.6	n/a	435.3	232.2	8.04	279.0
9.476	0.176	fixation	n/a	437.2	230.7	3758.0	n/a	n/a	n/a	n/a
9.654	0.038	saccade	n/a	435.8	229.7	n/a	293.7	219.2	5.05	180.0
9.694	0.108	fixation	n/a	294.7	219.9	3762.0	n/a	n/a	n/a	n/a
9.804	0.028	saccade	n/a	292.4	220.4	n/a	215.1	175.6	3.14	155.0
9.834	0.296	fixation	n/a	211.6	169.5	3760.0	n/a	n/a	n/a	n/a
10.132	0.04	saccade	n/a	212.7	170.0	n/a	356.9	171.4	5.05	176.0
10.174	0.194	fixation	n/a	363.6	170.1	3764.0	n/a	n/a	n/a	n/a
10.37	0.046	saccade	n/a	364.9	167.2	n/a	550.8	171.6	6.64	236.0
10.418	0.088	fixation	n/a	552.1	171.0	3702.0	n/a	n/a	n/a	n/a
10.508	0.058	saccade	n/a	553.4	170.3	n/a	165.5	235.9	13.81	400.0
10.568	0.356	fixation	n/a	174.0	232.7	3743.0	n/a	n/a	n/a	n/a
10.702	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.764	0.0	trigger_12	12	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.926	0.024	saccade	n/a	166.2	225.4	n/a	142.2	188.8	1.53	79.0
10.952	0.12	fixation	n/a	142.5	181.6	3737.0	n/a	n/a	n/a	n/a
11.074	0.044	saccade	n/a	145.4	181.1	n/a	281.3	168.2	4.72	147.0
11.12	0.226	fixation	n/a	282.4	169.1	3663.0	n/a	n/a	n/a	n/a
11.348	0.022	saccade	n/a	279.5	165.3	n/a	235.1	160.4	1.56	92.0
11.372	0.07	fixation	n/a	234.0	159.9	3690.0	n/a	n/a	n/a	n/a
11.444	0.048	saccade	n/a	238.1	162.3	n/a	452.1	176.1	7.55	257.0
11.494	0.384	fixation	n/a	446.7	170.2	3625.0	n/a	n/a	n/a	n/a
11.88	0.054	saccade	n/a	432.3	165.1	n/a	125.2	219.4	10.84	330.0
11.936	0.418	fixation	n/a	131.3	225.1	3664.0	n/a	n/a	n/a	n/a
12.174	0.0	trigger_13	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.228	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.356	0.026	saccade	n/a	133.6	223.9	n/a	171.5	180.8	2.0	101.0
12.384	0.162	fixation	n/a	189.2	172.2	3636.0	n/a	n/a	n/a	n/a
