onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
0.025	0.258	fixation	n/a	304.6	235.7	3815.0	n/a	n/a	n/a	n/a
0.074	0.0	trigger_94	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.285	0.126	saccade	n/a	308.2	238.9	n/a	248.9	157.3	3.59	979.0
0.327	0.028	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.413	0.214	fixation	n/a	250.0	156.2	3914.0	n/a	n/a	n/a	n/a
0.629	0.13	saccade	n/a	257.7	163.1	n/a	272.2	175.8	0.68	1344.0
0.665	0.048	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.761	0.41	fixation	n/a	270.7	171.1	3966.0	n/a	n/a	n/a	n/a
1.173	0.166	saccade	n/a	280.6	187.6	n/a	277.7	173.6	0.51	1322.0
1.209	0.064	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.341	0.032	fixation	n/a	278.0	175.2	4020.0	n/a	n/a	n/a	n/a
1.375	0.168	saccade	n/a	277.6	178.8	n/a	317.9	194.6	1.53	1448.0
1.411	0.078	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.545	0.306	fixation	n/a	313.4	195.2	4020.0	n/a	n/a	n/a	n/a
1.853	0.18	saccade	n/a	317.5	202.6	n/a	339.3	214.3	0.88	1429.0
1.895	0.078	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.035	0.208	fixation	n/a	336.5	215.4	3846.0	n/a	n/a	n/a	n/a
2.084	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.245	0.044	saccade	n/a	334.4	215.5	n/a	178.8	224.9	5.46	201.0
2.291	0.082	fixation	n/a	184.0	224.1	3931.0	n/a	n/a	n/a	n/a
2.375	0.018	saccade	n/a	184.0	220.5	n/a	175.8	192.0	1.05	67.0
2.395	0.316	fixation	n/a	167.7	183.4	3835.0	n/a	n/a	n/a	n/a
2.713	0.03	saccade	n/a	161.7	180.2	n/a	253.8	171.0	3.22	138.0
2.745	0.172	fixation	n/a	273.0	172.5	3816.0	n/a	n/a	n/a	n/a
2.919	0.032	saccade	n/a	277.4	169.7	n/a	383.4	166.1	3.75	160.0
2.953	0.164	fixation	n/a	389.3	166.0	3865.0	n/a	n/a	n/a	n/a
3.119	0.032	saccade	n/a	390.5	164.1	n/a	502.1	173.1	3.97	164.0
3.153	0.164	fixation	n/a	509.9	173.4	3849.0	n/a	n/a	n/a	n/a
3.319	0.146	saccade	n/a	515.9	186.4	n/a	207.7	240.1	11.0	1284.0
3.355	0.06	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.467	0.078	fixation	n/a	207.0	243.6	3996.0	n/a	n/a	n/a	n/a
3.547	0.15	saccade	n/a	209.9	247.4	n/a	233.0	227.0	1.09	1416.0
3.581	0.068	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.699	0.198	fixation	n/a	231.9	226.9	4284.0	n/a	n/a	n/a	n/a
3.899	0.044	saccade	n/a	235.2	227.0	n/a	399.5	236.8	5.82	212.0
3.945	0.274	fixation	n/a	396.1	236.8	4300.0	n/a	n/a	n/a	n/a
4.221	0.03	saccade	n/a	397.7	236.8	n/a	504.3	241.5	3.79	171.0
4.253	0.176	fixation	n/a	508.5	241.5	4287.0	n/a	n/a	n/a	n/a
4.431	0.128	saccade	n/a	510.1	250.9	n/a	600.3	239.7	3.21	1496.0
4.467	0.054	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.561	0.144	fixation	n/a	599.6	234.6	4313.0	n/a	n/a	n/a	n/a
4.707	0.048	saccade	n/a	600.3	232.8	n/a	338.2	238.1	9.25	371.0
4.757	0.354	fixation	n/a	341.8	245.1	4334.0	n/a	n/a	n/a	n/a
5.113	0.046	saccade	n/a	344.2	241.5	n/a	516.5	232.7	6.1	204.0
5.161	0.314	fixation	n/a	515.2	229.0	4295.0	n/a	n/a	n/a	n/a
5.477	0.024	saccade	n/a	513.1	230.9	n/a	455.4	227.2	2.05	119.0
5.503	0.188	fixation	n/a	459.4	230.4	4336.0	n/a	n/a	n/a	n/a
5.693	0.048	saccade	n/a	460.5	233.2	n/a	242.1	198.7	7.82	267.0
5.743	0.126	fixation	n/a	245.1	198.8	4317.0	n/a	n/a	n/a	n/a
5.871	0.02	saccade	n/a	246.6	196.8	n/a	264.8	170.9	1.13	75.0
5.893	0.176	fixation	n/a	269.0	172.4	4288.0	n/a	n/a	n/a	n/a
6.071	0.06	saccade	n/a	271.4	173.4	n/a	484.3	184.0	7.55	198.0
6.133	0.166	fixation	n/a	484.7	180.8	4183.0	n/a	n/a	n/a	n/a
6.301	0.014	saccade	n/a	490.2	181.3	n/a	506.4	175.9	0.61	46.0
6.317	0.068	fixation	n/a	517.3	173.9	4223.0	n/a	n/a	n/a	n/a
6.387	0.04	saccade	n/a	518.7	173.7	n/a	354.3	162.7	5.82	272.0
6.429	0.24	fixation	n/a	353.7	168.8	4210.0	n/a	n/a	n/a	n/a
