onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
0.013	0.206	fixation	n/a	252.9	287.8	4415.0	n/a	n/a	n/a	n/a
0.221	0.054	saccade	n/a	259.3	291.8	n/a	198.6	123.8	6.52	207.0
0.277	0.496	fixation	n/a	209.5	125.3	4275.0	n/a	n/a	n/a	n/a
0.775	0.028	saccade	n/a	208.7	120.6	n/a	240.1	64.5	2.33	106.0
0.805	0.474	fixation	n/a	248.5	50.9	4553.0	n/a	n/a	n/a	n/a
1.281	0.184	saccade	n/a	246.2	59.6	n/a	247.9	60.8	0.07	1758.0
1.329	0.086	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.467	1.104	fixation	n/a	240.6	55.5	4656.0	n/a	n/a	n/a	n/a
2.062	0.0	trigger_110	110	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.573	0.032	saccade	n/a	241.7	58.3	n/a	243.4	162.9	3.82	159.0
2.607	0.248	fixation	n/a	254.7	181.1	4917.0	n/a	n/a	n/a	n/a
2.857	0.024	saccade	n/a	249.6	179.4	n/a	230.0	137.2	1.69	104.0
2.883	0.6	fixation	n/a	240.6	138.8	4643.0	n/a	n/a	n/a	n/a
3.485	0.032	saccade	n/a	244.8	153.2	n/a	342.3	187.8	3.73	163.0
3.519	0.34	fixation	n/a	349.9	194.8	4622.0	n/a	n/a	n/a	n/a
3.861	0.022	saccade	n/a	348.1	191.0	n/a	307.9	186.1	1.47	102.0
3.885	0.356	fixation	n/a	284.3	172.6	4363.0	n/a	n/a	n/a	n/a
4.078	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.243	0.032	saccade	n/a	286.4	172.1	n/a	178.0	185.1	3.89	239.0
4.277	0.064	fixation	n/a	185.9	183.6	4355.0	n/a	n/a	n/a	n/a
4.343	0.022	saccade	n/a	185.9	183.7	n/a	153.2	173.3	1.22	94.0
4.367	0.218	fixation	n/a	161.4	172.5	4381.0	n/a	n/a	n/a	n/a
4.587	0.022	saccade	n/a	163.4	173.5	n/a	199.7	178.1	1.3	70.0
4.611	0.396	fixation	n/a	211.6	179.7	4344.0	n/a	n/a	n/a	n/a
5.009	0.014	saccade	n/a	216.6	178.7	n/a	232.5	180.6	0.57	46.0
5.025	0.25	fixation	n/a	250.1	180.5	4232.0	n/a	n/a	n/a	n/a
5.277	0.024	saccade	n/a	252.4	178.8	n/a	301.4	177.7	1.76	96.0
5.303	0.142	fixation	n/a	314.0	177.3	4233.0	n/a	n/a	n/a	n/a
5.447	0.028	saccade	n/a	316.5	175.9	n/a	405.7	175.5	3.23	167.0
5.477	0.208	fixation	n/a	410.1	177.7	4250.0	n/a	n/a	n/a	n/a
5.687	0.022	saccade	n/a	411.6	178.3	n/a	448.2	182.4	1.33	82.0
5.711	0.15	fixation	n/a	452.0	180.1	4175.0	n/a	n/a	n/a	n/a
5.863	0.032	saccade	n/a	451.3	180.1	n/a	335.2	183.1	4.21	228.0
5.897	0.236	fixation	n/a	336.8	184.3	4091.0	n/a	n/a	n/a	n/a
6.135	0.172	saccade	n/a	337.8	195.6	n/a	467.2	213.7	4.73	1431.0
6.177	0.074	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.309	0.138	fixation	n/a	468.8	203.6	4034.0	n/a	n/a	n/a	n/a
6.449	0.032	saccade	n/a	486.0	199.3	n/a	561.9	189.1	2.77	140.0
6.483	0.174	fixation	n/a	557.1	195.2	4029.0	n/a	n/a	n/a	n/a
6.659	0.02	saccade	n/a	552.5	191.5	n/a	591.8	189.1	1.41	97.0
6.681	0.154	fixation	n/a	591.3	194.6	3953.0	n/a	n/a	n/a	n/a
6.837	0.07	saccade	n/a	594.0	190.9	n/a	139.5	238.9	16.21	393.0
6.909	0.226	fixation	n/a	141.8	242.5	3941.0	n/a	n/a	n/a	n/a
7.137	0.024	saccade	n/a	141.6	239.2	n/a	202.8	233.2	2.17	136.0
7.163	0.234	fixation	n/a	219.5	239.9	3874.0	n/a	n/a	n/a	n/a
7.399	0.018	saccade	n/a	232.7	240.0	n/a	261.4	241.4	1.03	66.0
7.419	0.178	fixation	n/a	294.2	237.9	3932.0	n/a	n/a	n/a	n/a
7.599	0.028	saccade	n/a	296.6	229.5	n/a	365.7	236.3	2.51	136.0
7.629	0.182	fixation	n/a	360.4	234.9	4026.0	n/a	n/a	n/a	n/a
7.813	0.028	saccade	n/a	355.8	229.4	n/a	428.7	232.3	2.64	135.0
7.843	0.192	fixation	n/a	426.1	234.7	4067.0	n/a	n/a	n/a	n/a
8.037	0.028	saccade	n/a	422.4	231.0	n/a	504.8	238.0	3.0	145.0
8.067	0.194	fixation	n/a	511.2	239.2	4069.0	n/a	n/a	n/a	n/a
8.263	0.02	saccade	n/a	512.7	237.1	n/a	549.7	237.0	1.34	85.0
8.285	0.182	fixation	n/a	556.0	233.9	3990.0	n/a	n/a	n/a	n/a
8.469	0.068	saccade	n/a	554.6	233.8	n/a	121.4	312.4	15.6	422.0
8.539	0.4	fixation	n/a	117.4	319.2	3950.0	n/a	n/a	n/a	n/a
8.941	0.028	saccade	n/a	109.1	322.5	n/a	159.8	257.8	2.94	142.0
8.971	0.24	fixation	n/a	173.5	240.4	3963.0	n/a	n/a	n/a	n/a
9.213	0.026	saccade	n/a	176.2	240.9	n/a	249.3	222.6	2.69	147.0
