onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
0.046	1.62	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.046	1.634	saccade	n/a	0.0	0.0	n/a	280.4	207.6	4900000.0	29.0
0.106	0.0	trigger_93	93	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.682	0.05	fixation	n/a	278.1	199.9	4703.0	n/a	n/a	n/a	n/a
1.734	1.226	saccade	n/a	378.5	277.9	n/a	326.1	226.4	2.59	123.0
1.744	1.162	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.116	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.962	0.06	fixation	n/a	319.1	207.5	4270.0	n/a	n/a	n/a	n/a
3.024	0.026	saccade	n/a	321.9	193.9	n/a	391.8	193.0	2.46	118.0
3.052	0.176	fixation	n/a	404.7	188.5	4308.0	n/a	n/a	n/a	n/a
3.23	0.024	saccade	n/a	404.5	182.8	n/a	469.9	188.2	2.31	131.0
3.256	0.188	fixation	n/a	487.4	195.9	4354.0	n/a	n/a	n/a	n/a
3.446	0.026	saccade	n/a	490.2	195.7	n/a	557.3	200.6	2.36	105.0
3.474	0.226	fixation	n/a	563.7	196.6	4307.0	n/a	n/a	n/a	n/a
3.702	0.02	saccade	n/a	565.1	194.4	n/a	603.0	197.8	1.33	86.0
3.724	0.084	fixation	n/a	606.0	197.4	4236.0	n/a	n/a	n/a	n/a
3.81	0.08	saccade	n/a	605.3	197.7	n/a	102.7	246.1	17.3	346.0
3.892	0.1	fixation	n/a	124.6	255.4	4271.0	n/a	n/a	n/a	n/a
3.994	0.08	saccade	n/a	147.7	260.4	n/a	157.2	268.6	0.43	285.0
4.076	0.044	fixation	n/a	167.4	266.8	4257.0	n/a	n/a	n/a	n/a
4.122	0.032	saccade	n/a	162.4	260.1	n/a	264.0	263.8	3.5	146.0
4.156	0.218	fixation	n/a	266.0	264.9	4263.0	n/a	n/a	n/a	n/a
4.376	0.028	saccade	n/a	267.2	264.2	n/a	344.7	254.9	2.72	159.0
4.406	0.202	fixation	n/a	339.7	249.8	4336.0	n/a	n/a	n/a	n/a
4.61	0.032	saccade	n/a	342.4	246.2	n/a	442.7	246.9	3.52	170.0
4.644	0.142	fixation	n/a	442.8	247.2	4433.0	n/a	n/a	n/a	n/a
4.788	0.026	saccade	n/a	449.8	247.4	n/a	519.3	252.0	2.44	120.0
4.816	0.1	fixation	n/a	530.3	256.2	4364.0	n/a	n/a	n/a	n/a
4.918	0.07	saccade	n/a	530.7	259.6	n/a	150.0	316.0	13.28	406.0
4.99	0.056	fixation	n/a	152.8	323.1	4295.0	n/a	n/a	n/a	n/a
5.048	0.016	saccade	n/a	147.1	328.9	n/a	174.6	332.7	0.95	82.0
5.066	0.052	fixation	n/a	175.7	329.5	4229.0	n/a	n/a	n/a	n/a
5.12	0.078	saccade	n/a	142.7	319.2	n/a	164.3	336.6	0.95	107.0
5.2	0.028	fixation	n/a	165.5	337.2	4126.0	n/a	n/a	n/a	n/a
5.23	0.296	saccade	n/a	182.2	327.8	n/a	355.2	330.7	5.98	545.0
5.528	0.058	fixation	n/a	338.9	331.2	3971.0	n/a	n/a	n/a	n/a
5.588	0.194	saccade	n/a	343.5	329.0	n/a	414.9	340.4	2.52	620.0
5.784	0.256	fixation	n/a	400.6	335.8	3913.0	n/a	n/a	n/a	n/a
6.042	0.034	saccade	n/a	398.3	333.4	n/a	526.6	333.3	4.48	231.0
6.078	0.23	fixation	n/a	526.9	326.4	3923.0	n/a	n/a	n/a	n/a
6.31	0.018	saccade	n/a	528.8	321.9	n/a	554.4	320.5	0.89	58.0
6.33	0.198	fixation	n/a	576.6	317.7	3893.0	n/a	n/a	n/a	n/a
6.53	0.026	saccade	n/a	582.1	313.6	n/a	649.8	311.0	2.34	120.0
6.558	0.326	fixation	n/a	657.9	313.6	3736.0	n/a	n/a	n/a	n/a
6.886	0.088	saccade	n/a	660.2	316.0	n/a	64.4	348.9	20.19	367.0
6.976	0.282	fixation	n/a	52.8	360.5	3309.0	n/a	n/a	n/a	n/a
7.26	0.064	saccade	n/a	51.8	355.1	n/a	62.8	251.5	3.59	141.0
7.326	0.102	fixation	n/a	59.2	239.2	3138.0	n/a	n/a	n/a	n/a
7.43	0.048	saccade	n/a	66.4	238.7	n/a	33.1	178.3	2.37	113.0
7.48	0.054	fixation	n/a	39.5	190.7	3229.0	n/a	n/a	n/a	n/a
7.536	0.084	saccade	n/a	39.4	183.3	n/a	19.4	171.5	0.78	108.0
7.622	0.044	fixation	n/a	20.3	161.1	3365.0	n/a	n/a	n/a	n/a
7.668	0.014	saccade	n/a	26.8	161.5	n/a	42.3	174.6	0.69	65.0
7.684	0.062	fixation	n/a	27.6	167.2	3402.0	n/a	n/a	n/a	n/a
7.748	0.238	saccade	n/a	29.5	158.5	n/a	387.7	185.1	12.3	600.0
7.988	0.182	fixation	n/a	384.3	180.2	3844.0	n/a	n/a	n/a	n/a
8.172	0.028	saccade	n/a	387.2	176.2	n/a	468.0	185.0	2.86	125.0
8.202	0.154	fixation	n/a	474.8	185.3	3932.0	n/a	n/a	n/a	n/a
8.358	0.028	saccade	n/a	478.2	187.0	n/a	558.2	195.0	2.82	132.0
