onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
0.042	0.194	fixation	n/a	231.6	189.2	2984.0	n/a	n/a	n/a	n/a
0.238	0.03	saccade	n/a	230.2	192.3	n/a	178.1	189.7	1.97	177.0
0.27	0.648	fixation	n/a	179.4	189.8	3194.0	n/a	n/a	n/a	n/a
0.92	0.194	saccade	n/a	186.1	193.4	n/a	189.3	208.8	0.61	1011.0
0.976	0.046	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.116	0.33	fixation	n/a	193.7	203.9	3468.0	n/a	n/a	n/a	n/a
1.448	0.03	saccade	n/a	196.2	205.9	n/a	244.0	240.7	2.27	194.0
1.48	0.298	fixation	n/a	248.3	238.6	3263.0	n/a	n/a	n/a	n/a
1.78	0.288	saccade	n/a	266.0	247.4	n/a	230.2	246.6	1.37	2415.0
1.812	0.166	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.07	0.59	fixation	n/a	235.6	236.4	3093.0	n/a	n/a	n/a	n/a
2.092	0.0	trigger_116	116	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.662	0.024	saccade	n/a	239.4	242.1	n/a	274.0	244.6	1.33	108.0
2.688	0.67	fixation	n/a	264.4	246.2	3067.0	n/a	n/a	n/a	n/a
3.36	0.208	saccade	n/a	261.5	252.2	n/a	250.4	266.3	0.7	2577.0
3.41	0.082	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.57	0.598	fixation	n/a	249.6	250.4	3230.0	n/a	n/a	n/a	n/a
4.104	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.17	0.024	saccade	n/a	251.9	258.0	n/a	277.7	266.9	1.05	107.0
4.196	0.116	fixation	n/a	272.8	263.7	3235.0	n/a	n/a	n/a	n/a
4.314	0.026	saccade	n/a	272.3	264.4	n/a	234.5	250.6	1.54	126.0
4.342	0.218	fixation	n/a	238.9	258.6	3294.0	n/a	n/a	n/a	n/a
4.562	0.036	saccade	n/a	238.0	256.9	n/a	169.4	184.5	3.83	197.0
4.6	0.17	fixation	n/a	166.2	190.8	3236.0	n/a	n/a	n/a	n/a
4.772	0.032	saccade	n/a	167.2	191.3	n/a	251.8	196.4	3.2	236.0
4.806	0.16	fixation	n/a	254.4	192.2	3154.0	n/a	n/a	n/a	n/a
4.968	0.034	saccade	n/a	256.1	187.5	n/a	369.2	185.0	4.35	296.0
5.004	0.184	fixation	n/a	375.4	186.3	3115.0	n/a	n/a	n/a	n/a
5.19	0.026	saccade	n/a	378.1	188.7	n/a	418.2	187.9	1.56	136.0
5.218	0.154	fixation	n/a	415.2	188.2	3151.0	n/a	n/a	n/a	n/a
5.374	0.03	saccade	n/a	415.4	186.0	n/a	479.2	185.7	2.49	213.0
5.406	0.108	fixation	n/a	480.6	183.8	3148.0	n/a	n/a	n/a	n/a
5.516	0.032	saccade	n/a	481.4	184.2	n/a	571.0	180.9	3.48	246.0
5.55	0.16	fixation	n/a	574.0	182.4	3107.0	n/a	n/a	n/a	n/a
5.712	0.066	saccade	n/a	574.4	183.4	n/a	149.0	244.3	16.38	515.0
5.78	0.248	fixation	n/a	152.4	252.5	3181.0	n/a	n/a	n/a	n/a
6.03	0.032	saccade	n/a	152.3	254.9	n/a	229.3	255.4	2.9	232.0
6.064	0.206	fixation	n/a	236.2	253.0	3116.0	n/a	n/a	n/a	n/a
6.272	0.034	saccade	n/a	239.1	256.3	n/a	189.2	187.6	3.28	222.0
6.308	0.242	fixation	n/a	186.8	185.5	3050.0	n/a	n/a	n/a	n/a
6.552	0.03	saccade	n/a	187.6	188.1	n/a	242.6	191.4	2.09	179.0
6.584	0.236	fixation	n/a	243.8	188.7	3054.0	n/a	n/a	n/a	n/a
6.822	0.03	saccade	n/a	243.1	188.2	n/a	190.9	177.7	2.02	176.0
6.854	0.49	fixation	n/a	190.3	185.7	3101.0	n/a	n/a	n/a	n/a
6.89	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.952	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.346	0.026	saccade	n/a	186.4	186.1	n/a	144.0	184.9	1.59	133.0
7.374	0.128	fixation	n/a	146.0	184.5	3196.0	n/a	n/a	n/a	n/a
