onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
0.054	0.134	fixation	n/a	181.8	356.6	3071.0	n/a	n/a	n/a	n/a
0.104	0.0	trigger_96	96	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.19	0.032	saccade	n/a	182.7	357.3	n/a	206.9	255.4	4.1	197.0
0.224	0.172	fixation	n/a	208.0	250.0	3054.0	n/a	n/a	n/a	n/a
0.398	0.274	saccade	n/a	209.0	252.8	n/a	270.8	310.4	3.29	1958.0
0.448	0.134	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.674	0.174	fixation	n/a	255.2	273.0	2936.0	n/a	n/a	n/a	n/a
0.85	0.032	saccade	n/a	251.8	272.3	n/a	303.7	302.3	2.34	177.0
0.884	0.946	fixation	n/a	305.6	298.9	2863.0	n/a	n/a	n/a	n/a
1.832	0.258	saccade	n/a	321.2	311.5	n/a	318.8	343.7	1.28	2139.0
1.866	0.14	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.092	0.348	fixation	n/a	295.1	308.4	2948.0	n/a	n/a	n/a	n/a
2.116	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.442	0.03	saccade	n/a	294.2	309.6	n/a	218.5	313.1	2.93	197.0
2.474	0.152	fixation	n/a	218.0	312.9	2873.0	n/a	n/a	n/a	n/a
2.628	0.042	saccade	n/a	219.6	314.1	n/a	167.3	183.8	5.49	255.0
2.672	0.16	fixation	n/a	166.5	183.8	2870.0	n/a	n/a	n/a	n/a
2.834	0.024	saccade	n/a	163.6	184.7	n/a	133.1	179.3	1.17	107.0
2.86	0.186	fixation	n/a	133.4	178.3	2841.0	n/a	n/a	n/a	n/a
3.048	0.028	saccade	n/a	134.8	179.3	n/a	198.9	180.7	2.42	186.0
3.078	0.174	fixation	n/a	201.6	182.4	2850.0	n/a	n/a	n/a	n/a
3.254	0.034	saccade	n/a	203.3	183.5	n/a	292.1	187.8	3.43	246.0
3.29	0.202	fixation	n/a	295.5	188.2	2958.0	n/a	n/a	n/a	n/a
3.494	0.026	saccade	n/a	299.0	190.1	n/a	340.9	189.9	1.63	141.0
3.522	0.154	fixation	n/a	340.3	189.5	3062.0	n/a	n/a	n/a	n/a
3.678	0.028	saccade	n/a	342.9	191.9	n/a	394.5	190.7	2.02	171.0
3.708	0.346	fixation	n/a	394.2	192.3	3099.0	n/a	n/a	n/a	n/a
4.056	0.03	saccade	n/a	394.7	191.7	n/a	461.9	186.0	2.65	195.0
4.088	0.192	fixation	n/a	462.9	189.3	3095.0	n/a	n/a	n/a	n/a
4.282	0.03	saccade	n/a	463.5	190.5	n/a	539.9	184.0	3.01	197.0
4.314	0.176	fixation	n/a	539.3	180.7	3111.0	n/a	n/a	n/a	n/a
4.492	0.03	saccade	n/a	539.1	179.5	n/a	600.2	178.5	2.39	193.0
4.524	0.132	fixation	n/a	600.0	179.1	3112.0	n/a	n/a	n/a	n/a
4.658	0.066	saccade	n/a	599.9	177.6	n/a	145.6	233.4	17.54	542.0
4.726	0.254	fixation	n/a	148.0	241.3	3218.0	n/a	n/a	n/a	n/a
4.982	0.03	saccade	n/a	149.8	244.2	n/a	211.7	247.5	2.35	199.0
5.014	0.136	fixation	n/a	212.7	247.9	3261.0	n/a	n/a	n/a	n/a
5.152	0.034	saccade	n/a	212.2	248.9	n/a	317.2	243.8	4.07	290.0
5.188	0.134	fixation	n/a	322.4	244.5	3258.0	n/a	n/a	n/a	n/a
5.324	0.028	saccade	n/a	325.4	245.0	n/a	368.8	243.5	1.7	150.0
5.354	0.248	fixation	n/a	369.5	245.5	3225.0	n/a	n/a	n/a	n/a
5.604	0.034	saccade	n/a	370.0	246.9	n/a	473.1	245.1	4.06	256.0
5.64	0.224	fixation	n/a	473.7	244.4	3179.0	n/a	n/a	n/a	n/a
5.866	0.03	saccade	n/a	472.8	243.0	n/a	537.3	241.3	2.54	197.0
