onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
0.007	0.156	fixation	n/a	238.0	351.2	3623.0	n/a	n/a	n/a	n/a
0.058	0.0	trigger_93	93	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.165	0.048	saccade	n/a	243.4	350.6	n/a	237.7	245.6	4.11	134.0
0.215	0.372	fixation	n/a	241.5	246.3	3429.0	n/a	n/a	n/a	n/a
0.589	0.03	saccade	n/a	245.7	243.5	n/a	327.0	196.9	3.66	198.0
0.621	0.26	fixation	n/a	330.4	191.2	3380.0	n/a	n/a	n/a	n/a
0.883	0.028	saccade	n/a	330.2	193.5	n/a	243.4	168.4	3.53	196.0
0.913	0.404	fixation	n/a	234.1	160.8	3579.0	n/a	n/a	n/a	n/a
1.319	0.032	saccade	n/a	234.8	163.1	n/a	309.3	176.4	2.95	199.0
1.353	0.32	fixation	n/a	311.8	174.3	3589.0	n/a	n/a	n/a	n/a
1.675	0.032	saccade	n/a	316.7	174.9	n/a	387.0	225.5	3.4	208.0
1.709	0.526	fixation	n/a	389.6	224.6	3387.0	n/a	n/a	n/a	n/a
2.068	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.237	0.054	saccade	n/a	390.0	225.2	n/a	176.7	186.8	8.39	255.0
2.293	0.058	fixation	n/a	179.0	189.5	3258.0	n/a	n/a	n/a	n/a
2.353	0.024	saccade	n/a	177.4	188.2	n/a	161.8	163.9	1.13	99.0
2.379	0.122	fixation	n/a	163.1	166.7	3226.0	n/a	n/a	n/a	n/a
2.503	0.018	saccade	n/a	160.4	166.0	n/a	136.1	164.2	0.93	68.0
2.523	0.218	fixation	n/a	138.9	164.5	3281.0	n/a	n/a	n/a	n/a
2.743	0.028	saccade	n/a	142.9	167.2	n/a	225.8	163.0	3.2	174.0
2.773	0.064	fixation	n/a	231.9	164.4	3308.0	n/a	n/a	n/a	n/a
2.839	0.132	saccade	n/a	236.1	167.7	n/a	235.8	164.2	0.14	956.0
2.873	0.052	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.973	0.13	fixation	n/a	232.4	165.4	3328.0	n/a	n/a	n/a	n/a
3.105	0.028	saccade	n/a	231.1	167.2	n/a	297.0	165.8	2.56	168.0
3.135	0.24	fixation	n/a	296.5	164.9	3431.0	n/a	n/a	n/a	n/a
3.377	0.03	saccade	n/a	301.1	166.3	n/a	376.1	167.1	2.92	184.0
3.409	0.362	fixation	n/a	376.4	167.1	3458.0	n/a	n/a	n/a	n/a
3.773	0.02	saccade	n/a	375.0	165.7	n/a	410.1	162.3	1.37	96.0
3.795	0.24	fixation	n/a	407.1	163.0	3522.0	n/a	n/a	n/a	n/a
4.037	0.036	saccade	n/a	408.1	163.8	n/a	513.1	157.9	4.07	226.0
4.075	0.172	fixation	n/a	513.9	158.7	3462.0	n/a	n/a	n/a	n/a
4.249	0.108	saccade	n/a	516.2	164.4	n/a	550.8	167.5	1.33	876.0
4.283	0.026	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.359	0.144	fixation	n/a	549.5	163.8	3480.0	n/a	n/a	n/a	n/a
4.505	0.028	saccade	n/a	548.9	159.7	n/a	607.7	163.0	2.24	148.0
4.535	0.46	fixation	n/a	608.8	155.3	3373.0	n/a	n/a	n/a	n/a
4.997	0.076	saccade	n/a	610.2	152.1	n/a	117.0	228.4	18.92	414.0
