onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
0.066	0.4	fixation	n/a	148.4	185.7	3703.0	n/a	n/a	n/a	n/a
0.468	0.03	saccade	n/a	150.9	186.9	n/a	219.8	191.0	2.68	188.0
0.5	0.918	fixation	n/a	215.1	188.8	3704.0	n/a	n/a	n/a	n/a
1.42	0.026	saccade	n/a	215.5	186.6	n/a	264.4	174.8	1.96	131.0
1.448	0.998	fixation	n/a	263.1	174.8	3792.0	n/a	n/a	n/a	n/a
2.108	0.0	trigger_116	116	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.448	0.026	saccade	n/a	273.1	175.1	n/a	317.8	200.0	2.01	131.0
2.476	1.846	fixation	n/a	305.3	201.9	3660.0	n/a	n/a	n/a	n/a
4.126	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.324	0.04	saccade	n/a	296.1	207.1	n/a	184.0	198.6	4.37	166.0
4.366	0.058	fixation	n/a	189.9	197.7	3788.0	n/a	n/a	n/a	n/a
4.426	0.026	saccade	n/a	189.4	197.3	n/a	141.2	179.5	1.99	130.0
4.454	0.274	fixation	n/a	148.2	183.8	3646.0	n/a	n/a	n/a	n/a
4.73	0.026	saccade	n/a	153.5	182.2	n/a	214.7	177.3	2.38	153.0
4.758	0.266	fixation	n/a	214.6	175.3	3545.0	n/a	n/a	n/a	n/a
5.026	0.032	saccade	n/a	221.1	177.2	n/a	325.2	164.0	4.1	225.0
5.06	0.124	fixation	n/a	337.2	167.6	3461.0	n/a	n/a	n/a	n/a
5.186	0.14	saccade	n/a	342.1	172.2	n/a	425.8	172.3	3.28	958.0
5.224	0.05	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.328	0.166	fixation	n/a	424.8	173.7	3559.0	n/a	n/a	n/a	n/a
5.496	0.032	saccade	n/a	425.2	175.3	n/a	511.0	174.6	3.34	187.0
5.53	0.082	fixation	n/a	509.0	173.2	3517.0	n/a	n/a	n/a	n/a
5.614	0.04	saccade	n/a	510.2	174.5	n/a	548.2	171.9	1.47	180.0
5.656	0.28	fixation	n/a	557.4	167.5	3429.0	n/a	n/a	n/a	n/a
5.744	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.748	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.938	0.066	saccade	n/a	557.5	165.2	n/a	178.9	167.1	14.59	399.0
6.006	0.402	fixation	n/a	179.9	167.5	3441.0	n/a	n/a	n/a	n/a
6.41	0.024	saccade	n/a	177.1	167.7	n/a	135.1	170.8	1.62	121.0
6.436	0.184	fixation	n/a	139.3	170.3	3361.0	n/a	n/a	n/a	n/a
6.622	0.032	saccade	n/a	140.6	170.7	n/a	273.1	168.4	5.13	281.0
6.656	0.326	fixation	n/a	296.9	168.0	3384.0	n/a	n/a	n/a	n/a
6.984	0.032	saccade	n/a	297.7	169.6	n/a	398.9	164.2	3.96	252.0
7.018	0.222	fixation	n/a	402.6	164.9	3353.0	n/a	n/a	n/a	n/a
7.242	0.032	saccade	n/a	402.4	166.2	n/a	475.9	169.8	2.86	204.0
7.276	0.158	fixation	n/a	474.9	170.3	3429.0	n/a	n/a	n/a	n/a
7.436	0.024	saccade	n/a	476.5	171.7	n/a	512.6	173.2	1.4	114.0
7.462	0.074	fixation	n/a	507.8	173.8	3477.0	n/a	n/a	n/a	n/a
7.538	0.06	saccade	n/a	507.1	173.1	n/a	122.2	222.7	14.9	463.0
7.6	0.358	fixation	n/a	126.6	224.2	3406.0	n/a	n/a	n/a	n/a
7.792	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.804	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.96	0.028	saccade	n/a	128.9	221.7	n/a	149.2	169.1	2.2	136.0
7.99	0.08	fixation	n/a	147.6	175.6	3315.0	n/a	n/a	n/a	n/a
8.072	0.114	saccade	n/a	152.1	177.9	n/a	164.7	178.7	0.49	920.0
8.108	0.024	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.188	0.114	fixation	n/a	164.8	179.2	3382.0	n/a	n/a	n/a	n/a
8.304	0.058	saccade	n/a	165.9	176.8	n/a	467.5	172.5	11.65	377.0
8.364	0.192	fixation	n/a	478.7	169.6	3389.0	n/a	n/a	n/a	n/a
8.558	0.024	saccade	n/a	484.8	170.6	n/a	532.2	175.4	1.84	136.0
8.584	0.204	fixation	n/a	533.1	174.3	3340.0	n/a	n/a	n/a	n/a
8.79	0.024	saccade	n/a	535.2	173.5	n/a	578.6	170.2	1.67	129.0
8.816	0.078	fixation	n/a	575.5	170.2	3397.0	n/a	n/a	n/a	n/a
8.896	0.07	saccade	n/a	575.3	172.0	n/a	91.6	243.2	18.64	492.0
8.968	0.268	fixation	n/a	100.4	247.1	3538.0	n/a	n/a	n/a	n/a
9.238	0.036	saccade	n/a	103.1	246.1	n/a	225.1	235.1	4.7	273.0
9.276	0.224	fixation	n/a	230.2	233.4	3428.0	n/a	n/a	n/a	n/a
9.502	0.02	saccade	n/a	235.3	233.1	n/a	268.4	233.0	1.29	93.0
9.524	0.174	fixation	n/a	268.0	233.1	3403.0	n/a	n/a	n/a	n/a
9.7	0.046	saccade	n/a	269.7	233.2	n/a	381.1	236.1	4.34	286.0
9.748	0.26	fixation	n/a	390.5	233.8	3443.0	n/a	n/a	n/a	n/a
10.01	0.048	saccade	n/a	390.5	234.2	n/a	171.7	199.3	8.59	299.0
10.06	0.256	fixation	n/a	153.8	202.9	3438.0	n/a	n/a	n/a	n/a
10.12	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.13	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.318	0.02	saccade	n/a	155.4	199.3	n/a	166.5	169.1	1.26	89.0
10.34	0.12	fixation	n/a	167.5	172.3	3401.0	n/a	n/a	n/a	n/a
10.462	0.032	saccade	n/a	167.7	171.1	n/a	244.3	170.0	2.96	211.0
10.496	0.146	fixation	n/a	247.0	170.4	3373.0	n/a	n/a	n/a	n/a
10.644	0.026	saccade	n/a	249.9	169.4	n/a	303.1	168.2	2.07	142.0
10.672	0.146	fixation	n/a	302.2	170.9	3364.0	n/a	n/a	n/a	n/a
10.82	0.028	saccade	n/a	304.2	172.2	n/a	367.7	170.8	2.48	181.0
10.85	0.17	fixation	n/a	367.6	168.3	3346.0	n/a	n/a	n/a	n/a
11.022	0.026	saccade	n/a	369.1	167.3	n/a	413.2	166.8	1.72	132.0
11.05	0.152	fixation	n/a	411.3	166.0	3350.0	n/a	n/a	n/a	n/a
11.204	0.034	saccade	n/a	411.3	165.9	n/a	546.2	169.9	5.22	272.0
11.24	0.16	fixation	n/a	554.7	169.1	3326.0	n/a	n/a	n/a	n/a
11.402	0.028	saccade	n/a	556.9	169.0	n/a	607.2	170.6	1.92	172.0
11.432	0.142	fixation	n/a	602.2	169.3	3346.0	n/a	n/a	n/a	n/a
11.576	0.068	saccade	n/a	602.4	169.1	n/a	137.3	229.8	17.88	498.0
11.646	0.234	fixation	n/a	142.6	233.5	3407.0	n/a	n/a	n/a	n/a
11.882	0.024	saccade	n/a	145.7	235.0	n/a	190.9	233.3	1.74	120.0
11.908	0.238	fixation	n/a	189.4	232.5	3359.0	n/a	n/a	n/a	n/a
12.148	0.036	saccade	n/a	190.5	231.6	n/a	325.4	231.6	5.24	290.0
12.186	0.09	fixation	n/a	330.7	231.2	3389.0	n/a	n/a	n/a	n/a
12.278	0.106	saccade	n/a	335.0	236.7	n/a	417.0	240.2	3.2	942.0
12.316	0.012	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.386	0.168	fixation	n/a	418.8	238.6	3431.0	n/a	n/a	n/a	n/a
12.556	0.034	saccade	n/a	419.0	236.2	n/a	504.4	239.3	3.31	234.0
12.592	0.158	fixation	n/a	508.0	238.0	3362.0	n/a	n/a	n/a	n/a
12.752	0.138	saccade	n/a	512.9	244.0	n/a	570.5	240.2	2.21	855.0
12.788	0.056	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.892	0.31	fixation	n/a	571.2	235.9	3368.0	n/a	n/a	n/a	n/a
13.204	0.028	saccade	n/a	570.2	239.1	n/a	520.2	230.4	1.95	164.0
13.234	0.174	fixation	n/a	522.2	230.8	3430.0	n/a	n/a	n/a	n/a
13.41	0.07	saccade	n/a	521.7	228.3	n/a	167.3	193.2	13.7	370.0
13.482	0.16	fixation	n/a	171.4	200.4	3467.0	n/a	n/a	n/a	n/a
13.528	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.538	0.0	trigger_12	12	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.644	0.024	saccade	n/a	171.2	199.6	n/a	178.8	168.3	1.27	103.0
13.67	0.196	fixation	n/a	178.2	170.9	3542.0	n/a	n/a	n/a	n/a
13.868	0.028	saccade	n/a	181.1	172.0	n/a	254.9	171.4	2.86	181.0
13.898	0.176	fixation	n/a	254.8	168.1	3572.0	n/a	n/a	n/a	n/a
14.076	0.02	saccade	n/a	258.1	167.9	n/a	291.0	167.6	1.28	94.0
14.098	0.304	fixation	n/a	286.6	171.1	3532.0	n/a	n/a	n/a	n/a
14.404	0.034	saccade	n/a	286.3	174.7	n/a	400.1	179.0	4.45	240.0
14.44	0.28	fixation	n/a	407.5	175.1	3550.0	n/a	n/a	n/a	n/a
14.722	0.032	saccade	n/a	410.0	173.7	n/a	495.2	174.2	3.3	219.0
14.756	0.054	fixation	n/a	494.5	173.4	3485.0	n/a	n/a	n/a	n/a
14.812	0.026	saccade	n/a	498.1	173.3	n/a	533.1	172.5	1.35	143.0
14.84	0.17	fixation	n/a	533.3	172.5	3466.0	n/a	n/a	n/a	n/a
15.012	0.064	saccade	n/a	532.2	173.1	n/a	131.9	216.9	15.43	439.0
15.078	0.292	fixation	n/a	126.0	237.3	3576.0	n/a	n/a	n/a	n/a
15.282	0.0	trigger_13	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.292	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.372	0.026	saccade	n/a	128.8	236.7	n/a	160.6	186.7	2.31	154.0
15.4	0.39	fixation	n/a	165.1	181.4	3408.0	n/a	n/a	n/a	n/a
15.792	0.024	saccade	n/a	169.1	173.1	n/a	223.3	169.7	2.1	127.0
15.818	0.136	fixation	n/a	225.7	170.4	3397.0	n/a	n/a	n/a	n/a
15.956	0.068	saccade	n/a	226.5	175.0	n/a	226.8	168.3	0.26	495.0
16.026	0.14	fixation	n/a	224.9	170.0	3429.0	n/a	n/a	n/a	n/a
16.168	0.034	saccade	n/a	223.8	171.4	n/a	130.3	171.0	3.6	221.0
16.204	0.176	fixation	n/a	135.7	172.4	3397.0	n/a	n/a	n/a	n/a
16.382	0.034	saccade	n/a	136.7	172.6	n/a	278.9	173.4	5.48	293.0
16.418	0.338	fixation	n/a	294.4	175.9	3362.0	n/a	n/a	n/a	n/a
16.758	0.036	saccade	n/a	294.9	175.7	n/a	412.6	173.9	4.59	247.0
16.796	0.068	fixation	n/a	413.9	176.1	3348.0	n/a	n/a	n/a	n/a
16.866	0.146	saccade	n/a	417.9	181.5	n/a	452.9	169.2	1.45	1011.0
16.902	0.058	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.014	0.13	fixation	n/a	458.7	168.9	3330.0	n/a	n/a	n/a	n/a
17.146	0.036	saccade	n/a	462.1	169.1	n/a	564.3	180.8	3.97	270.0
17.184	0.178	fixation	n/a	569.7	176.4	3291.0	n/a	n/a	n/a	n/a
17.364	0.07	saccade	n/a	573.1	173.4	n/a	140.8	219.3	16.63	457.0
17.436	0.194	fixation	n/a	146.7	222.0	3258.0	n/a	n/a	n/a	n/a
17.618	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.628	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.632	0.03	saccade	n/a	146.1	221.2	n/a	156.6	163.5	2.29	154.0
17.664	0.28	fixation	n/a	157.0	170.2	3322.0	n/a	n/a	n/a	n/a
17.946	0.022	saccade	n/a	160.5	172.3	n/a	207.9	171.5	1.83	114.0
17.97	0.194	fixation	n/a	206.9	171.8	3344.0	n/a	n/a	n/a	n/a
18.166	0.028	saccade	n/a	208.3	171.7	n/a	275.5	171.0	2.61	183.0
18.196	0.154	fixation	n/a	276.3	170.4	3329.0	n/a	n/a	n/a	n/a
18.352	0.036	saccade	n/a	277.3	169.6	n/a	390.3	173.0	4.41	287.0
18.39	0.266	fixation	n/a	394.0	169.8	3388.0	n/a	n/a	n/a	n/a
18.658	0.032	saccade	n/a	394.8	169.4	n/a	479.6	170.6	3.29	233.0
18.692	0.16	fixation	n/a	480.6	166.7	3339.0	n/a	n/a	n/a	n/a
18.854	0.026	saccade	n/a	482.2	166.1	n/a	529.0	167.9	1.81	132.0
18.882	0.196	fixation	n/a	526.5	166.1	3320.0	n/a	n/a	n/a	n/a
19.08	0.066	saccade	n/a	528.0	164.4	n/a	136.5	225.8	15.19	428.0
19.148	0.268	fixation	n/a	147.9	230.9	3347.0	n/a	n/a	n/a	n/a
19.418	0.034	saccade	n/a	150.5	231.7	n/a	246.9	229.9	3.72	243.0
19.454	0.274	fixation	n/a	253.0	231.1	3335.0	n/a	n/a	n/a	n/a
19.73	0.038	saccade	n/a	253.9	234.7	n/a	379.3	233.0	4.89	287.0
19.77	0.448	fixation	n/a	382.1	230.2	3416.0	n/a	n/a	n/a	n/a
20.22	0.034	saccade	n/a	382.1	226.5	n/a	479.0	225.4	3.76	248.0
20.256	0.238	fixation	n/a	480.7	226.0	3353.0	n/a	n/a	n/a	n/a
20.496	0.058	saccade	n/a	481.0	226.4	n/a	178.4	283.1	11.89	400.0
20.556	0.254	fixation	n/a	177.5	286.9	3420.0	n/a	n/a	n/a	n/a
20.812	0.046	saccade	n/a	176.9	288.3	n/a	352.3	243.3	7.0	244.0
20.86	0.032	fixation	n/a	352.6	242.4	3417.0	n/a	n/a	n/a	n/a
20.894	0.152	saccade	n/a	358.0	241.6	n/a	385.1	236.0	1.08	917.0
20.926	0.066	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
