onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
0.061	0.48	fixation	n/a	235.8	215.5	3244.0	n/a	n/a	n/a	n/a
0.543	0.03	saccade	n/a	237.2	217.2	n/a	307.1	217.4	2.76	202.0
0.575	0.754	fixation	n/a	310.0	216.9	3291.0	n/a	n/a	n/a	n/a
1.331	0.026	saccade	n/a	312.2	217.4	n/a	365.3	221.3	2.1	134.0
1.359	0.492	fixation	n/a	366.9	222.7	3124.0	n/a	n/a	n/a	n/a
1.853	0.022	saccade	n/a	366.0	221.0	n/a	333.2	213.5	1.34	94.0
1.877	2.43	fixation	n/a	331.5	220.2	3220.0	n/a	n/a	n/a	n/a
2.104	0.0	trigger_115	115	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.114	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.309	0.042	saccade	n/a	332.1	217.7	n/a	189.4	217.5	5.63	225.0
4.353	0.162	fixation	n/a	191.4	216.8	3045.0	n/a	n/a	n/a	n/a
4.517	0.028	saccade	n/a	192.6	216.3	n/a	254.3	236.7	2.56	152.0
4.547	0.292	fixation	n/a	253.8	235.9	3125.0	n/a	n/a	n/a	n/a
4.841	0.02	saccade	n/a	249.2	236.8	n/a	215.6	235.5	1.32	90.0
4.863	0.654	fixation	n/a	214.9	241.7	3327.0	n/a	n/a	n/a	n/a
5.248	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.256	0.0	trigger_12	12	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.519	0.024	saccade	n/a	211.1	246.2	n/a	262.1	241.6	2.02	122.0
5.545	0.226	fixation	n/a	265.1	242.1	3510.0	n/a	n/a	n/a	n/a
5.773	0.028	saccade	n/a	269.4	241.2	n/a	337.8	240.5	2.7	168.0
5.803	0.216	fixation	n/a	340.1	239.9	3395.0	n/a	n/a	n/a	n/a
6.021	0.018	saccade	n/a	342.0	239.0	n/a	367.6	239.7	1.01	83.0
6.041	0.268	fixation	n/a	364.7	242.1	3388.0	n/a	n/a	n/a	n/a
6.144	0.0	trigger_13	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.148	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.311	0.032	saccade	n/a	364.4	242.2	n/a	246.8	248.9	4.65	238.0
6.345	0.264	fixation	n/a	241.1	248.8	3405.0	n/a	n/a	n/a	n/a
6.611	0.062	saccade	n/a	242.9	248.3	n/a	476.6	183.6	9.56	261.0
6.675	0.376	fixation	n/a	476.7	182.6	3357.0	n/a	n/a	n/a	n/a
7.053	0.066	saccade	n/a	478.2	181.3	n/a	117.1	243.3	14.29	392.0
7.121	0.342	fixation	n/a	145.9	247.0	3378.0	n/a	n/a	n/a	n/a
7.272	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.282	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.465	0.12	saccade	n/a	139.8	246.7	n/a	153.1	196.8	2.05	1067.0
7.499	0.04	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.587	0.278	fixation	n/a	150.7	198.7	3480.0	n/a	n/a	n/a	n/a
7.867	0.024	saccade	n/a	152.3	200.9	n/a	199.3	183.5	1.97	128.0
7.893	0.16	fixation	n/a	202.6	182.2	3427.0	n/a	n/a	n/a	n/a
8.055	0.038	saccade	n/a	205.4	179.6	n/a	340.1	182.1	5.31	261.0
8.095	0.196	fixation	n/a	344.6	179.7	3392.0	n/a	n/a	n/a	n/a
8.293	0.034	saccade	n/a	345.1	178.1	n/a	476.7	179.4	5.2	283.0
8.329	0.214	fixation	n/a	489.3	177.4	3382.0	n/a	n/a	n/a	n/a
8.545	0.024	saccade	n/a	492.0	176.3	n/a	538.9	176.0	1.84	126.0
8.571	0.156	fixation	n/a	538.3	176.8	3326.0	n/a	n/a	n/a	n/a
8.729	0.06	saccade	n/a	538.1	174.9	n/a	173.7	233.5	14.4	455.0
8.791	0.456	fixation	n/a	180.5	237.6	3319.0	n/a	n/a	n/a	n/a
9.249	0.044	saccade	n/a	182.7	238.6	n/a	348.6	235.2	6.52	287.0
9.295	0.046	fixation	n/a	350.9	233.2	3332.0	n/a	n/a	n/a	n/a
9.343	0.038	saccade	n/a	354.2	233.0	n/a	496.0	236.4	5.58	350.0
9.383	0.298	fixation	n/a	509.4	235.2	3393.0	n/a	n/a	n/a	n/a
9.683	0.052	saccade	n/a	511.9	234.1	n/a	200.2	201.2	12.27	425.0
9.737	0.238	fixation	n/a	196.6	198.2	3290.0	n/a	n/a	n/a	n/a
9.784	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.798	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.977	0.016	saccade	n/a	195.5	194.4	n/a	196.2	172.2	0.89	69.0
9.995	0.232	fixation	n/a	195.9	173.8	3287.0	n/a	n/a	n/a	n/a
10.229	0.03	saccade	n/a	195.7	176.3	n/a	168.7	240.4	2.77	182.0
10.261	0.438	fixation	n/a	170.0	240.3	3323.0	n/a	n/a	n/a	n/a
10.701	0.03	saccade	n/a	172.1	241.7	n/a	259.0	234.5	3.43	211.0
10.733	0.28	fixation	n/a	259.3	235.5	3387.0	n/a	n/a	n/a	n/a
11.015	0.032	saccade	n/a	259.2	237.4	n/a	338.2	242.0	3.13	210.0
11.049	0.434	fixation	n/a	337.9	244.6	3510.0	n/a	n/a	n/a	n/a
11.485	0.054	saccade	n/a	339.4	249.4	n/a	456.5	248.4	4.62	253.0
11.541	0.282	fixation	n/a	441.7	237.8	3454.0	n/a	n/a	n/a	n/a
11.664	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.672	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.825	0.052	saccade	n/a	440.0	235.3	n/a	235.4	208.4	8.13	319.0
11.879	0.214	fixation	n/a	236.4	211.3	3330.0	n/a	n/a	n/a	n/a
12.095	0.028	saccade	n/a	235.9	211.7	n/a	182.8	245.6	2.48	172.0
12.125	0.302	fixation	n/a	185.2	243.5	3182.0	n/a	n/a	n/a	n/a
12.429	0.026	saccade	n/a	186.0	241.4	n/a	260.0	237.9	2.91	174.0
12.457	0.176	fixation	n/a	267.7	235.1	3140.0	n/a	n/a	n/a	n/a
12.635	0.03	saccade	n/a	269.1	236.4	n/a	179.8	214.5	3.62	207.0
12.664	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.667	0.306	fixation	n/a	180.3	211.3	3189.0	n/a	n/a	n/a	n/a
12.676	0.0	trigger_12	12	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.975	0.028	saccade	n/a	182.5	215.6	n/a	238.6	236.5	2.36	154.0
13.005	0.1	fixation	n/a	239.0	236.9	3208.0	n/a	n/a	n/a	n/a
13.107	0.122	saccade	n/a	242.0	238.7	n/a	263.1	238.6	0.83	1014.0
13.143	0.038	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.231	0.19	fixation	n/a	263.9	238.5	3253.0	n/a	n/a	n/a	n/a
13.423	0.024	saccade	n/a	265.9	238.3	n/a	310.2	238.3	1.75	125.0
13.449	0.514	fixation	n/a	310.9	240.9	3271.0	n/a	n/a	n/a	n/a
13.704	0.0	trigger_13	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.718	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.965	0.028	saccade	n/a	309.2	244.6	n/a	240.8	246.3	2.7	164.0
13.995	0.142	fixation	n/a	243.1	246.5	3342.0	n/a	n/a	n/a	n/a
14.139	0.028	saccade	n/a	245.8	246.0	n/a	304.9	242.0	2.34	158.0
14.169	0.192	fixation	n/a	305.4	240.7	3265.0	n/a	n/a	n/a	n/a
14.363	0.032	saccade	n/a	308.0	242.8	n/a	395.9	242.1	3.47	207.0
14.397	0.412	fixation	n/a	399.3	243.3	3336.0	n/a	n/a	n/a	n/a
14.578	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.59	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.811	0.042	saccade	n/a	401.2	247.8	n/a	276.2	254.3	4.95	169.0
14.855	0.166	fixation	n/a	278.4	253.2	3387.0	n/a	n/a	n/a	n/a
15.023	0.028	saccade	n/a	277.1	251.1	n/a	215.3	246.2	2.44	163.0
15.053	0.812	fixation	n/a	216.8	247.0	3331.0	n/a	n/a	n/a	n/a
15.496	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.502	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.867	0.018	saccade	n/a	211.8	241.0	n/a	188.2	238.7	0.93	63.0
15.887	0.132	fixation	n/a	190.9	238.0	3319.0	n/a	n/a	n/a	n/a
16.021	0.028	saccade	n/a	189.7	237.0	n/a	206.4	181.0	2.33	150.0
16.051	0.144	fixation	n/a	204.6	187.0	3417.0	n/a	n/a	n/a	n/a
16.197	0.058	saccade	n/a	203.8	188.3	n/a	530.7	194.0	12.82	406.0
16.257	0.25	fixation	n/a	537.5	189.1	3500.0	n/a	n/a	n/a	n/a
16.509	0.026	saccade	n/a	539.9	191.9	n/a	492.7	185.5	1.87	134.0
16.537	0.166	fixation	n/a	498.1	185.5	3336.0	n/a	n/a	n/a	n/a
16.705	0.064	saccade	n/a	499.2	186.2	n/a	137.7	230.1	14.23	382.0
16.762	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.771	0.298	fixation	n/a	146.6	233.9	3312.0	n/a	n/a	n/a	n/a
16.776	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.071	0.026	saccade	n/a	150.3	234.5	n/a	203.9	241.2	2.11	145.0
17.099	0.33	fixation	n/a	207.4	238.8	3315.0	n/a	n/a	n/a	n/a
17.431	0.026	saccade	n/a	210.1	238.8	n/a	287.4	239.3	3.04	178.0
17.459	0.354	fixation	n/a	302.4	242.0	3340.0	n/a	n/a	n/a	n/a
17.815	0.022	saccade	n/a	300.9	244.9	n/a	262.8	245.3	1.51	106.0
17.839	0.578	fixation	n/a	263.9	243.5	3344.0	n/a	n/a	n/a	n/a
18.202	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.208	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.419	0.024	saccade	n/a	261.3	243.3	n/a	215.7	235.2	1.82	113.0
18.445	0.254	fixation	n/a	212.9	238.7	3342.0	n/a	n/a	n/a	n/a
18.701	0.03	saccade	n/a	212.4	239.1	n/a	221.7	179.5	2.42	156.0
18.733	0.3	fixation	n/a	215.8	186.4	3459.0	n/a	n/a	n/a	n/a
19.035	0.03	saccade	n/a	215.7	187.9	n/a	292.8	189.1	3.05	191.0
19.067	0.146	fixation	n/a	290.9	187.2	3436.0	n/a	n/a	n/a	n/a
19.215	0.038	saccade	n/a	290.9	185.6	n/a	428.1	187.1	5.42	279.0
19.255	0.326	fixation	n/a	437.1	186.4	3435.0	n/a	n/a	n/a	n/a
19.583	0.036	saccade	n/a	438.5	184.8	n/a	539.8	190.3	3.98	257.0
