sentence_id	word_id	word	nfixations	meanpupilsize	ffd	sfd	gd	gpt	trt	ffd_pupilsize	gd_pupilsize	gpt_pupilsize	trt_pupilsize	ffd_t1_mean	ffd_t2_mean	ffd_a1_mean	ffd_a2_mean	ffd_b1_mean	ffd_b2_mean	ffd_g1_mean	ffd_g2_mean	sfd_t1_mean	sfd_t2_mean	sfd_a1_mean	sfd_a2_mean	sfd_b1_mean	sfd_b2_mean	sfd_g1_mean	sfd_g2_mean	gd_t1_mean	gd_t2_mean	gd_a1_mean	gd_a2_mean	gd_b1_mean	gd_b2_mean	gd_g1_mean	gd_g2_mean	gpt_t1_mean	gpt_t2_mean	gpt_a1_mean	gpt_a2_mean	gpt_b1_mean	gpt_b2_mean	gpt_g1_mean	gpt_g2_mean	trt_t1_mean	trt_t2_mean	trt_a1_mean	trt_a2_mean	trt_b1_mean	trt_b2_mean	trt_g1_mean	trt_g2_mean
1	1	He	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	2	was	1.0	2912.0	132.0	132.0	132.0	132.0	132.0	2912.0	2912.0	2912.0	2912.0	3.481249	2.261589	2.572816	3.26173	2.460198	4.180367	3.776492	7.087395	3.481249	2.261589	2.572816	3.26173	2.460198	4.180367	3.776492	7.087395	3.481249	2.261589	2.572816	3.26173	2.460198	4.180367	3.776492	7.087395	3.481249	2.261589	2.572816	3.26173	2.460198	4.180367	3.776492	7.087395	3.481249	2.261589	2.572816	3.26173	2.460198	4.180367	3.776492	7.087395
1	3	also	3.0	2909.3333	94.0	n/a	269.0	269.0	372.0	2875.0	2884.5	2884.5	2909.3333	5.795932	6.05716	4.330876	1.676727	2.201734	3.398285	2.642534	10.261749	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4.920096	5.084248	4.007935	2.199011	2.349978	3.64143	3.036499	9.518586	4.920096	5.084248	4.007935	2.199011	2.349978	3.64143	3.036499	9.518586	4.366706	3.807782	3.497031	2.137234	2.705061	3.952589	3.095331	8.729006
1	4	the	3.0	2886.6667	120.0	n/a	195.0	549.0	280.0	2855.0	2862.0	2885.8	2886.6667	4.801067	1.95803	2.619188	2.640908	3.551904	3.452723	3.325596	6.09867	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.533485	3.432031	2.22953	2.745524	2.838002	3.543167	2.844779	5.843637	4.573792	3.983394	3.290741	2.515188	2.388067	3.881972	3.027994	7.914258	4.342922	3.249491	2.812611	2.725972	2.41346	4.042334	3.022324	6.844705
1	5	unsuccessful	3.0	3025.0	191.0	n/a	191.0	191.0	401.0	2988.0	2988.0	2988.0	3025.0	4.910633	4.136071	2.957724	2.453031	2.320672	3.785769	2.43925	6.862337	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4.910633	4.136071	2.957724	2.453031	2.320672	3.785769	2.43925	6.862337	4.910633	4.136071	2.957724	2.453031	2.320672	3.785769	2.43925	6.862337	3.492727	2.930075	2.316212	3.321302	3.243933	3.632603	3.552042	7.863433
1	6	Republican	3.0	2985.6667	101.0	n/a	101.0	101.0	336.0	2890.0	2890.0	2890.0	2985.6667	2.419168	2.895965	3.079394	3.324184	2.686091	2.652871	2.236629	6.814434	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.419168	2.895965	3.079394	3.324184	2.686091	2.652871	2.236629	6.814434	2.419168	2.895965	3.079394	3.324184	2.686091	2.652871	2.236629	6.814434	3.166621	2.761586	2.30333	2.557221	2.402547	2.846162	2.990323	7.574533
1	7	nominee	2.0	2806.5	81.0	n/a	148.0	148.0	148.0	2819.0	2806.5	2806.5	2806.5	3.632154	2.109321	3.234843	3.317145	5.268217	5.061051	4.271501	8.058788	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.874557	3.094786	3.948758	2.606149	4.236679	6.51163	4.585783	7.487605	2.874557	3.094786	3.948758	2.606149	4.236679	6.51163	4.585783	7.487605	2.874557	3.094786	3.948758	2.606149	4.236679	6.51163	4.585783	7.487605
1	8	for	1.0	2786.0	75.0	75.0	75.0	75.0	75.0	2786.0	2786.0	2786.0	2786.0	4.537423	7.074718	4.069829	2.0589	2.415842	3.926931	4.134809	7.429455	4.537423	7.074718	4.069829	2.0589	2.415842	3.926931	4.134809	7.429455	4.537423	7.074718	4.069829	2.0589	2.415842	3.926931	4.134809	7.429455	4.537423	7.074718	4.069829	2.0589	2.415842	3.926931	4.134809	7.429455	4.537423	7.074718	4.069829	2.0589	2.415842	3.926931	4.134809	7.429455
1	9	President	2.0	2935.0	142.0	n/a	142.0	142.0	255.0	2923.0	2923.0	2923.0	2935.0	5.838575	3.578451	3.583813	3.795129	5.203018	4.825948	3.161348	7.782495	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.838575	3.578451	3.583813	3.795129	5.203018	4.825948	3.161348	7.782495	5.838575	3.578451	3.583813	3.795129	5.203018	4.825948	3.161348	7.782495	4.350927	2.394745	3.011466	3.672883	3.5696	4.233366	3.514335	8.344794
1	10	in	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
