sentence_id	word_id	word	nfixations	meanpupilsize	ffd	sfd	gd	gpt	trt	ffd_pupilsize	gd_pupilsize	gpt_pupilsize	trt_pupilsize	ffd_t1_mean	ffd_t2_mean	ffd_a1_mean	ffd_a2_mean	ffd_b1_mean	ffd_b2_mean	ffd_g1_mean	ffd_g2_mean	sfd_t1_mean	sfd_t2_mean	sfd_a1_mean	sfd_a2_mean	sfd_b1_mean	sfd_b2_mean	sfd_g1_mean	sfd_g2_mean	gd_t1_mean	gd_t2_mean	gd_a1_mean	gd_a2_mean	gd_b1_mean	gd_b2_mean	gd_g1_mean	gd_g2_mean	gpt_t1_mean	gpt_t2_mean	gpt_a1_mean	gpt_a2_mean	gpt_b1_mean	gpt_b2_mean	gpt_g1_mean	gpt_g2_mean	trt_t1_mean	trt_t2_mean	trt_a1_mean	trt_a2_mean	trt_b1_mean	trt_b2_mean	trt_g1_mean	trt_g2_mean
1	1	Henry	2.0	3367.0	53.0	n/a	157.0	157.0	157.0	3358.0	3367.0	3367.0	3367.0	1.86919	2.403766	1.863255	2.307439	2.033059	2.467535	1.066071	1.778673	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.170636	2.219332	1.989134	1.842141	1.965302	2.222067	1.197606	1.865041	2.170636	2.219332	1.989134	1.842141	1.965302	2.222067	1.197606	1.865041	2.170636	2.219332	1.989134	1.842141	1.965302	2.222067	1.197606	1.865041
1	2	Ford,	1.0	3236.0	96.0	96.0	96.0	96.0	96.0	3236.0	3236.0	3236.0	3236.0	1.214864	1.399807	1.082114	1.048296	1.112162	1.381995	1.009191	1.384475	1.214864	1.399807	1.082114	1.048296	1.112162	1.381995	1.009191	1.384475	1.214864	1.399807	1.082114	1.048296	1.112162	1.381995	1.009191	1.384475	1.214864	1.399807	1.082114	1.048296	1.112162	1.381995	1.009191	1.384475	1.214864	1.399807	1.082114	1.048296	1.112162	1.381995	1.009191	1.384475
1	3	with	4.0	3373.25	66.0	n/a	158.0	158.0	523.0	3298.0	3265.0	3265.0	3373.25	1.632118	0.958807	0.726782	0.769628	0.917841	1.378213	1.260447	1.659786	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.605569	1.009321	1.038855	0.777561	0.823111	1.425251	1.202994	1.597127	1.605569	1.009321	1.038855	0.777561	0.823111	1.425251	1.202994	1.597127	1.63636	1.404768	1.336888	1.171725	1.248046	1.511193	1.242219	1.697304
1	4	his	1.0	3373.0	69.0	69.0	69.0	434.0	69.0	3373.0	3373.0	3445.3333	3373.0	1.603387	2.646792	1.812638	1.344233	1.372265	1.493476	1.288986	1.73049	1.603387	2.646792	1.812638	1.344233	1.372265	1.493476	1.288986	1.73049	1.603387	2.646792	1.812638	1.344233	1.372265	1.493476	1.288986	1.73049	1.645896	2.082408	1.69416	1.492004	1.572743	1.562582	1.283957	1.775151	1.603387	2.646792	1.812638	1.344233	1.372265	1.493476	1.288986	1.73049
1	5	son	1.0	3233.0	84.0	84.0	84.0	84.0	84.0	3233.0	3233.0	3233.0	3233.0	1.890967	2.756536	1.631748	1.105886	1.391486	1.150779	1.124826	1.597675	1.890967	2.756536	1.631748	1.105886	1.391486	1.150779	1.124826	1.597675	1.890967	2.756536	1.631748	1.105886	1.391486	1.150779	1.124826	1.597675	1.890967	2.756536	1.631748	1.105886	1.391486	1.150779	1.124826	1.597675	1.890967	2.756536	1.631748	1.105886	1.391486	1.150779	1.124826	1.597675
1	6	Edsel,	3.0	3333.3333	188.0	n/a	188.0	188.0	371.0	3345.0	3345.0	3345.0	3333.3333	2.308597	2.120984	1.534733	1.178835	1.708054	2.074521	1.107778	1.495599	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.308597	2.120984	1.534733	1.178835	1.708054	2.074521	1.107778	1.495599	2.308597	2.120984	1.534733	1.178835	1.708054	2.074521	1.107778	1.495599	2.439078	2.140833	1.60033	1.405576	2.023277	1.784239	1.191183	1.802625
1	7	founded	2.0	3336.5	86.0	n/a	86.0	86.0	233.0	3312.0	3312.0	3312.0	3336.5	1.758526	1.029165	0.730502	0.694219	0.960696	1.375063	1.324928	1.557535	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.758526	1.029165	0.730502	0.694219	0.960696	1.375063	1.324928	1.557535	1.758526	1.029165	0.730502	0.694219	0.960696	1.375063	1.324928	1.557535	1.860735	1.427819	1.100118	0.823636	1.106171	1.334979	1.22877	1.624729
1	8	the	1.0	3262.0	246.0	246.0	246.0	246.0	246.0	3262.0	3262.0	3262.0	3262.0	1.894167	2.178347	1.950803	1.946289	1.632298	1.871059	1.278975	1.658801	1.894167	2.178347	1.950803	1.946289	1.632298	1.871059	1.278975	1.658801	1.894167	2.178347	1.950803	1.946289	1.632298	1.871059	1.278975	1.658801	1.894167	2.178347	1.950803	1.946289	1.632298	1.871059	1.278975	1.658801	1.894167	2.178347	1.950803	1.946289	1.632298	1.871059	1.278975	1.658801
1	9	Ford	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	10	Foundation	2.0	3120.5	143.0	n/a	143.0	143.0	241.0	3085.0	3085.0	3085.0	3120.5	1.295842	1.076926	0.880158	0.846537	1.294216	1.905213	1.327322	2.145171	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.295842	1.076926	0.880158	0.846537	1.294216	1.905213	1.327322	2.145171	1.295842	1.076926	0.880158	0.846537	1.294216	1.905213	1.327322	2.145171	1.339651	1.006172	1.027655	0.954945	1.184733	1.622311	1.218295	1.851972
