onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
0.074	0.316	fixation	n/a	216.4	227.9	3414.0	n/a	n/a	n/a	n/a
0.392	0.026	saccade	n/a	222.4	223.9	n/a	281.4	197.4	2.31	110.0
0.42	0.15	fixation	n/a	293.3	184.4	3121.0	n/a	n/a	n/a	n/a
0.572	0.022	saccade	n/a	292.9	179.0	n/a	251.8	199.0	1.63	99.0
0.596	0.866	fixation	n/a	255.0	204.5	3188.0	n/a	n/a	n/a	n/a
1.464	0.014	saccade	n/a	249.8	201.0	n/a	233.2	197.4	0.6	49.0
1.48	0.558	fixation	n/a	232.4	193.6	3822.0	n/a	n/a	n/a	n/a
2.04	0.018	saccade	n/a	236.9	194.6	n/a	263.6	207.2	1.05	70.0
2.06	0.494	fixation	n/a	258.2	212.1	4030.0	n/a	n/a	n/a	n/a
2.122	0.0	trigger_115	115	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.556	0.152	saccade	n/a	262.3	218.4	n/a	246.8	208.5	0.66	1768.0
2.63	0.022	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.71	0.414	fixation	n/a	247.5	213.2	4150.0	n/a	n/a	n/a	n/a
3.126	0.018	saccade	n/a	246.4	215.0	n/a	219.9	218.8	0.95	65.0
3.146	0.264	fixation	n/a	229.5	220.0	3963.0	n/a	n/a	n/a	n/a
3.412	0.026	saccade	n/a	236.3	224.9	n/a	256.6	286.0	2.34	115.0
3.44	0.69	fixation	n/a	262.1	299.9	4143.0	n/a	n/a	n/a	n/a
4.132	0.03	saccade	n/a	266.0	296.2	n/a	245.0	214.7	3.07	121.0
4.14	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.164	0.166	fixation	n/a	241.9	197.1	4122.0	n/a	n/a	n/a	n/a
4.332	0.03	saccade	n/a	240.3	197.8	n/a	164.2	203.5	2.69	161.0
4.364	0.118	fixation	n/a	166.6	205.2	4066.0	n/a	n/a	n/a	n/a
4.484	0.018	saccade	n/a	162.9	201.6	n/a	129.9	197.0	1.16	84.0
4.504	0.282	fixation	n/a	134.5	193.7	3878.0	n/a	n/a	n/a	n/a
4.788	0.028	saccade	n/a	135.0	185.0	n/a	216.8	185.9	2.86	160.0
4.818	0.31	fixation	n/a	218.9	189.0	3755.0	n/a	n/a	n/a	n/a
5.13	0.026	saccade	n/a	220.3	188.7	n/a	291.1	190.5	2.52	140.0
5.158	0.448	fixation	n/a	292.6	189.5	3825.0	n/a	n/a	n/a	n/a
5.608	0.022	saccade	n/a	300.7	188.0	n/a	351.8	189.3	1.83	108.0
5.632	0.228	fixation	n/a	353.2	191.1	3613.0	n/a	n/a	n/a	n/a
