sentence_id	word_id	word	nfixations	meanpupilsize	ffd	sfd	gd	gpt	trt	ffd_pupilsize	gd_pupilsize	gpt_pupilsize	trt_pupilsize	ffd_t1_mean	ffd_t2_mean	ffd_a1_mean	ffd_a2_mean	ffd_b1_mean	ffd_b2_mean	ffd_g1_mean	ffd_g2_mean	sfd_t1_mean	sfd_t2_mean	sfd_a1_mean	sfd_a2_mean	sfd_b1_mean	sfd_b2_mean	sfd_g1_mean	sfd_g2_mean	gd_t1_mean	gd_t2_mean	gd_a1_mean	gd_a2_mean	gd_b1_mean	gd_b2_mean	gd_g1_mean	gd_g2_mean	gpt_t1_mean	gpt_t2_mean	gpt_a1_mean	gpt_a2_mean	gpt_b1_mean	gpt_b2_mean	gpt_g1_mean	gpt_g2_mean	trt_t1_mean	trt_t2_mean	trt_a1_mean	trt_a2_mean	trt_b1_mean	trt_b2_mean	trt_g1_mean	trt_g2_mean
1	1	He	2.0	3728.5	106.0	n/a	106.0	106.0	180.0	3683.0	3683.0	3683.0	3728.5	1.950909	1.254412	1.477299	1.122968	2.492688	2.357201	1.651796	2.723607	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.950909	1.254412	1.477299	1.122968	2.492688	2.357201	1.651796	2.723607	1.950909	1.254412	1.477299	1.122968	2.492688	2.357201	1.651796	2.723607	1.631037	1.064344	1.298121	1.313844	2.230098	2.507365	1.484106	2.91227
1	2	was	3.0	3636.3333	67.0	n/a	67.0	173.0	322.0	3873.0	3873.0	3778.0	3636.3333	1.876631	1.306931	1.353421	2.188418	3.241986	3.036205	1.956849	2.834193	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.876631	1.306931	1.353421	2.188418	3.241986	3.036205	1.956849	2.834193	1.91377	1.280671	1.41536	1.655693	2.867337	2.696703	1.804322	2.7789	1.7826	1.322865	1.468471	1.496165	2.524231	2.204517	1.716501	3.124485
1	3	also	3.0	3568.3333	152.0	n/a	152.0	395.0	325.0	3652.0	3652.0	3739.25	3568.3333	3.501049	1.259043	1.135922	1.959701	3.634609	3.497895	1.360564	3.008752	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.501049	1.259043	1.135922	1.959701	3.634609	3.497895	1.360564	3.008752	2.361785	1.208407	1.232214	1.55609	2.436266	2.637467	1.336843	3.260182	2.574726	1.035619	0.995507	1.467593	2.166414	2.514286	1.290918	3.133646
1	4	the	2.0	3761.0	85.0	n/a	85.0	85.0	200.0	3855.0	3855.0	3855.0	3761.0	3.718289	1.1556	0.586978	1.190819	2.411986	1.576882	0.914418	3.241722	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.718289	1.1556	0.586978	1.190819	2.411986	1.576882	0.914418	3.241722	3.718289	1.1556	0.586978	1.190819	2.411986	1.576882	0.914418	3.241722	2.85101	1.270977	0.88216	1.116267	1.824292	1.599676	1.024164	3.158474
1	5	unsuccessful	2.0	3665.0	212.0	n/a	212.0	327.0	421.0	3781.0	3781.0	3724.0	3665.0	2.982585	1.618994	1.023943	1.059336	1.711851	1.520711	1.195282	2.941281	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.982585	1.618994	1.023943	1.059336	1.711851	1.520711	1.195282	2.941281	2.483158	1.502673	1.100642	1.050525	1.474224	1.571591	1.164596	3.008254	3.552302	1.738436	1.154252	1.430251	1.889536	2.110588	1.275481	2.991838
1	6	Republican	2.0	3684.5	123.0	n/a	201.0	201.0	201.0	3698.0	3684.5	3684.5	3684.5	2.848471	1.670114	0.893573	1.227595	1.267514	1.848216	1.379217	2.616288	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.280656	1.456723	1.228737	1.254838	1.172712	1.922555	1.541771	2.811751	2.280656	1.456723	1.228737	1.254838	1.172712	1.922555	1.541771	2.811751	2.280656	1.456723	1.228737	1.254838	1.172712	1.922555	1.541771	2.811751
1	7	nominee	2.0	3512.0	126.0	n/a	228.0	228.0	228.0	3551.0	3512.0	3512.0	3512.0	2.139807	1.22764	1.170083	1.094593	1.145601	1.721571	1.138429	2.984173	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.74147	1.24633	1.100721	1.110721	1.145046	1.773617	1.282493	2.878291	1.74147	1.24633	1.100721	1.110721	1.145046	1.773617	1.282493	2.878291	1.74147	1.24633	1.100721	1.110721	1.145046	1.773617	1.282493	2.878291
1	8	for	1.0	3417.0	64.0	64.0	64.0	64.0	64.0	3417.0	3417.0	3417.0	3417.0	2.010249	0.9259	1.027108	1.113393	2.326636	1.597183	1.306496	2.600901	2.010249	0.9259	1.027108	1.113393	2.326636	1.597183	1.306496	2.600901	2.010249	0.9259	1.027108	1.113393	2.326636	1.597183	1.306496	2.600901	2.010249	0.9259	1.027108	1.113393	2.326636	1.597183	1.306496	2.600901	2.010249	0.9259	1.027108	1.113393	2.326636	1.597183	1.306496	2.600901
1	9	President	2.0	3447.5	60.0	n/a	216.0	216.0	216.0	3436.0	3447.5	3447.5	3447.5	1.550523	0.939463	0.806427	1.730597	2.101268	2.326298	1.249778	2.768654	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.777515	1.200897	1.192937	2.556915	2.369287	2.207544	1.157343	2.893357	1.777515	1.200897	1.192937	2.556915	2.369287	2.207544	1.157343	2.893357	1.777515	1.200897	1.192937	2.556915	2.369287	2.207544	1.157343	2.893357
1	10	in	2.0	3652.5	50.0	n/a	50.0	1954.0	265.0	3860.0	3860.0	3657.0	3652.5	1.111708	1.033031	1.087015	1.220499	2.704901	2.35969	1.655519	2.797252	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.111708	1.033031	1.087015	1.220499	2.704901	2.35969	1.655519	2.797252	2.121778	1.269403	1.19939	1.479449	2.036479	2.137398	1.352269	2.953884	1.31159	1.279769	1.484644	1.42206	2.057865	2.202603	1.435751	2.772725
