onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
0.044	0.23	fixation	n/a	186.8	282.7	4069.0	n/a	n/a	n/a	n/a
0.276	0.132	saccade	n/a	188.8	283.5	n/a	311.9	189.0	5.99	1635.0
0.326	0.04	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.41	3.872	fixation	n/a	300.6	208.0	3823.0	n/a	n/a	n/a	n/a
2.092	0.0	trigger_113	113	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.108	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.284	0.022	saccade	n/a	307.7	200.5	n/a	280.1	179.6	1.34	77.0
4.308	0.072	fixation	n/a	254.7	180.6	3842.0	n/a	n/a	n/a	n/a
4.382	0.032	saccade	n/a	253.5	184.7	n/a	158.3	171.1	3.65	179.0
4.416	0.138	fixation	n/a	153.4	171.0	3855.0	n/a	n/a	n/a	n/a
4.556	0.02	saccade	n/a	150.7	170.3	n/a	118.7	169.2	1.19	83.0
4.578	0.38	fixation	n/a	115.9	169.2	3854.0	n/a	n/a	n/a	n/a
4.96	0.024	saccade	n/a	118.0	169.2	n/a	168.9	165.6	1.9	108.0
4.986	0.326	fixation	n/a	176.9	168.9	3713.0	n/a	n/a	n/a	n/a
5.314	0.026	saccade	n/a	180.0	171.2	n/a	237.3	168.1	2.18	119.0
5.342	0.216	fixation	n/a	246.0	167.7	3632.0	n/a	n/a	n/a	n/a
5.56	0.024	saccade	n/a	249.1	167.9	n/a	305.1	163.3	2.16	125.0
5.586	0.132	fixation	n/a	315.8	164.6	3596.0	n/a	n/a	n/a	n/a
5.72	0.116	saccade	n/a	318.3	168.1	n/a	369.1	152.1	2.06	1768.0
5.742	0.05	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.838	0.322	fixation	n/a	368.1	154.7	3476.0	n/a	n/a	n/a	n/a
6.162	0.024	saccade	n/a	369.5	154.3	n/a	419.0	159.9	1.93	112.0
6.188	0.182	fixation	n/a	426.0	161.9	3610.0	n/a	n/a	n/a	n/a
6.372	0.022	saccade	n/a	430.9	162.2	n/a	469.9	162.5	1.52	98.0
6.396	0.284	fixation	n/a	474.3	159.7	3616.0	n/a	n/a	n/a	n/a
6.682	0.026	saccade	n/a	477.8	157.8	n/a	544.1	152.6	2.58	138.0
6.71	0.158	fixation	n/a	548.2	153.8	3608.0	n/a	n/a	n/a	n/a
6.87	0.062	saccade	n/a	547.9	154.1	n/a	152.4	238.6	15.45	380.0
6.934	0.318	fixation	n/a	143.1	240.1	3614.0	n/a	n/a	n/a	n/a
7.254	0.03	saccade	n/a	143.0	238.9	n/a	245.4	227.7	3.9	189.0
7.286	0.23	fixation	n/a	253.8	231.3	3534.0	n/a	n/a	n/a	n/a
7.518	0.094	saccade	n/a	255.6	235.5	n/a	260.2	214.2	0.86	2011.0
7.614	0.064	fixation	n/a	261.0	225.7	3467.0	n/a	n/a	n/a	n/a
7.68	0.054	saccade	n/a	261.4	229.0	n/a	468.7	178.2	8.28	245.0
7.736	0.124	fixation	n/a	473.3	177.0	3468.0	n/a	n/a	n/a	n/a
7.862	0.026	saccade	n/a	476.7	175.6	n/a	536.1	161.8	2.38	129.0
7.89	0.236	fixation	n/a	541.3	160.9	3611.0	n/a	n/a	n/a	n/a
8.128	0.026	saccade	n/a	541.6	157.5	n/a	479.4	151.2	2.43	141.0
8.156	0.262	fixation	n/a	471.8	155.1	3814.0	n/a	n/a	n/a	n/a
8.42	0.024	saccade	n/a	468.5	159.3	n/a	416.4	159.6	2.04	128.0
8.446	0.086	fixation	n/a	414.5	161.3	3871.0	n/a	n/a	n/a	n/a
8.534	0.12	saccade	n/a	414.4	161.1	n/a	280.2	221.3	5.72	1549.0
8.558	0.054	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.656	0.194	fixation	n/a	282.2	230.9	4017.0	n/a	n/a	n/a	n/a
8.852	0.018	saccade	n/a	279.8	228.4	n/a	250.2	230.1	1.14	84.0
8.872	0.156	fixation	n/a	249.2	231.6	4051.0	n/a	n/a	n/a	n/a
9.03	0.038	saccade	n/a	250.6	233.0	n/a	389.6	222.1	5.43	226.0
9.07	0.184	fixation	n/a	394.9	218.6	3880.0	n/a	n/a	n/a	n/a
9.256	0.04	saccade	n/a	396.7	215.4	n/a	518.3	214.4	4.77	193.0
9.298	0.158	fixation	n/a	523.6	213.0	3785.0	n/a	n/a	n/a	n/a
9.458	0.062	saccade	n/a	525.5	214.2	n/a	139.0	278.8	15.05	412.0
9.522	0.338	fixation	n/a	130.9	283.0	3909.0	n/a	n/a	n/a	n/a
