onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
0.019	0.238	fixation	n/a	239.3	335.3	3489.0	n/a	n/a	n/a	n/a
0.068	0.0	trigger_92	92	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.259	0.146	saccade	n/a	240.5	326.6	n/a	269.5	137.0	7.44	2298.0
0.295	0.062	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.407	1.462	fixation	n/a	271.8	145.5	3559.0	n/a	n/a	n/a	n/a
1.871	0.026	saccade	n/a	267.9	151.3	n/a	211.4	145.1	2.13	112.0
1.899	0.372	fixation	n/a	208.3	146.3	3765.0	n/a	n/a	n/a	n/a
2.076	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.273	0.024	saccade	n/a	208.8	146.1	n/a	153.2	154.8	2.09	123.0
2.299	0.114	fixation	n/a	148.0	155.3	3889.0	n/a	n/a	n/a	n/a
2.415	0.124	saccade	n/a	148.9	153.2	n/a	116.5	142.9	1.25	1396.0
2.447	0.05	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.541	0.56	fixation	n/a	127.9	155.6	3877.0	n/a	n/a	n/a	n/a
3.103	0.026	saccade	n/a	139.1	158.2	n/a	211.2	157.1	2.67	142.0
3.131	0.248	fixation	n/a	223.5	157.1	3910.0	n/a	n/a	n/a	n/a
3.381	0.02	saccade	n/a	228.3	157.2	n/a	261.0	155.7	1.23	88.0
3.403	0.18	fixation	n/a	261.2	156.6	3803.0	n/a	n/a	n/a	n/a
3.585	0.026	saccade	n/a	262.7	156.2	n/a	325.8	152.8	2.4	133.0
3.613	0.274	fixation	n/a	330.7	156.8	3824.0	n/a	n/a	n/a	n/a
3.889	0.036	saccade	n/a	332.4	159.0	n/a	448.1	152.7	4.46	186.0
3.927	0.106	fixation	n/a	452.3	156.1	3799.0	n/a	n/a	n/a	n/a
4.035	0.12	saccade	n/a	451.3	154.4	n/a	474.3	134.4	1.18	1944.0
4.059	0.042	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.157	0.222	fixation	n/a	472.5	148.6	3623.0	n/a	n/a	n/a	n/a
4.381	0.02	saccade	n/a	477.4	149.4	n/a	512.3	148.9	1.35	93.0
4.403	0.086	fixation	n/a	513.0	150.2	3666.0	n/a	n/a	n/a	n/a
4.491	0.024	saccade	n/a	517.4	150.7	n/a	572.9	148.3	2.14	125.0
4.517	0.36	fixation	n/a	576.7	150.6	3738.0	n/a	n/a	n/a	n/a
4.879	0.024	saccade	n/a	577.4	150.4	n/a	523.8	146.8	2.07	132.0
4.905	0.234	fixation	n/a	517.4	147.8	3741.0	n/a	n/a	n/a	n/a
5.141	0.03	saccade	n/a	517.1	147.9	n/a	588.4	144.6	2.75	149.0
5.173	0.11	fixation	n/a	589.3	145.6	3724.0	n/a	n/a	n/a	n/a
5.285	0.124	saccade	n/a	589.6	148.4	n/a	579.3	132.3	0.74	1979.0
5.309	0.034	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.411	0.274	fixation	n/a	575.6	147.3	3731.0	n/a	n/a	n/a	n/a
5.687	0.064	saccade	n/a	575.4	146.0	n/a	139.3	216.9	16.65	409.0
5.753	0.27	fixation	n/a	131.6	220.5	3908.0	n/a	n/a	n/a	n/a
6.025	0.026	saccade	n/a	135.0	222.1	n/a	207.6	218.6	2.7	164.0
6.053	0.246	fixation	n/a	213.0	217.5	3742.0	n/a	n/a	n/a	n/a
6.301	0.152	saccade	n/a	210.7	211.7	n/a	200.5	135.2	2.96	1352.0
6.333	0.07	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.455	1.112	fixation	n/a	202.6	150.5	3701.0	n/a	n/a	n/a	n/a
7.244	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.346	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.569	0.022	saccade	n/a	203.9	151.2	n/a	156.9	148.6	1.74	112.0
7.593	0.168	fixation	n/a	154.1	148.8	3903.0	n/a	n/a	n/a	n/a
7.763	0.122	saccade	n/a	152.8	143.7	n/a	146.6	143.8	0.23	1360.0
7.799	0.026	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.887	0.116	fixation	n/a	150.2	146.8	3947.0	n/a	n/a	n/a	n/a
8.005	0.022	saccade	n/a	148.2	149.0	n/a	108.3	150.5	1.46	95.0
8.029	0.194	fixation	n/a	108.6	152.6	4018.0	n/a	n/a	n/a	n/a
8.225	0.028	saccade	n/a	110.6	155.6	n/a	201.5	153.7	3.34	177.0
8.255	0.254	fixation	n/a	213.9	157.1	4020.0	n/a	n/a	n/a	n/a
8.511	0.026	saccade	n/a	215.0	157.4	n/a	276.0	156.2	2.29	130.0
8.539	0.246	fixation	n/a	282.0	155.9	4011.0	n/a	n/a	n/a	n/a
8.787	0.154	saccade	n/a	282.3	155.7	n/a	316.7	134.6	1.54	1526.0
8.811	0.074	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.943	0.304	fixation	n/a	317.3	151.9	3921.0	n/a	n/a	n/a	n/a
9.249	0.03	saccade	n/a	320.5	151.8	n/a	395.1	151.6	2.86	148.0
9.281	0.244	fixation	n/a	398.0	154.8	4018.0	n/a	n/a	n/a	n/a
9.527	0.024	saccade	n/a	400.5	155.7	n/a	445.0	151.9	1.72	106.0
9.553	0.232	fixation	n/a	449.1	151.4	3976.0	n/a	n/a	n/a	n/a
9.787	0.024	saccade	n/a	448.7	149.6	n/a	393.2	150.7	2.14	137.0
9.813	0.24	fixation	n/a	387.8	150.9	4020.0	n/a	n/a	n/a	n/a
10.055	0.132	saccade	n/a	385.2	150.1	n/a	475.9	131.9	3.57	1528.0
10.089	0.036	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.189	0.252	fixation	n/a	472.2	147.7	4067.0	n/a	n/a	n/a	n/a
10.443	0.024	saccade	n/a	474.4	149.8	n/a	530.8	145.3	2.18	130.0
