sentence_id	word_id	word	nfixations	meanpupilsize	ffd	sfd	gd	gpt	trt	ffd_pupilsize	gd_pupilsize	gpt_pupilsize	trt_pupilsize	ffd_t1_mean	ffd_t2_mean	ffd_a1_mean	ffd_a2_mean	ffd_b1_mean	ffd_b2_mean	ffd_g1_mean	ffd_g2_mean	sfd_t1_mean	sfd_t2_mean	sfd_a1_mean	sfd_a2_mean	sfd_b1_mean	sfd_b2_mean	sfd_g1_mean	sfd_g2_mean	gd_t1_mean	gd_t2_mean	gd_a1_mean	gd_a2_mean	gd_b1_mean	gd_b2_mean	gd_g1_mean	gd_g2_mean	gpt_t1_mean	gpt_t2_mean	gpt_a1_mean	gpt_a2_mean	gpt_b1_mean	gpt_b2_mean	gpt_g1_mean	gpt_g2_mean	trt_t1_mean	trt_t2_mean	trt_a1_mean	trt_a2_mean	trt_b1_mean	trt_b2_mean	trt_g1_mean	trt_g2_mean
1	1	Henry	1.0	3106.0	193.0	193.0	193.0	193.0	193.0	3106.0	3106.0	3106.0	3106.0	1.838362	1.453833	2.598013	2.837287	1.596548	1.597798	1.175	2.050888	1.838362	1.453833	2.598013	2.837287	1.596548	1.597798	1.175	2.050888	1.838362	1.453833	2.598013	2.837287	1.596548	1.597798	1.175	2.050888	1.838362	1.453833	2.598013	2.837287	1.596548	1.597798	1.175	2.050888	1.838362	1.453833	2.598013	2.837287	1.596548	1.597798	1.175	2.050888
1	2	Ford,	2.0	3157.5	152.0	n/a	152.0	152.0	229.0	3402.0	3402.0	3402.0	3157.5	3.182156	2.777181	3.282156	3.93814	3.188684	1.48245	1.444947	1.828607	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.182156	2.777181	3.282156	3.93814	3.188684	1.48245	1.444947	1.828607	3.182156	2.777181	3.282156	3.93814	3.188684	1.48245	1.444947	1.828607	2.40985	2.239819	2.104119	2.75788	2.560561	1.386986	1.292232	2.109086
1	3	with	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	4	his	3.0	3084.0	131.0	n/a	131.0	131.0	336.0	3189.0	3189.0	3189.0	3084.0	2.409438	1.310206	2.046824	1.613225	1.884782	1.95832	1.735667	1.862061	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.409438	1.310206	2.046824	1.613225	1.884782	1.95832	1.735667	1.862061	2.409438	1.310206	2.046824	1.613225	1.884782	1.95832	1.735667	1.862061	1.754973	1.491388	1.663025	1.911275	1.763715	1.41079	1.338097	2.064833
1	5	son	1.0	3011.0	68.0	68.0	68.0	68.0	68.0	3011.0	3011.0	3011.0	3011.0	1.974247	0.872243	2.248542	2.863823	2.296434	2.012862	0.983033	1.800436	1.974247	0.872243	2.248542	2.863823	2.296434	2.012862	0.983033	1.800436	1.974247	0.872243	2.248542	2.863823	2.296434	2.012862	0.983033	1.800436	1.974247	0.872243	2.248542	2.863823	2.296434	2.012862	0.983033	1.800436	1.974247	0.872243	2.248542	2.863823	2.296434	2.012862	0.983033	1.800436
1	6	Edsel,	4.0	3027.5	103.0	n/a	103.0	103.0	459.0	2993.0	2993.0	2993.0	3027.5	1.59647	2.567697	2.344935	1.847941	1.322477	1.613572	1.222003	2.30002	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.59647	2.567697	2.344935	1.847941	1.322477	1.613572	1.222003	2.30002	1.59647	2.567697	2.344935	1.847941	1.322477	1.613572	1.222003	2.30002	1.90817	1.927594	2.283057	2.514192	1.94711	1.599881	1.167617	2.048781
1	7	founded	4.0	2974.0	66.0	n/a	66.0	66.0	449.0	2930.0	2930.0	2930.0	2974.0	3.076799	3.332446	1.648675	1.498902	2.832565	2.836857	1.3777	2.304609	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.076799	3.332446	1.648675	1.498902	2.832565	2.836857	1.3777	2.304609	3.076799	3.332446	1.648675	1.498902	2.832565	2.836857	1.3777	2.304609	2.1538	2.0894	1.61034	1.992354	2.099855	1.92313	1.276252	2.069955
1	8	the	1.0	3046.0	55.0	55.0	55.0	55.0	55.0	3046.0	3046.0	3046.0	3046.0	3.775178	3.682592	2.483708	1.395528	1.931443	1.413202	1.058518	2.190783	3.775178	3.682592	2.483708	1.395528	1.931443	1.413202	1.058518	2.190783	3.775178	3.682592	2.483708	1.395528	1.931443	1.413202	1.058518	2.190783	3.775178	3.682592	2.483708	1.395528	1.931443	1.413202	1.058518	2.190783	3.775178	3.682592	2.483708	1.395528	1.931443	1.413202	1.058518	2.190783
1	9	Ford	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	10	Foundation	3.0	3005.3333	85.0	n/a	85.0	85.0	278.0	2987.0	2987.0	2987.0	3005.3333	1.644657	1.777068	1.538737	1.831012	1.116376	1.396838	1.364784	2.008288	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.644657	1.777068	1.538737	1.831012	1.116376	1.396838	1.364784	2.008288	1.644657	1.777068	1.538737	1.831012	1.116376	1.396838	1.364784	2.008288	2.245233	1.65845	1.27923	1.555493	1.274122	1.422976	1.202243	2.076148
1	11	in	2.0	3045.5	109.0	n/a	109.0	109.0	695.0	2966.0	2966.0	2966.0	3045.5	2.092318	1.776163	1.059377	1.810045	2.199318	2.23139	1.33122	2.088966	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.092318	1.776163	1.059377	1.810045	2.199318	2.23139	1.33122	2.088966	2.092318	1.776163	1.059377	1.810045	2.199318	2.23139	1.33122	2.088966	1.965937	1.97006	1.950379	2.152162	2.017775	1.9437	1.192381	1.902591
1	12	1936	3.0	3088.0	148.0	n/a	231.0	231.0	373.0	3084.0	3129.0	3129.0	3088.0	2.228928	1.688679	2.067389	1.956401	1.747827	1.484083	1.123556	2.047331	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.806855	1.353446	1.969204	1.8194	1.699889	1.657383	1.314867	1.970316	1.806855	1.353446	1.969204	1.8194	1.699889	1.657383	1.314867	1.970316	1.683025	1.276963	1.807502	1.626606	1.482377	1.483577	1.185374	1.94733
1	13	as	1.0	2943.0	53.0	53.0	53.0	53.0	53.0	2943.0	2943.0	2943.0	2943.0	2.61863	2.717073	2.049882	1.840511	2.248946	2.128546	1.373267	2.359735	2.61863	2.717073	2.049882	1.840511	2.248946	2.128546	1.373267	2.359735	2.61863	2.717073	2.049882	1.840511	2.248946	2.128546	1.373267	2.359735	2.61863	2.717073	2.049882	1.840511	2.248946	2.128546	1.373267	2.359735	2.61863	2.717073	2.049882	1.840511	2.248946	2.128546	1.373267	2.359735
1	14	a	2.0	2962.5	174.0	n/a	174.0	174.0	237.0	2930.0	2930.0	2930.0	2962.5	1.534887	0.983467	0.573376	1.593448	1.871105	1.330866	1.325852	1.992703	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.534887	0.983467	0.573376	1.593448	1.871105	1.330866	1.325852	1.992703	1.534887	0.983467	0.573376	1.593448	1.871105	1.330866	1.325852	1.992703	1.759942	1.209762	0.941125	1.274258	1.539293	1.255403	1.369381	2.199829
1	15	local	2.0	3016.0	111.0	n/a	111.0	975.0	203.0	3196.0	3196.0	3006.5	3016.0	2.123561	0.995342	1.029646	1.394624	2.676928	2.000267	1.473064	2.29833	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.123561	0.995342	1.029646	1.394624	2.676928	2.000267	1.473064	2.29833	2.054025	1.675204	1.614479	2.017325	1.958693	1.706806	1.329275	2.085922	1.956267	0.93465	1.122976	1.222769	2.18547	1.786629	1.190389	2.00649
