onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
0.019	0.014	fixation	n/a	193.7	351.9	4015.0	n/a	n/a	n/a	n/a
0.035	0.018	saccade	n/a	182.2	351.0	n/a	156.7	348.3	0.92	106.0
0.055	0.154	fixation	n/a	161.5	349.7	4014.0	n/a	n/a	n/a	n/a
0.088	0.0	trigger_90	90	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.211	0.234	saccade	n/a	165.3	350.1	n/a	454.2	257.6	10.97	1028.0
0.309	0.078	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.447	0.342	fixation	n/a	456.5	260.5	3805.0	n/a	n/a	n/a	n/a
0.791	0.182	saccade	n/a	461.2	266.9	n/a	268.6	302.3	7.11	1056.0
0.827	0.08	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.975	0.072	fixation	n/a	267.0	298.8	4082.0	n/a	n/a	n/a	n/a
1.049	0.434	saccade	n/a	268.3	303.4	n/a	345.1	307.0	2.8	907.0
1.101	0.316	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.485	0.058	fixation	n/a	345.9	294.9	4256.0	n/a	n/a	n/a	n/a
1.545	0.198	saccade	n/a	346.7	296.1	n/a	470.5	245.8	4.9	1072.0
1.585	0.102	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.745	0.074	fixation	n/a	467.8	249.4	4388.0	n/a	n/a	n/a	n/a
1.821	0.048	saccade	n/a	468.4	260.8	n/a	665.3	299.7	7.28	264.0
1.871	0.154	fixation	n/a	664.1	302.2	4115.0	n/a	n/a	n/a	n/a
2.027	0.034	saccade	n/a	669.3	307.7	n/a	743.3	358.5	3.22	190.0
2.063	0.168	fixation	n/a	738.1	358.8	3976.0	n/a	n/a	n/a	n/a
2.102	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.233	0.068	saccade	n/a	741.0	363.3	n/a	404.3	228.7	13.04	486.0
2.303	0.118	fixation	n/a	395.9	225.0	3882.0	n/a	n/a	n/a	n/a
2.423	0.046	saccade	n/a	393.9	226.1	n/a	184.5	186.6	7.68	378.0
2.471	0.098	fixation	n/a	185.4	188.7	3828.0	n/a	n/a	n/a	n/a
2.571	0.022	saccade	n/a	181.3	187.8	n/a	154.8	165.9	1.23	109.0
2.595	0.08	fixation	n/a	160.0	172.3	3811.0	n/a	n/a	n/a	n/a
2.677	0.022	saccade	n/a	157.8	172.4	n/a	133.3	166.3	0.89	83.0
2.701	0.234	fixation	n/a	134.5	165.9	3819.0	n/a	n/a	n/a	n/a
2.937	0.04	saccade	n/a	131.1	162.9	n/a	274.7	156.6	5.12	289.0
2.979	0.166	fixation	n/a	273.0	156.5	3859.0	n/a	n/a	n/a	n/a
3.147	0.03	saccade	n/a	275.5	158.0	n/a	343.8	157.4	2.47	175.0
3.179	0.208	fixation	n/a	339.3	162.6	3901.0	n/a	n/a	n/a	n/a
3.389	0.2	saccade	n/a	340.8	165.7	n/a	260.6	155.7	2.92	1182.0
3.423	0.06	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.591	0.068	fixation	n/a	266.4	165.4	3927.0	n/a	n/a	n/a	n/a
3.661	0.024	saccade	n/a	264.6	166.2	n/a	229.0	161.1	1.29	111.0
3.687	0.116	fixation	n/a	234.3	162.5	3921.0	n/a	n/a	n/a	n/a
3.805	0.014	saccade	n/a	233.4	165.2	n/a	214.6	163.8	0.68	57.0
3.821	0.132	fixation	n/a	218.0	165.6	3949.0	n/a	n/a	n/a	n/a
3.955	0.026	saccade	n/a	221.0	168.1	n/a	265.8	164.6	1.62	120.0
3.983	0.17	fixation	n/a	259.1	164.6	4021.0	n/a	n/a	n/a	n/a
4.155	0.152	saccade	n/a	262.3	167.7	n/a	310.6	163.9	1.76	1144.0
4.191	0.06	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.309	0.356	fixation	n/a	315.7	171.7	4061.0	n/a	n/a	n/a	n/a
4.667	0.028	saccade	n/a	326.9	173.7	n/a	394.1	170.3	2.45	157.0
4.697	0.112	fixation	n/a	388.1	168.4	4098.0	n/a	n/a	n/a	n/a
4.811	0.028	saccade	n/a	391.1	170.3	n/a	454.3	169.0	2.31	155.0
4.841	0.184	fixation	n/a	447.5	170.2	4020.0	n/a	n/a	n/a	n/a
5.027	0.028	saccade	n/a	448.2	167.6	n/a	509.6	163.4	2.23	136.0
5.057	0.222	fixation	n/a	503.6	170.7	3882.0	n/a	n/a	n/a	n/a
5.281	0.054	saccade	n/a	504.1	172.4	n/a	203.5	213.3	10.93	411.0
5.337	0.112	fixation	n/a	203.3	215.9	3889.0	n/a	n/a	n/a	n/a
5.451	0.026	saccade	n/a	197.4	216.8	n/a	135.5	224.5	2.22	152.0
5.479	0.22	fixation	n/a	138.4	227.0	3908.0	n/a	n/a	n/a	n/a
5.701	0.036	saccade	n/a	137.2	226.2	n/a	262.4	219.7	4.49	267.0
5.739	0.246	fixation	n/a	263.3	223.4	3962.0	n/a	n/a	n/a	n/a
5.987	0.146	saccade	n/a	270.9	234.4	n/a	266.8	222.8	0.45	1108.0
6.021	0.054	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.135	0.242	fixation	n/a	258.0	221.2	3968.0	n/a	n/a	n/a	n/a
6.379	0.032	saccade	n/a	254.6	223.3	n/a	334.6	220.8	2.91	176.0
6.413	0.28	fixation	n/a	328.8	221.1	3970.0	n/a	n/a	n/a	n/a
6.695	0.03	saccade	n/a	332.6	224.0	n/a	404.3	220.0	2.61	167.0
6.727	0.158	fixation	n/a	399.3	223.6	4002.0	n/a	n/a	n/a	n/a
6.887	0.028	saccade	n/a	403.6	227.9	n/a	459.7	224.4	2.06	141.0
6.917	0.152	fixation	n/a	454.6	227.2	4000.0	n/a	n/a	n/a	n/a
7.071	0.03	saccade	n/a	457.1	227.9	n/a	543.1	224.2	3.13	172.0
7.103	0.19	fixation	n/a	535.3	226.4	4010.0	n/a	n/a	n/a	n/a
7.295	0.024	saccade	n/a	538.9	228.5	n/a	583.7	231.1	1.63	116.0
7.321	0.086	fixation	n/a	576.4	232.7	3965.0	n/a	n/a	n/a	n/a
7.409	0.052	saccade	n/a	576.5	233.0	n/a	281.7	218.2	10.71	427.0
7.463	0.148	fixation	n/a	278.3	219.3	3989.0	n/a	n/a	n/a	n/a
7.613	0.016	saccade	n/a	269.3	214.7	n/a	246.6	211.1	0.83	64.0
7.631	0.218	fixation	n/a	251.6	215.7	4010.0	n/a	n/a	n/a	n/a
7.851	0.126	saccade	n/a	251.1	224.3	n/a	550.4	226.5	10.86	1071.0
7.887	0.038	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.979	0.178	fixation	n/a	550.8	231.1	4036.0	n/a	n/a	n/a	n/a
8.159	0.026	saccade	n/a	554.7	231.6	n/a	630.5	221.4	2.77	157.0
8.187	0.164	fixation	n/a	624.7	224.9	3964.0	n/a	n/a	n/a	n/a
8.353	0.07	saccade	n/a	619.8	226.1	n/a	159.3	279.2	16.59	441.0
8.425	0.116	fixation	n/a	159.1	280.2	3931.0	n/a	n/a	n/a	n/a
8.543	0.018	saccade	n/a	153.8	281.6	n/a	123.9	282.0	1.06	80.0
8.563	0.224	fixation	n/a	129.5	286.5	3793.0	n/a	n/a	n/a	n/a
8.789	0.032	saccade	n/a	129.4	288.6	n/a	215.6	285.3	3.09	195.0
8.823	0.41	fixation	n/a	211.3	289.3	3809.0	n/a	n/a	n/a	n/a
9.235	0.036	saccade	n/a	210.5	292.4	n/a	327.0	296.0	4.24	236.0
9.273	0.222	fixation	n/a	322.3	301.9	3943.0	n/a	n/a	n/a	n/a
9.497	0.144	saccade	n/a	324.9	307.7	n/a	383.3	308.7	2.14	1012.0
9.529	0.062	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.643	0.348	fixation	n/a	378.6	303.5	3938.0	n/a	n/a	n/a	n/a
9.993	0.014	saccade	n/a	387.0	306.2	n/a	405.5	302.9	0.69	60.0
10.009	0.136	fixation	n/a	401.8	304.2	3903.0	n/a	n/a	n/a	n/a
10.147	0.144	saccade	n/a	402.5	305.9	n/a	432.2	295.0	1.16	1071.0
10.181	0.058	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.293	0.4	fixation	n/a	429.3	300.1	4048.0	n/a	n/a	n/a	n/a
10.695	0.018	saccade	n/a	431.0	299.7	n/a	455.9	291.4	0.96	70.0
10.715	0.038	fixation	n/a	451.4	294.9	4119.0	n/a	n/a	n/a	n/a
10.755	0.146	saccade	n/a	451.1	295.9	n/a	436.4	278.0	0.86	1194.0
10.789	0.058	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.903	0.4	fixation	n/a	423.9	285.3	4215.0	n/a	n/a	n/a	n/a
11.305	0.026	saccade	n/a	417.8	293.1	n/a	467.5	290.2	1.82	123.0
11.333	0.128	fixation	n/a	461.6	294.5	4132.0	n/a	n/a	n/a	n/a
11.463	0.164	saccade	n/a	464.0	294.7	n/a	441.0	293.1	0.84	1085.0
11.503	0.074	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.629	0.094	fixation	n/a	437.6	298.5	4189.0	n/a	n/a	n/a	n/a
11.725	1.168	saccade	n/a	437.2	306.8	n/a	395.6	303.5	1.53	601.0
11.811	1.044	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.895	0.112	fixation	n/a	391.9	310.0	4814.0	n/a	n/a	n/a	n/a
13.009	0.034	saccade	n/a	389.6	307.3	n/a	472.2	285.7	3.12	217.0
13.045	0.142	fixation	n/a	467.2	288.3	4839.0	n/a	n/a	n/a	n/a
13.189	0.164	saccade	n/a	471.6	288.5	n/a	505.6	282.3	1.26	1309.0
13.227	0.064	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.355	0.206	fixation	n/a	500.8	289.3	4363.0	n/a	n/a	n/a	n/a
13.563	0.026	saccade	n/a	500.1	293.1	n/a	461.6	287.0	1.42	115.0
13.591	0.238	fixation	n/a	465.5	290.6	4182.0	n/a	n/a	n/a	n/a
13.831	0.036	saccade	n/a	462.2	290.2	n/a	355.5	264.3	4.0	212.0
13.869	0.206	fixation	n/a	360.7	271.0	3974.0	n/a	n/a	n/a	n/a
14.077	0.024	saccade	n/a	361.5	274.5	n/a	411.3	276.1	1.82	134.0
14.103	0.15	fixation	n/a	408.0	278.2	3844.0	n/a	n/a	n/a	n/a
14.255	0.038	saccade	n/a	409.0	278.3	n/a	525.5	270.2	4.25	216.0
14.295	0.022	fixation	n/a	519.8	275.3	3815.0	n/a	n/a	n/a	n/a
14.319	0.164	saccade	n/a	520.5	279.4	n/a	569.6	247.3	2.14	1176.0
14.351	0.078	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.485	0.22	fixation	n/a	567.4	255.2	3939.0	n/a	n/a	n/a	n/a
14.707	0.042	saccade	n/a	568.0	259.6	n/a	421.5	254.6	5.36	280.0
14.751	0.288	fixation	n/a	425.2	250.7	4152.0	n/a	n/a	n/a	n/a
15.041	0.018	saccade	n/a	427.5	256.3	n/a	444.9	282.4	1.16	84.0
15.05	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.061	0.146	fixation	n/a	440.9	283.0	4125.0	n/a	n/a	n/a	n/a
15.156	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.209	0.042	saccade	n/a	441.3	286.7	n/a	293.4	234.1	5.76	316.0
15.253	0.12	fixation	n/a	294.8	236.5	4052.0	n/a	n/a	n/a	n/a
15.375	0.038	saccade	n/a	291.8	235.1	n/a	174.0	190.4	4.56	294.0
15.415	0.036	fixation	n/a	178.4	192.6	4034.0	n/a	n/a	n/a	n/a
15.453	0.028	saccade	n/a	173.4	192.2	n/a	132.4	154.9	1.99	163.0
15.483	0.246	fixation	n/a	131.5	161.0	3981.0	n/a	n/a	n/a	n/a
15.731	0.032	saccade	n/a	129.1	161.4	n/a	221.6	161.0	3.29	223.0
15.765	0.138	fixation	n/a	217.6	163.9	4008.0	n/a	n/a	n/a	n/a
15.905	0.03	saccade	n/a	220.8	164.8	n/a	291.6	164.2	2.55	180.0
15.937	0.144	fixation	n/a	288.5	167.4	4114.0	n/a	n/a	n/a	n/a
16.083	0.032	saccade	n/a	291.2	167.2	n/a	377.2	163.5	3.12	190.0
16.117	0.218	fixation	n/a	374.2	168.6	4150.0	n/a	n/a	n/a	n/a
16.337	0.142	saccade	n/a	379.2	182.2	n/a	399.2	166.7	0.93	1098.0
16.369	0.056	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.481	0.468	fixation	n/a	397.8	169.2	4150.0	n/a	n/a	n/a	n/a
16.951	0.026	saccade	n/a	403.1	166.5	n/a	460.4	162.0	2.09	135.0
16.979	0.128	fixation	n/a	452.6	165.6	4194.0	n/a	n/a	n/a	n/a
17.109	0.03	saccade	n/a	451.4	165.0	n/a	525.3	165.4	2.68	165.0
17.141	0.238	fixation	n/a	516.7	170.0	4164.0	n/a	n/a	n/a	n/a
17.381	0.064	saccade	n/a	517.7	169.8	n/a	160.8	213.5	12.89	380.0
17.447	0.124	fixation	n/a	162.0	213.7	4246.0	n/a	n/a	n/a	n/a
17.573	0.022	saccade	n/a	158.9	214.8	n/a	124.3	217.2	1.23	94.0
17.597	0.308	fixation	n/a	134.2	220.2	4177.0	n/a	n/a	n/a	n/a
17.907	0.034	saccade	n/a	136.3	217.6	n/a	240.9	219.4	3.74	230.0
