onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
0.083	0.164	fixation	n/a	174.8	405.7	4196.0	n/a	n/a	n/a	n/a
0.249	0.284	saccade	n/a	176.1	405.6	n/a	183.3	229.2	6.1	923.0
0.309	0.14	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.535	0.146	fixation	n/a	184.9	232.1	4019.0	n/a	n/a	n/a	n/a
0.683	0.276	saccade	n/a	190.9	244.2	n/a	192.6	296.3	1.81	640.0
0.717	0.154	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.961	0.314	fixation	n/a	191.3	283.2	4035.0	n/a	n/a	n/a	n/a
1.277	0.026	saccade	n/a	194.0	294.0	n/a	146.8	318.0	1.8	124.0
1.305	0.26	fixation	n/a	154.6	312.8	3929.0	n/a	n/a	n/a	n/a
1.567	0.028	saccade	n/a	158.7	308.5	n/a	229.8	281.7	2.58	140.0
1.597	0.124	fixation	n/a	235.5	337.0	3706.0	n/a	n/a	n/a	n/a
1.723	0.03	saccade	n/a	240.9	378.0	n/a	309.1	348.5	2.54	151.0
1.755	0.202	fixation	n/a	302.8	309.4	3877.0	n/a	n/a	n/a	n/a
1.959	0.022	saccade	n/a	303.8	289.0	n/a	272.3	259.7	1.49	96.0
1.983	0.204	fixation	n/a	279.4	264.0	3855.0	n/a	n/a	n/a	n/a
2.132	0.0	trigger_116	116	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.189	0.026	saccade	n/a	275.4	262.6	n/a	227.9	266.3	1.63	115.0
2.217	0.174	fixation	n/a	238.0	272.4	3628.0	n/a	n/a	n/a	n/a
2.393	0.102	saccade	n/a	242.7	280.9	n/a	791.2	389.5	18.66	259.0
2.497	0.338	fixation	n/a	800.5	407.9	3402.0	n/a	n/a	n/a	n/a
2.837	0.032	saccade	n/a	803.7	413.0	n/a	706.2	321.5	4.47	234.0
2.871	0.024	fixation	n/a	704.3	318.9	3372.0	n/a	n/a	n/a	n/a
2.897	0.214	saccade	n/a	704.4	323.4	n/a	191.0	248.8	17.42	728.0
2.931	0.106	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.113	0.288	fixation	n/a	195.5	230.7	3567.0	n/a	n/a	n/a	n/a
3.403	0.078	saccade	n/a	200.2	235.6	n/a	589.8	268.8	13.28	246.0
3.483	0.086	fixation	n/a	595.3	271.7	3583.0	n/a	n/a	n/a	n/a
3.571	0.038	saccade	n/a	603.3	276.4	n/a	733.9	301.3	4.47	212.0
3.611	0.244	fixation	n/a	733.8	307.0	3488.0	n/a	n/a	n/a	n/a
3.857	0.036	saccade	n/a	736.8	312.2	n/a	628.3	311.7	3.63	219.0
3.895	0.078	fixation	n/a	633.4	317.1	3556.0	n/a	n/a	n/a	n/a
3.975	0.16	saccade	n/a	627.7	324.2	n/a	480.0	284.7	5.22	974.0
4.009	0.076	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.137	0.158	fixation	n/a	478.4	285.4	3715.0	n/a	n/a	n/a	n/a
4.146	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.297	0.044	saccade	n/a	475.5	287.1	n/a	287.0	252.1	6.58	339.0
4.343	0.102	fixation	n/a	289.0	254.6	3767.0	n/a	n/a	n/a	n/a
4.447	0.032	saccade	n/a	285.5	256.7	n/a	194.9	213.7	3.43	224.0
4.481	0.14	fixation	n/a	200.5	217.5	3772.0	n/a	n/a	n/a	n/a
4.623	0.032	saccade	n/a	198.1	220.8	n/a	151.7	148.6	2.94	199.0
4.657	0.074	fixation	n/a	153.5	156.5	3753.0	n/a	n/a	n/a	n/a
4.733	0.06	saccade	n/a	152.3	159.1	n/a	320.4	514.6	13.45	475.0
4.795	0.154	fixation	n/a	326.4	525.2	3824.0	n/a	n/a	n/a	n/a
