onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
0.05	0.188	fixation	n/a	215.5	558.6	4305.0	n/a	n/a	n/a	n/a
0.24	0.044	saccade	n/a	217.0	545.4	n/a	110.3	167.3	14.76	780.0
0.286	0.776	fixation	n/a	119.0	142.4	3708.0	n/a	n/a	n/a	n/a
1.064	0.044	saccade	n/a	117.2	147.7	n/a	230.6	110.0	4.58	192.0
1.11	0.436	fixation	n/a	223.3	109.4	3946.0	n/a	n/a	n/a	n/a
1.548	0.228	saccade	n/a	210.9	120.9	n/a	169.7	160.0	2.19	745.0
1.616	0.076	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.778	0.426	fixation	n/a	177.1	159.7	3946.0	n/a	n/a	n/a	n/a
2.094	0.0	trigger_111	111	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.206	0.046	saccade	n/a	177.1	159.8	n/a	294.1	280.7	6.5	309.0
2.254	0.304	fixation	n/a	300.8	286.4	3859.0	n/a	n/a	n/a	n/a
2.56	0.254	saccade	n/a	305.1	304.1	n/a	339.2	123.9	7.16	1491.0
2.596	0.152	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.816	1.12	fixation	n/a	334.2	131.1	3464.0	n/a	n/a	n/a	n/a
3.938	0.034	saccade	n/a	320.4	144.4	n/a	299.8	242.9	3.93	215.0
3.974	0.282	fixation	n/a	297.5	246.0	3433.0	n/a	n/a	n/a	n/a
4.102	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.258	0.044	saccade	n/a	296.6	248.4	n/a	126.9	190.9	6.86	360.0
4.304	0.066	fixation	n/a	127.7	191.9	3444.0	n/a	n/a	n/a	n/a
4.372	0.03	saccade	n/a	125.3	194.5	n/a	76.8	202.6	1.86	162.0
4.404	0.18	fixation	n/a	77.9	202.6	3422.0	n/a	n/a	n/a	n/a
4.586	0.024	saccade	n/a	77.7	201.3	n/a	121.0	190.2	1.69	124.0
4.612	0.186	fixation	n/a	120.7	190.5	3442.0	n/a	n/a	n/a	n/a
4.8	0.028	saccade	n/a	122.8	190.4	n/a	165.0	168.9	1.81	139.0
4.83	0.286	fixation	n/a	161.8	169.5	3540.0	n/a	n/a	n/a	n/a
5.118	0.028	saccade	n/a	164.5	169.8	n/a	242.6	141.7	3.19	173.0
5.148	0.162	fixation	n/a	242.7	139.1	3500.0	n/a	n/a	n/a	n/a
5.312	0.038	saccade	n/a	244.0	138.0	n/a	357.9	106.1	4.55	253.0
5.352	0.228	fixation	n/a	356.4	107.6	3494.0	n/a	n/a	n/a	n/a
5.582	0.03	saccade	n/a	357.0	109.5	n/a	421.5	103.8	2.49	153.0
5.614	0.218	fixation	n/a	416.4	105.1	3464.0	n/a	n/a	n/a	n/a
5.834	0.03	saccade	n/a	418.2	107.3	n/a	488.7	115.3	2.72	164.0
5.866	0.208	fixation	n/a	484.9	113.4	3403.0	n/a	n/a	n/a	n/a
6.076	0.036	saccade	n/a	484.0	112.3	n/a	380.2	98.8	4.01	267.0
6.114	0.252	fixation	n/a	378.6	101.4	3424.0	n/a	n/a	n/a	n/a
6.368	0.042	saccade	n/a	378.2	103.1	n/a	552.6	115.8	6.66	333.0
6.412	0.32	fixation	n/a	555.4	120.3	3445.0	n/a	n/a	n/a	n/a
6.734	0.07	saccade	n/a	554.8	122.2	n/a	79.6	238.9	18.46	479.0
6.806	0.248	fixation	n/a	74.9	245.7	3495.0	n/a	n/a	n/a	n/a
7.056	0.034	saccade	n/a	74.9	247.0	n/a	169.0	220.3	3.71	242.0
7.092	0.236	fixation	n/a	169.4	217.2	3443.0	n/a	n/a	n/a	n/a
7.33	0.032	saccade	n/a	173.6	217.4	n/a	248.2	208.7	2.88	198.0
7.364	0.274	fixation	n/a	246.9	209.0	3410.0	n/a	n/a	n/a	n/a
7.64	0.108	saccade	n/a	245.7	224.5	n/a	329.4	207.5	3.29	1293.0
7.678	0.012	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.75	0.176	fixation	n/a	328.9	203.0	3342.0	n/a	n/a	n/a	n/a
7.928	0.03	saccade	n/a	328.9	197.7	n/a	409.3	190.9	3.11	198.0
7.96	0.344	fixation	n/a	408.8	184.2	3342.0	n/a	n/a	n/a	n/a
8.306	0.03	saccade	n/a	413.7	179.9	n/a	488.9	177.6	2.88	183.0
8.338	0.158	fixation	n/a	484.2	175.7	3248.0	n/a	n/a	n/a	n/a
8.498	0.032	saccade	n/a	484.4	178.3	n/a	559.2	185.1	2.85	190.0
8.532	0.196	fixation	n/a	557.2	185.9	3262.0	n/a	n/a	n/a	n/a
8.73	0.034	saccade	n/a	555.5	188.2	n/a	644.7	191.5	3.34	213.0
