onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
0.079	0.292	fixation	n/a	258.3	371.2	3351.0	n/a	n/a	n/a	n/a
0.13	0.0	trigger_94	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.373	0.032	saccade	n/a	261.4	370.4	n/a	224.6	282.1	3.53	153.0
0.407	0.35	fixation	n/a	228.3	265.8	3438.0	n/a	n/a	n/a	n/a
0.759	0.022	saccade	n/a	226.4	264.1	n/a	183.9	254.4	1.57	101.0
0.783	0.256	fixation	n/a	189.0	255.4	3493.0	n/a	n/a	n/a	n/a
1.041	0.026	saccade	n/a	188.9	257.4	n/a	125.9	236.8	2.36	136.0
1.069	0.262	fixation	n/a	132.3	237.6	3449.0	n/a	n/a	n/a	n/a
1.333	0.024	saccade	n/a	133.4	238.9	n/a	74.0	236.4	2.09	124.0
1.359	0.256	fixation	n/a	78.0	236.4	3372.0	n/a	n/a	n/a	n/a
1.617	0.02	saccade	n/a	79.7	237.5	n/a	43.3	232.4	1.28	87.0
1.639	0.202	fixation	n/a	47.3	230.6	3355.0	n/a	n/a	n/a	n/a
1.843	0.026	saccade	n/a	47.9	226.2	n/a	56.4	157.9	2.48	135.0
1.871	0.304	fixation	n/a	61.5	161.3	3387.0	n/a	n/a	n/a	n/a
2.138	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.177	0.016	saccade	n/a	61.4	164.3	n/a	39.9	165.0	0.74	59.0
2.195	0.118	fixation	n/a	44.2	165.3	3439.0	n/a	n/a	n/a	n/a
2.315	0.03	saccade	n/a	47.4	169.3	n/a	139.8	183.1	3.27	186.0
2.347	0.248	fixation	n/a	141.0	187.6	3387.0	n/a	n/a	n/a	n/a
2.597	0.026	saccade	n/a	146.2	190.8	n/a	203.6	186.8	2.06	133.0
2.625	0.25	fixation	n/a	203.6	189.8	3309.0	n/a	n/a	n/a	n/a
2.877	0.026	saccade	n/a	206.1	188.4	n/a	259.3	181.6	1.93	125.0
2.905	0.208	fixation	n/a	258.5	182.5	3238.0	n/a	n/a	n/a	n/a
3.115	0.028	saccade	n/a	257.7	182.1	n/a	330.6	178.9	2.65	151.0
3.145	0.444	fixation	n/a	330.0	183.8	3134.0	n/a	n/a	n/a	n/a
3.591	0.026	saccade	n/a	329.2	184.4	n/a	383.7	179.6	2.01	124.0
3.619	0.278	fixation	n/a	383.1	180.2	3099.0	n/a	n/a	n/a	n/a
3.899	0.018	saccade	n/a	385.1	180.3	n/a	413.0	174.0	1.05	76.0
3.919	0.142	fixation	n/a	412.8	178.2	3118.0	n/a	n/a	n/a	n/a
4.063	0.022	saccade	n/a	419.2	183.1	n/a	468.8	179.9	1.83	114.0
4.087	0.28	fixation	n/a	469.5	180.3	3060.0	n/a	n/a	n/a	n/a
4.369	0.028	saccade	n/a	470.7	179.9	n/a	543.7	175.4	2.69	164.0
4.399	0.376	fixation	n/a	544.0	177.6	3037.0	n/a	n/a	n/a	n/a
4.777	0.062	saccade	n/a	548.5	181.3	n/a	142.5	239.1	14.79	388.0
4.841	0.306	fixation	n/a	145.6	247.0	3137.0	n/a	n/a	n/a	n/a
5.149	0.03	saccade	n/a	146.1	249.8	n/a	230.9	249.6	3.03	178.0
5.181	0.348	fixation	n/a	232.3	253.3	3160.0	n/a	n/a	n/a	n/a
5.531	0.03	saccade	n/a	237.0	256.8	n/a	322.4	246.3	3.14	165.0
5.563	0.326	fixation	n/a	322.4	246.2	3039.0	n/a	n/a	n/a	n/a
5.891	0.032	saccade	n/a	321.1	246.9	n/a	411.0	240.6	3.3	173.0
5.925	0.238	fixation	n/a	411.7	243.2	2969.0	n/a	n/a	n/a	n/a
6.165	0.03	saccade	n/a	413.0	244.2	n/a	484.8	239.3	2.66	148.0
6.197	0.264	fixation	n/a	484.0	240.7	2916.0	n/a	n/a	n/a	n/a
6.463	0.024	saccade	n/a	488.0	242.0	n/a	541.3	237.6	1.97	120.0
6.489	0.224	fixation	n/a	545.5	238.1	2864.0	n/a	n/a	n/a	n/a
6.715	0.032	saccade	n/a	547.5	240.4	n/a	629.5	236.8	3.0	152.0
6.749	0.202	fixation	n/a	629.7	237.2	2857.0	n/a	n/a	n/a	n/a
