onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
0.31	0.028	saccade	n/a	228.1	168.1	n/a	163.0	162.3	2.33	170.0
0.34	0.194	fixation	n/a	169.5	164.0	2994.0	n/a	n/a	n/a	n/a
0.536	0.028	saccade	n/a	171.4	165.5	n/a	233.3	130.2	2.55	159.0
0.566	0.47	fixation	n/a	233.1	134.5	3029.0	n/a	n/a	n/a	n/a
1.038	0.028	saccade	n/a	230.3	132.8	n/a	184.0	99.0	2.06	140.0
1.068	0.312	fixation	n/a	188.9	103.6	3078.0	n/a	n/a	n/a	n/a
1.382	0.028	saccade	n/a	193.1	103.8	n/a	261.3	102.4	2.44	152.0
1.412	0.38	fixation	n/a	258.1	104.8	3133.0	n/a	n/a	n/a	n/a
1.794	0.018	saccade	n/a	256.6	111.6	n/a	239.3	131.2	0.94	68.0
1.814	0.206	fixation	n/a	243.4	131.5	3150.0	n/a	n/a	n/a	n/a
2.022	0.026	saccade	n/a	245.4	134.4	n/a	301.3	143.6	2.03	130.0
2.044	0.0	trigger_111	111	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.05	0.652	fixation	n/a	296.1	143.8	3192.0	n/a	n/a	n/a	n/a
2.704	0.14	saccade	n/a	302.8	150.3	n/a	304.0	174.9	0.9	719.0
2.756	0.024	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.846	0.694	fixation	n/a	301.5	164.7	3267.0	n/a	n/a	n/a	n/a
3.542	0.014	saccade	n/a	295.1	165.9	n/a	283.3	179.7	0.66	54.0
3.558	0.388	fixation	n/a	286.1	177.1	3223.0	n/a	n/a	n/a	n/a
3.948	0.022	saccade	n/a	287.4	176.1	n/a	338.0	187.3	1.86	116.0
3.972	0.248	fixation	n/a	330.8	187.0	3244.0	n/a	n/a	n/a	n/a
4.058	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.222	0.034	saccade	n/a	330.0	187.6	n/a	235.0	163.9	3.51	244.0
4.258	0.078	fixation	n/a	239.8	164.6	3214.0	n/a	n/a	n/a	n/a
4.338	0.028	saccade	n/a	235.8	164.0	n/a	181.6	162.0	1.93	140.0
4.368	0.028	fixation	n/a	186.7	162.8	3183.0	n/a	n/a	n/a	n/a
4.398	0.028	saccade	n/a	183.8	162.8	n/a	138.9	158.4	1.59	139.0
4.428	0.232	fixation	n/a	142.9	163.6	3116.0	n/a	n/a	n/a	n/a
4.662	0.03	saccade	n/a	146.5	166.2	n/a	227.2	167.9	2.87	195.0
4.694	0.118	fixation	n/a	226.8	166.6	3043.0	n/a	n/a	n/a	n/a
4.814	0.028	saccade	n/a	228.6	165.7	n/a	300.2	167.8	2.57	174.0
4.844	0.344	fixation	n/a	298.2	164.3	3017.0	n/a	n/a	n/a	n/a
5.19	0.036	saccade	n/a	298.5	162.6	n/a	412.8	165.0	4.11	251.0
5.228	0.424	fixation	n/a	405.0	164.1	3020.0	n/a	n/a	n/a	n/a
5.654	0.026	saccade	n/a	402.2	162.8	n/a	461.7	163.9	2.14	134.0
5.682	0.092	fixation	n/a	459.6	164.1	2984.0	n/a	n/a	n/a	n/a
5.776	0.034	saccade	n/a	461.7	164.9	n/a	550.5	171.7	3.18	205.0
5.812	0.106	fixation	n/a	551.7	172.2	2955.0	n/a	n/a	n/a	n/a
