onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
0.07	0.04	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.07	0.1	saccade	n/a	0.0	0.0	n/a	275.8	257.9	4800000.0	1256.0
0.124	0.0	trigger_95	95	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.172	0.212	fixation	n/a	279.5	269.1	3995.0	n/a	n/a	n/a	n/a
0.386	0.154	saccade	n/a	281.2	258.6	n/a	314.2	121.9	5.5	2151.0
0.412	0.082	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.542	0.124	fixation	n/a	316.3	119.7	3171.0	n/a	n/a	n/a	n/a
0.668	0.14	saccade	n/a	316.8	133.2	n/a	312.7	84.5	1.9	848.0
0.696	0.07	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.81	0.108	fixation	n/a	316.1	81.6	2857.0	n/a	n/a	n/a	n/a
0.92	0.172	saccade	n/a	318.8	87.0	n/a	270.6	85.5	1.86	485.0
0.968	0.088	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.094	0.122	fixation	n/a	271.3	91.2	2895.0	n/a	n/a	n/a	n/a
1.218	0.212	saccade	n/a	270.2	98.6	n/a	324.4	218.3	5.2	470.0
1.252	0.138	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.432	0.156	fixation	n/a	325.3	228.6	2911.0	n/a	n/a	n/a	n/a
1.59	0.048	saccade	n/a	328.8	233.7	n/a	463.4	248.9	5.33	160.0
1.64	0.156	fixation	n/a	465.0	247.3	2992.0	n/a	n/a	n/a	n/a
1.798	0.042	saccade	n/a	471.1	244.6	n/a	606.5	183.1	5.81	183.0
1.842	0.16	fixation	n/a	613.8	177.4	2906.0	n/a	n/a	n/a	n/a
2.004	0.156	saccade	n/a	612.8	193.2	n/a	185.1	102.9	16.8	1549.0
2.03	0.07	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.134	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.162	0.14	fixation	n/a	193.5	117.6	2923.0	n/a	n/a	n/a	n/a
2.304	0.03	saccade	n/a	196.1	126.8	n/a	195.3	191.5	2.54	162.0
2.336	0.15	fixation	n/a	194.0	184.2	3093.0	n/a	n/a	n/a	n/a
2.488	0.046	saccade	n/a	191.0	182.8	n/a	365.5	185.9	6.76	302.0
2.536	0.164	fixation	n/a	369.0	185.7	3114.0	n/a	n/a	n/a	n/a
2.702	0.032	saccade	n/a	369.8	187.0	n/a	274.5	186.4	3.72	212.0
2.736	0.134	fixation	n/a	278.6	187.4	3107.0	n/a	n/a	n/a	n/a
2.872	0.026	saccade	n/a	276.7	187.8	n/a	214.5	186.7	2.41	139.0
2.9	0.128	fixation	n/a	209.9	186.9	3102.0	n/a	n/a	n/a	n/a
3.03	0.022	saccade	n/a	208.2	187.4	n/a	168.2	192.2	1.54	105.0
3.054	0.242	fixation	n/a	170.2	194.1	3101.0	n/a	n/a	n/a	n/a
3.298	0.034	saccade	n/a	170.6	191.8	n/a	270.4	192.5	3.85	219.0
3.334	0.176	fixation	n/a	269.5	191.3	3120.0	n/a	n/a	n/a	n/a
3.512	0.036	saccade	n/a	270.6	190.7	n/a	394.3	187.2	4.83	249.0
3.55	0.174	fixation	n/a	397.8	185.8	3169.0	n/a	n/a	n/a	n/a
3.726	0.034	saccade	n/a	402.1	184.8	n/a	504.7	179.2	4.02	212.0
3.762	0.154	fixation	n/a	501.8	178.4	3137.0	n/a	n/a	n/a	n/a
3.918	0.024	saccade	n/a	504.6	180.0	n/a	548.1	177.8	1.7	109.0
3.944	0.158	fixation	n/a	545.2	177.4	3062.0	n/a	n/a	n/a	n/a
4.104	0.026	saccade	n/a	544.3	178.4	n/a	494.7	176.0	1.94	128.0
