onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
0.022	0.0	trigger_91	91	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.391	0.172	saccade	n/a	177.3	178.2	n/a	241.0	181.6	2.43	1624.0
0.419	0.102	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.565	0.47	fixation	n/a	246.8	182.5	2891.0	n/a	n/a	n/a	n/a
1.037	0.222	saccade	n/a	243.7	198.0	n/a	281.1	215.9	1.6	1754.0
1.063	0.15	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.261	0.218	fixation	n/a	281.3	209.2	2853.0	n/a	n/a	n/a	n/a
1.481	0.026	saccade	n/a	283.6	213.5	n/a	340.0	226.4	2.24	117.0
1.509	0.286	fixation	n/a	347.9	225.8	2762.0	n/a	n/a	n/a	n/a
1.797	0.026	saccade	n/a	344.9	216.3	n/a	301.8	192.7	1.91	83.0
1.825	0.186	fixation	n/a	302.3	191.1	2632.0	n/a	n/a	n/a	n/a
2.013	0.038	saccade	n/a	301.7	192.1	n/a	180.3	169.6	4.72	170.0
2.032	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.053	0.264	fixation	n/a	182.1	165.3	2547.0	n/a	n/a	n/a	n/a
2.319	0.018	saccade	n/a	177.0	159.8	n/a	153.1	155.3	0.92	68.0
2.339	0.358	fixation	n/a	153.1	155.7	2748.0	n/a	n/a	n/a	n/a
2.699	0.022	saccade	n/a	154.8	156.9	n/a	200.0	163.5	1.73	106.0
2.723	0.152	fixation	n/a	211.6	165.2	2811.0	n/a	n/a	n/a	n/a
2.877	0.032	saccade	n/a	213.3	165.2	n/a	317.3	171.9	4.0	206.0
2.911	0.244	fixation	n/a	324.0	168.7	2898.0	n/a	n/a	n/a	n/a
3.157	0.026	saccade	n/a	326.8	168.6	n/a	405.6	164.3	3.06	161.0
3.185	0.496	fixation	n/a	413.2	162.1	2945.0	n/a	n/a	n/a	n/a
3.683	0.03	saccade	n/a	415.1	160.7	n/a	500.6	169.9	3.33	176.0
3.715	0.164	fixation	n/a	504.0	169.4	2967.0	n/a	n/a	n/a	n/a
3.881	0.028	saccade	n/a	506.1	167.3	n/a	573.2	169.3	2.59	153.0
3.911	0.148	fixation	n/a	573.5	167.1	2987.0	n/a	n/a	n/a	n/a
4.061	0.022	saccade	n/a	576.4	166.7	n/a	618.7	161.7	1.63	101.0
4.085	0.11	fixation	n/a	617.9	163.7	2956.0	n/a	n/a	n/a	n/a
4.197	0.068	saccade	n/a	618.8	164.5	n/a	152.1	226.8	17.88	488.0
4.267	0.524	fixation	n/a	139.1	227.9	2923.0	n/a	n/a	n/a	n/a
4.793	0.034	saccade	n/a	128.8	226.8	n/a	231.9	230.9	3.91	205.0
4.829	0.19	fixation	n/a	234.7	231.0	2920.0	n/a	n/a	n/a	n/a
5.021	0.032	saccade	n/a	237.6	230.8	n/a	344.2	227.1	4.11	218.0
5.055	0.37	fixation	n/a	350.5	230.7	2905.0	n/a	n/a	n/a	n/a
5.427	0.028	saccade	n/a	352.7	231.5	n/a	416.0	232.7	2.45	141.0
5.457	0.154	fixation	n/a	418.0	231.2	2844.0	n/a	n/a	n/a	n/a
5.613	0.032	saccade	n/a	420.6	232.2	n/a	497.9	234.9	3.0	141.0
5.647	0.146	fixation	n/a	499.7	233.2	2807.0	n/a	n/a	n/a	n/a
5.795	0.02	saccade	n/a	505.0	234.2	n/a	536.0	235.0	1.2	75.0
5.817	0.162	fixation	n/a	536.4	233.9	2770.0	n/a	n/a	n/a	n/a
5.981	0.06	saccade	n/a	536.3	232.6	n/a	158.9	284.4	14.55	432.0
6.043	0.124	fixation	n/a	155.8	280.9	2817.0	n/a	n/a	n/a	n/a
6.169	0.018	saccade	n/a	151.6	281.8	n/a	126.1	287.6	0.98	72.0
6.189	0.232	fixation	n/a	126.8	293.2	2825.0	n/a	n/a	n/a	n/a
6.423	0.032	saccade	n/a	129.3	299.1	n/a	226.4	296.0	3.69	212.0
6.457	0.124	fixation	n/a	228.7	297.9	2814.0	n/a	n/a	n/a	n/a
6.583	0.18	saccade	n/a	238.4	304.2	n/a	334.3	297.4	3.71	2224.0
6.609	0.116	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.765	0.152	fixation	n/a	335.1	294.2	2632.0	n/a	n/a	n/a	n/a
6.919	0.02	saccade	n/a	337.9	297.2	n/a	376.0	297.0	1.48	102.0
6.941	0.218	fixation	n/a	376.9	293.4	2612.0	n/a	n/a	n/a	n/a
7.161	0.032	saccade	n/a	379.5	292.9	n/a	475.9	293.1	3.74	202.0
7.195	0.2	fixation	n/a	475.3	295.9	2566.0	n/a	n/a	n/a	n/a
7.397	0.026	saccade	n/a	477.1	299.2	n/a	539.6	296.1	2.42	135.0
7.425	0.18	fixation	n/a	545.6	291.8	2595.0	n/a	n/a	n/a	n/a
7.607	0.02	saccade	n/a	551.1	291.1	n/a	579.2	291.4	1.08	68.0
7.629	0.176	fixation	n/a	582.5	289.5	2600.0	n/a	n/a	n/a	n/a
7.807	0.018	saccade	n/a	581.0	290.0	n/a	554.1	291.3	1.04	76.0
7.827	0.186	fixation	n/a	559.2	290.4	2618.0	n/a	n/a	n/a	n/a
8.015	0.024	saccade	n/a	558.8	291.3	n/a	608.1	289.3	1.9	116.0
8.041	0.186	fixation	n/a	608.0	288.0	2654.0	n/a	n/a	n/a	n/a
8.229	0.05	saccade	n/a	608.8	288.8	n/a	408.5	228.5	8.09	327.0
8.281	0.128	fixation	n/a	410.7	225.9	2708.0	n/a	n/a	n/a	n/a
8.411	0.042	saccade	n/a	409.8	224.7	n/a	231.0	202.9	6.94	281.0
8.455	0.136	fixation	n/a	228.3	204.2	2728.0	n/a	n/a	n/a	n/a
8.593	0.022	saccade	n/a	225.3	204.8	n/a	174.9	200.1	1.93	126.0
8.617	0.144	fixation	n/a	173.9	205.7	2731.0	n/a	n/a	n/a	n/a
8.763	0.018	saccade	n/a	170.7	203.5	n/a	153.2	189.8	0.85	60.0
8.783	0.504	fixation	n/a	148.7	192.4	2767.0	n/a	n/a	n/a	n/a
8.864	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.968	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.289	0.028	saccade	n/a	144.6	194.2	n/a	227.4	193.6	3.14	165.0
9.319	0.224	fixation	n/a	235.4	197.1	2783.0	n/a	n/a	n/a	n/a
9.545	0.026	saccade	n/a	237.3	200.0	n/a	298.9	200.4	2.37	136.0
9.573	0.068	fixation	n/a	301.0	200.0	2778.0	n/a	n/a	n/a	n/a
9.643	0.178	saccade	n/a	303.2	191.0	n/a	342.6	177.0	1.62	1787.0
9.675	0.106	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.823	0.3	fixation	n/a	339.1	179.3	2785.0	n/a	n/a	n/a	n/a
10.125	0.034	saccade	n/a	336.8	186.5	n/a	428.2	195.5	3.56	169.0
10.161	0.2	fixation	n/a	429.5	194.7	2718.0	n/a	n/a	n/a	n/a
10.363	0.028	saccade	n/a	429.0	192.8	n/a	363.5	192.3	2.54	158.0
10.393	0.144	fixation	n/a	365.6	192.8	2746.0	n/a	n/a	n/a	n/a
10.539	0.014	saccade	n/a	362.6	193.7	n/a	348.0	191.4	0.57	47.0
10.555	0.154	fixation	n/a	349.8	189.1	2747.0	n/a	n/a	n/a	n/a
10.711	0.04	saccade	n/a	351.2	187.6	n/a	483.7	191.3	5.14	226.0
10.753	0.272	fixation	n/a	489.2	191.3	2689.0	n/a	n/a	n/a	n/a
11.027	0.022	saccade	n/a	494.8	192.3	n/a	542.0	193.8	1.83	113.0
11.051	0.144	fixation	n/a	546.4	188.8	2615.0	n/a	n/a	n/a	n/a
11.197	0.02	saccade	n/a	550.3	186.8	n/a	580.1	190.4	1.15	80.0
11.219	0.154	fixation	n/a	581.3	190.6	2599.0	n/a	n/a	n/a	n/a
11.375	0.064	saccade	n/a	581.9	191.0	n/a	165.3	224.2	15.95	434.0
11.441	0.13	fixation	n/a	164.4	220.5	2643.0	n/a	n/a	n/a	n/a
11.573	0.018	saccade	n/a	160.6	218.4	n/a	131.3	217.4	1.1	79.0
11.593	0.352	fixation	n/a	131.6	215.7	2679.0	n/a	n/a	n/a	n/a
11.947	0.032	saccade	n/a	131.1	214.3	n/a	221.3	222.6	3.43	168.0
11.981	0.196	fixation	n/a	224.6	222.3	2751.0	n/a	n/a	n/a	n/a
12.179	0.034	saccade	n/a	227.0	219.7	n/a	338.1	221.9	4.27	227.0
12.215	0.252	fixation	n/a	343.8	220.4	2751.0	n/a	n/a	n/a	n/a
12.469	0.02	saccade	n/a	350.0	217.1	n/a	384.2	216.9	1.33	92.0
12.491	0.128	fixation	n/a	383.7	215.4	2725.0	n/a	n/a	n/a	n/a
12.621	0.028	saccade	n/a	386.3	215.9	n/a	469.1	219.8	3.23	160.0
12.651	0.202	fixation	n/a	487.0	215.8	2717.0	n/a	n/a	n/a	n/a
12.855	0.034	saccade	n/a	492.3	215.3	n/a	581.9	219.0	3.46	174.0
12.891	0.188	fixation	n/a	583.2	217.9	2709.0	n/a	n/a	n/a	n/a
13.081	0.024	saccade	n/a	588.8	220.2	n/a	640.3	222.2	1.97	109.0
13.107	0.12	fixation	n/a	647.6	220.4	2689.0	n/a	n/a	n/a	n/a
13.229	0.068	saccade	n/a	648.6	219.9	n/a	151.4	276.4	18.96	486.0
13.299	0.128	fixation	n/a	150.1	275.6	2729.0	n/a	n/a	n/a	n/a
13.429	0.02	saccade	n/a	146.1	273.0	n/a	115.4	271.2	1.15	80.0
13.451	0.31	fixation	n/a	112.9	268.8	2697.0	n/a	n/a	n/a	n/a
