onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
0.014	0.03	fixation	n/a	212.4	299.0	5269.0	n/a	n/a	n/a	n/a
0.046	0.036	saccade	n/a	212.4	297.0	n/a	340.9	289.8	4.53	213.0
0.066	0.0	trigger_90	90	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.084	0.238	fixation	n/a	343.3	290.4	5104.0	n/a	n/a	n/a	n/a
0.324	0.038	saccade	n/a	341.5	288.6	n/a	202.3	256.3	5.04	218.0
0.364	0.226	fixation	n/a	206.7	258.6	5006.0	n/a	n/a	n/a	n/a
0.592	0.118	saccade	n/a	206.8	261.9	n/a	216.8	296.1	1.28	2342.0
0.712	0.388	fixation	n/a	214.6	313.1	5261.0	n/a	n/a	n/a	n/a
1.102	0.136	saccade	n/a	213.4	309.6	n/a	219.5	283.2	0.97	2569.0
1.152	0.01	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.24	0.23	fixation	n/a	217.4	304.6	5604.0	n/a	n/a	n/a	n/a
1.472	0.028	saccade	n/a	215.8	297.7	n/a	198.4	208.4	3.24	162.0
1.502	0.35	fixation	n/a	200.6	189.7	5636.0	n/a	n/a	n/a	n/a
1.854	0.042	saccade	n/a	203.4	191.7	n/a	332.6	276.2	5.45	181.0
1.898	0.256	fixation	n/a	337.3	292.5	5684.0	n/a	n/a	n/a	n/a
2.076	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.156	0.092	saccade	n/a	342.0	302.5	n/a	133.0	187.6	8.37	2765.0
2.25	0.11	fixation	n/a	137.2	208.5	5374.0	n/a	n/a	n/a	n/a
2.362	0.02	saccade	n/a	134.7	207.8	n/a	128.2	177.3	1.1	75.0
2.384	0.164	fixation	n/a	133.6	179.0	5267.0	n/a	n/a	n/a	n/a
2.55	0.024	saccade	n/a	139.1	184.7	n/a	202.8	174.5	2.25	132.0
2.576	0.108	fixation	n/a	209.4	173.9	5172.0	n/a	n/a	n/a	n/a
2.686	0.02	saccade	n/a	213.8	175.7	n/a	255.6	168.3	1.49	98.0
2.708	0.138	fixation	n/a	259.9	166.7	5179.0	n/a	n/a	n/a	n/a
2.848	0.026	saccade	n/a	260.5	166.9	n/a	336.3	166.3	2.66	140.0
2.876	0.126	fixation	n/a	343.9	168.0	5223.0	n/a	n/a	n/a	n/a
3.004	0.112	saccade	n/a	343.9	173.9	n/a	436.8	143.2	3.42	938.0
3.026	0.028	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.118	0.172	fixation	n/a	435.4	170.5	5133.0	n/a	n/a	n/a	n/a
3.292	0.026	saccade	n/a	441.6	171.8	n/a	511.2	170.0	2.43	132.0
3.32	0.188	fixation	n/a	512.6	170.2	5115.0	n/a	n/a	n/a	n/a
3.51	0.056	saccade	n/a	512.3	171.0	n/a	170.3	226.7	12.1	346.0
3.568	0.202	fixation	n/a	168.2	232.5	5158.0	n/a	n/a	n/a	n/a
3.772	0.026	saccade	n/a	170.8	231.7	n/a	242.0	225.5	2.5	145.0
3.8	0.24	fixation	n/a	246.2	229.1	5249.0	n/a	n/a	n/a	n/a
4.042	0.022	saccade	n/a	248.9	229.4	n/a	292.2	224.3	1.54	97.0
4.066	0.144	fixation	n/a	292.3	225.7	5279.0	n/a	n/a	n/a	n/a
4.212	0.102	saccade	n/a	291.7	233.6	n/a	333.6	225.5	1.5	1541.0
4.316	0.186	fixation	n/a	335.0	242.7	5116.0	n/a	n/a	n/a	n/a
4.504	0.028	saccade	n/a	339.0	245.1	n/a	419.9	244.2	2.85	144.0
4.534	0.222	fixation	n/a	421.9	241.9	5036.0	n/a	n/a	n/a	n/a
4.758	0.032	saccade	n/a	419.2	236.8	n/a	302.4	238.4	4.11	206.0
4.792	0.136	fixation	n/a	302.8	235.5	5052.0	n/a	n/a	n/a	n/a
4.93	0.122	saccade	n/a	304.0	238.8	n/a	337.2	209.1	1.58	1605.0
4.966	0.042	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.054	0.134	fixation	n/a	340.3	230.3	5016.0	n/a	n/a	n/a	n/a
5.19	0.032	saccade	n/a	341.7	229.9	n/a	439.2	231.8	3.43	168.0
5.224	0.16	fixation	n/a	444.2	230.9	5051.0	n/a	n/a	n/a	n/a
5.386	0.026	saccade	n/a	450.9	234.1	n/a	526.1	235.0	2.63	139.0
5.414	0.232	fixation	n/a	529.0	233.1	5019.0	n/a	n/a	n/a	n/a
5.648	0.03	saccade	n/a	533.0	233.8	n/a	616.3	237.1	2.88	155.0
5.68	0.14	fixation	n/a	618.4	238.8	5044.0	n/a	n/a	n/a	n/a
5.822	0.07	saccade	n/a	616.7	240.9	n/a	148.8	285.4	16.27	380.0
5.894	0.27	fixation	n/a	154.2	287.8	5155.0	n/a	n/a	n/a	n/a
6.166	0.024	saccade	n/a	160.0	289.4	n/a	221.9	290.4	2.17	126.0
6.192	0.178	fixation	n/a	225.9	289.6	5148.0	n/a	n/a	n/a	n/a
6.372	0.026	saccade	n/a	227.6	289.0	n/a	295.5	286.1	2.4	139.0
6.4	0.138	fixation	n/a	299.6	290.1	5101.0	n/a	n/a	n/a	n/a
6.54	0.034	saccade	n/a	297.5	293.3	n/a	190.1	292.4	3.78	189.0
6.576	0.202	fixation	n/a	194.7	291.8	5015.0	n/a	n/a	n/a	n/a
