sentence_id	word_id	word	nfixations	meanpupilsize	ffd	sfd	gd	gpt	trt	ffd_pupilsize	gd_pupilsize	gpt_pupilsize	trt_pupilsize	ffd_t1_mean	ffd_t2_mean	ffd_a1_mean	ffd_a2_mean	ffd_b1_mean	ffd_b2_mean	ffd_g1_mean	ffd_g2_mean	sfd_t1_mean	sfd_t2_mean	sfd_a1_mean	sfd_a2_mean	sfd_b1_mean	sfd_b2_mean	sfd_g1_mean	sfd_g2_mean	gd_t1_mean	gd_t2_mean	gd_a1_mean	gd_a2_mean	gd_b1_mean	gd_b2_mean	gd_g1_mean	gd_g2_mean	gpt_t1_mean	gpt_t2_mean	gpt_a1_mean	gpt_a2_mean	gpt_b1_mean	gpt_b2_mean	gpt_g1_mean	gpt_g2_mean	trt_t1_mean	trt_t2_mean	trt_a1_mean	trt_a2_mean	trt_b1_mean	trt_b2_mean	trt_g1_mean	trt_g2_mean
1	1	He	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	2	was	4.0	3988.5	73.0	n/a	73.0	73.0	435.0	3933.0	3933.0	3933.0	3988.5	1.492548	1.919972	1.164206	0.985905	0.906383	1.630614	1.754935	2.556263	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.492548	1.919972	1.164206	0.985905	0.906383	1.630614	1.754935	2.556263	1.492548	1.919972	1.164206	0.985905	0.906383	1.630614	1.754935	2.556263	1.604549	1.614434	0.925422	0.999182	0.981487	1.440224	1.317185	1.668989
1	3	also	1.0	4003.0	98.0	98.0	98.0	167.0	98.0	4003.0	4003.0	4029.5	4003.0	2.183406	1.023202	1.440084	1.341778	1.269878	1.570065	1.981806	2.086134	2.183406	1.023202	1.440084	1.341778	1.269878	1.570065	1.981806	2.086134	2.183406	1.023202	1.440084	1.341778	1.269878	1.570065	1.981806	2.086134	1.960758	1.60273	1.37791	0.998197	1.195198	1.66656	1.69648	1.904216	2.183406	1.023202	1.440084	1.341778	1.269878	1.570065	1.981806	2.086134
1	4	the	1.0	3979.0	122.0	122.0	122.0	122.0	122.0	3979.0	3979.0	3979.0	3979.0	2.786944	2.059999	1.317539	1.628175	1.479759	2.148636	2.147393	2.053705	2.786944	2.059999	1.317539	1.628175	1.479759	2.148636	2.147393	2.053705	2.786944	2.059999	1.317539	1.628175	1.479759	2.148636	2.147393	2.053705	2.786944	2.059999	1.317539	1.628175	1.479759	2.148636	2.147393	2.053705	2.786944	2.059999	1.317539	1.628175	1.479759	2.148636	2.147393	2.053705
1	5	unsuccessful	3.0	4015.3333	91.0	n/a	91.0	91.0	251.0	3987.0	3987.0	3987.0	4015.3333	1.299769	2.018424	1.195613	1.480631	1.083833	1.177523	1.25164	1.547387	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.299769	2.018424	1.195613	1.480631	1.083833	1.177523	1.25164	1.547387	1.299769	2.018424	1.195613	1.480631	1.083833	1.177523	1.25164	1.547387	1.676818	1.517396	0.875564	1.162463	1.477383	1.571689	1.201408	1.349748
1	6	Republican	2.0	3973.5	138.0	n/a	138.0	505.0	216.0	4030.0	4030.0	3997.0	3973.5	1.448567	0.980474	0.977511	1.018336	0.94201	1.177832	1.143532	1.539282	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.448567	0.980474	0.977511	1.018336	0.94201	1.177832	1.143532	1.539282	1.936617	1.407045	1.168871	1.202388	1.419741	1.902913	1.829197	1.967083	1.487312	0.884884	0.885498	1.193687	1.614276	2.016403	1.802816	1.986639
1	7	nominee	1.0	3910.0	115.0	115.0	115.0	115.0	115.0	3910.0	3910.0	3910.0	3910.0	1.468863	1.289762	1.340797	0.873	0.919207	1.811899	1.887429	1.718792	1.468863	1.289762	1.340797	0.873	0.919207	1.811899	1.887429	1.718792	1.468863	1.289762	1.340797	0.873	0.919207	1.811899	1.887429	1.718792	1.468863	1.289762	1.340797	0.873	0.919207	1.811899	1.887429	1.718792	1.468863	1.289762	1.340797	0.873	0.919207	1.811899	1.887429	1.718792
1	8	for	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	9	President	2.0	3941.0	112.0	n/a	112.0	112.0	179.0	3932.0	3932.0	3932.0	3941.0	1.481219	1.077501	0.99649	0.906908	1.063673	1.468846	1.765588	2.036816	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.481219	1.077501	0.99649	0.906908	1.063673	1.468846	1.765588	2.036816	1.481219	1.077501	0.99649	0.906908	1.063673	1.468846	1.765588	2.036816	1.237618	1.148768	1.118977	1.155819	0.874865	1.279578	1.270542	1.64901
1	10	in	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	11	the	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	12	1996	1.0	3954.0	86.0	86.0	86.0	982.0	86.0	3954.0	3954.0	3970.1	3954.0	1.363063	1.068718	1.067436	1.594852	1.13003	1.571957	2.10179	2.544232	1.363063	1.068718	1.067436	1.594852	1.13003	1.571957	2.10179	2.544232	1.363063	1.068718	1.067436	1.594852	1.13003	1.571957	2.10179	2.544232	1.678855	1.44096	1.16089	1.185324	1.220183	1.71754	1.790737	2.023891	1.363063	1.068718	1.067436	1.594852	1.13003	1.571957	2.10179	2.544232
