onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
0.03	0.176	fixation	n/a	293.6	438.9	2258.0	n/a	n/a	n/a	n/a
0.208	0.054	saccade	n/a	294.9	442.8	n/a	219.7	259.2	7.7	225.0
0.264	0.194	fixation	n/a	220.2	246.9	2284.0	n/a	n/a	n/a	n/a
0.46	0.026	saccade	n/a	220.6	245.5	n/a	289.6	254.8	2.66	163.0
0.488	0.104	fixation	n/a	301.0	260.4	2206.0	n/a	n/a	n/a	n/a
0.594	0.138	saccade	n/a	304.7	271.8	n/a	358.7	256.1	2.18	3045.0
0.622	0.07	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.734	0.252	fixation	n/a	361.2	264.3	2319.0	n/a	n/a	n/a	n/a
0.988	0.028	saccade	n/a	359.9	267.6	n/a	268.3	276.0	3.56	185.0
1.018	0.17	fixation	n/a	248.6	281.2	2446.0	n/a	n/a	n/a	n/a
1.19	0.026	saccade	n/a	247.7	276.4	n/a	332.3	265.3	3.3	181.0
1.218	0.348	fixation	n/a	371.1	258.7	2590.0	n/a	n/a	n/a	n/a
1.568	0.02	saccade	n/a	371.2	267.8	n/a	354.3	292.8	1.19	74.0
1.59	0.178	fixation	n/a	354.8	305.8	2557.0	n/a	n/a	n/a	n/a
1.77	0.026	saccade	n/a	353.7	309.9	n/a	292.7	268.5	2.87	166.0
1.798	0.23	fixation	n/a	263.2	230.6	2543.0	n/a	n/a	n/a	n/a
2.03	0.026	saccade	n/a	264.9	225.8	n/a	332.5	235.2	2.64	151.0
2.058	0.16	fixation	n/a	348.6	245.6	2564.0	n/a	n/a	n/a	n/a
2.078	0.0	trigger_111	111	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.22	0.142	saccade	n/a	351.3	259.0	n/a	397.0	246.7	1.85	3270.0
2.252	0.07	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.364	0.25	fixation	n/a	403.0	251.3	2403.0	n/a	n/a	n/a	n/a
2.616	0.026	saccade	n/a	405.6	252.4	n/a	342.1	261.9	2.5	144.0
2.644	0.172	fixation	n/a	335.2	262.4	2378.0	n/a	n/a	n/a	n/a
2.818	0.03	saccade	n/a	336.8	262.9	n/a	436.7	289.5	4.03	193.0
2.85	0.364	fixation	n/a	453.7	292.8	2424.0	n/a	n/a	n/a	n/a
3.216	0.028	saccade	n/a	451.9	296.6	n/a	369.7	294.8	3.21	160.0
3.246	0.16	fixation	n/a	357.2	297.4	2414.0	n/a	n/a	n/a	n/a
3.408	0.138	saccade	n/a	359.7	311.7	n/a	336.4	253.8	2.46	3029.0
3.448	0.052	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.548	0.334	fixation	n/a	340.7	264.4	2431.0	n/a	n/a	n/a	n/a
