onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
0.451	0.038	saccade	n/a	261.0	416.3	n/a	360.2	349.7	4.25	148.0
0.491	0.702	fixation	n/a	366.3	347.6	3398.0	n/a	n/a	n/a	n/a
1.195	0.026	saccade	n/a	365.0	341.4	n/a	361.4	285.2	2.06	101.0
1.223	1.932	fixation	n/a	369.7	262.5	3262.0	n/a	n/a	n/a	n/a
2.046	0.0	trigger_111	111	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.157	0.16	saccade	n/a	382.7	250.9	n/a	368.9	245.4	0.54	2236.0
3.191	0.06	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.319	0.392	fixation	n/a	366.8	271.4	3230.0	n/a	n/a	n/a	n/a
3.713	0.134	saccade	n/a	373.9	269.2	n/a	415.4	258.3	1.55	1878.0
3.759	0.018	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.849	0.354	fixation	n/a	406.8	273.8	3129.0	n/a	n/a	n/a	n/a
4.056	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.205	0.052	saccade	n/a	402.7	279.9	n/a	206.5	201.0	7.51	226.0
4.259	0.22	fixation	n/a	209.0	205.5	3218.0	n/a	n/a	n/a	n/a
4.481	0.024	saccade	n/a	209.4	206.6	n/a	168.4	180.8	1.69	91.0
4.507	0.288	fixation	n/a	168.4	175.2	3087.0	n/a	n/a	n/a	n/a
4.797	0.03	saccade	n/a	170.9	174.3	n/a	273.6	165.7	3.57	159.0
4.829	0.098	fixation	n/a	286.5	167.0	3084.0	n/a	n/a	n/a	n/a
4.929	0.03	saccade	n/a	290.1	167.9	n/a	386.5	171.9	3.44	165.0
4.961	0.298	fixation	n/a	391.3	176.6	3200.0	n/a	n/a	n/a	n/a
5.261	0.07	saccade	n/a	388.8	184.3	n/a	325.3	546.8	13.23	328.0
5.333	0.136	fixation	n/a	325.3	550.6	3348.0	n/a	n/a	n/a	n/a
5.471	0.038	saccade	n/a	328.0	550.9	n/a	475.9	550.6	5.22	220.0
5.511	0.138	fixation	n/a	479.5	550.6	3301.0	n/a	n/a	n/a	n/a
5.651	0.066	saccade	n/a	480.6	550.9	n/a	272.0	175.3	15.38	376.0
5.719	0.156	fixation	n/a	275.1	172.5	3152.0	n/a	n/a	n/a	n/a
5.877	0.04	saccade	n/a	278.3	172.2	n/a	428.1	165.2	5.35	201.0
5.919	0.216	fixation	n/a	431.8	168.2	3098.0	n/a	n/a	n/a	n/a
6.137	0.032	saccade	n/a	432.5	169.3	n/a	529.5	163.6	3.52	164.0
6.171	0.108	fixation	n/a	533.2	165.9	3192.0	n/a	n/a	n/a	n/a
6.281	0.05	saccade	n/a	532.6	165.5	n/a	315.3	173.3	7.82	261.0
6.333	0.262	fixation	n/a	319.0	175.6	3303.0	n/a	n/a	n/a	n/a
6.597	0.036	saccade	n/a	322.7	177.5	n/a	446.3	158.5	4.49	195.0
