onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
0.026	0.03	fixation	n/a	187.8	359.3	3457.0	n/a	n/a	n/a	n/a
0.058	0.038	saccade	n/a	189.3	358.7	n/a	217.5	213.9	5.12	274.0
0.074	0.0	trigger_95	95	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.098	0.276	fixation	n/a	213.0	212.7	3369.0	n/a	n/a	n/a	n/a
0.376	0.042	saccade	n/a	210.3	214.7	n/a	350.7	231.7	4.88	186.0
0.42	0.242	fixation	n/a	348.5	235.3	3343.0	n/a	n/a	n/a	n/a
0.664	0.178	saccade	n/a	348.1	244.2	n/a	288.5	198.6	2.64	1844.0
0.702	0.054	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.844	0.394	fixation	n/a	288.9	204.2	3559.0	n/a	n/a	n/a	n/a
1.24	0.026	saccade	n/a	287.2	208.5	n/a	353.6	235.3	2.49	138.0
1.268	0.438	fixation	n/a	355.6	233.6	3734.0	n/a	n/a	n/a	n/a
1.708	0.024	saccade	n/a	361.0	242.6	n/a	305.6	249.9	1.99	113.0
1.734	0.36	fixation	n/a	295.1	269.6	3740.0	n/a	n/a	n/a	n/a
2.084	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.096	0.152	saccade	n/a	288.8	280.7	n/a	310.9	280.6	0.75	1254.0
2.13	0.064	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.25	0.124	fixation	n/a	313.9	276.4	3629.0	n/a	n/a	n/a	n/a
2.376	0.042	saccade	n/a	319.1	279.8	n/a	177.2	186.3	5.86	286.0
2.42	0.174	fixation	n/a	184.3	191.0	3825.0	n/a	n/a	n/a	n/a
2.596	0.032	saccade	n/a	186.3	188.7	n/a	289.7	191.0	3.51	195.0
2.63	0.186	fixation	n/a	289.1	189.9	3721.0	n/a	n/a	n/a	n/a
2.818	0.044	saccade	n/a	291.6	189.5	n/a	477.0	193.9	6.39	262.0
2.864	0.186	fixation	n/a	478.2	196.7	3644.0	n/a	n/a	n/a	n/a
3.052	0.026	saccade	n/a	480.9	196.1	n/a	540.2	189.0	2.09	120.0
3.08	0.094	fixation	n/a	534.8	191.2	3646.0	n/a	n/a	n/a	n/a
3.176	0.062	saccade	n/a	534.7	191.1	n/a	191.3	255.2	11.96	369.0
3.24	0.232	fixation	n/a	190.9	257.7	3685.0	n/a	n/a	n/a	n/a
3.474	0.034	saccade	n/a	193.1	257.9	n/a	302.1	255.5	3.68	199.0
3.51	0.172	fixation	n/a	300.4	254.8	3677.0	n/a	n/a	n/a	n/a
3.684	0.032	saccade	n/a	300.3	256.9	n/a	383.9	256.2	2.88	170.0
3.718	0.262	fixation	n/a	381.5	261.0	3590.0	n/a	n/a	n/a	n/a
3.982	0.038	saccade	n/a	381.3	260.7	n/a	265.5	234.1	4.08	201.0
4.022	0.206	fixation	n/a	270.9	235.3	3527.0	n/a	n/a	n/a	n/a
4.23	0.04	saccade	n/a	271.9	234.4	n/a	416.9	205.3	5.09	228.0
4.272	0.18	fixation	n/a	416.3	204.0	3526.0	n/a	n/a	n/a	n/a
4.454	0.042	saccade	n/a	415.6	204.3	n/a	242.7	248.5	6.11	290.0
4.498	0.52	fixation	n/a	247.9	245.6	3574.0	n/a	n/a	n/a	n/a
4.684	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.788	0.0	trigger_12	12	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.02	0.034	saccade	n/a	248.7	244.5	n/a	154.4	180.2	3.85	223.0
5.056	0.152	fixation	n/a	164.4	188.8	3511.0	n/a	n/a	n/a	n/a
5.21	0.038	saccade	n/a	166.9	189.0	n/a	305.7	200.4	4.67	224.0
5.25	0.128	fixation	n/a	308.5	200.4	3462.0	n/a	n/a	n/a	n/a
5.38	0.034	saccade	n/a	310.5	198.1	n/a	411.3	199.2	3.47	194.0
5.416	0.26	fixation	n/a	411.1	201.3	3395.0	n/a	n/a	n/a	n/a
5.678	0.036	saccade	n/a	414.6	203.2	n/a	530.8	193.5	4.07	202.0
5.716	0.156	fixation	n/a	529.8	193.9	3338.0	n/a	n/a	n/a	n/a
5.874	0.056	saccade	n/a	530.8	196.8	n/a	201.5	264.1	11.5	352.0
5.932	0.772	fixation	n/a	204.9	264.4	3394.0	n/a	n/a	n/a	n/a
6.388	0.0	trigger_13	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.706	0.024	saccade	n/a	204.6	264.1	n/a	167.4	235.9	1.57	110.0
6.732	0.14	fixation	n/a	174.4	239.3	3413.0	n/a	n/a	n/a	n/a
6.874	0.03	saccade	n/a	174.8	239.7	n/a	236.5	193.4	2.61	159.0
6.906	0.108	fixation	n/a	233.2	198.9	3432.0	n/a	n/a	n/a	n/a
7.016	0.036	saccade	n/a	233.4	200.8	n/a	116.8	190.6	3.87	209.0
7.054	0.276	fixation	n/a	127.3	192.3	3470.0	n/a	n/a	n/a	n/a
7.332	0.202	saccade	n/a	137.3	196.1	n/a	249.1	194.5	3.71	2293.0
7.37	0.06	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.536	0.256	fixation	n/a	252.2	204.2	3423.0	n/a	n/a	n/a	n/a
7.794	0.038	saccade	n/a	250.9	207.3	n/a	133.7	303.2	5.12	261.0
7.834	0.228	fixation	n/a	139.6	292.3	3525.0	n/a	n/a	n/a	n/a
8.064	0.026	saccade	n/a	137.8	289.4	n/a	120.5	342.0	1.89	116.0
8.092	0.412	fixation	n/a	124.3	337.4	3521.0	n/a	n/a	n/a	n/a
8.506	0.032	saccade	n/a	125.4	331.9	n/a	133.1	246.7	2.93	177.0
8.54	0.236	fixation	n/a	133.8	254.7	3471.0	n/a	n/a	n/a	n/a
8.778	0.026	saccade	n/a	136.6	251.8	n/a	155.2	190.4	2.2	125.0
8.806	0.37	fixation	n/a	155.5	195.7	3455.0	n/a	n/a	n/a	n/a
9.178	0.018	saccade	n/a	154.7	194.8	n/a	127.1	188.5	0.93	70.0
9.198	0.148	fixation	n/a	132.0	189.5	3466.0	n/a	n/a	n/a	n/a
9.348	0.032	saccade	n/a	136.5	191.1	n/a	248.3	196.6	3.71	195.0
9.382	0.204	fixation	n/a	246.7	198.3	3485.0	n/a	n/a	n/a	n/a
9.588	0.04	saccade	n/a	245.8	197.6	n/a	136.4	270.0	4.41	235.0
9.63	0.318	fixation	n/a	137.7	263.7	3512.0	n/a	n/a	n/a	n/a
9.95	0.02	saccade	n/a	134.0	263.5	n/a	104.1	249.4	1.09	87.0
9.972	0.288	fixation	n/a	111.6	251.1	3386.0	n/a	n/a	n/a	n/a
10.262	0.032	saccade	n/a	114.2	251.0	n/a	200.2	192.0	3.48	191.0
10.296	0.19	fixation	n/a	198.7	200.1	3409.0	n/a	n/a	n/a	n/a
10.488	0.038	saccade	n/a	199.1	201.4	n/a	133.4	310.5	4.34	251.0
10.528	0.35	fixation	n/a	134.8	303.0	3545.0	n/a	n/a	n/a	n/a
10.636	0.0	trigger_15	15	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.692	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.88	0.032	saccade	n/a	134.7	301.0	n/a	149.4	207.1	3.27	180.0
10.914	0.26	fixation	n/a	150.1	212.5	3400.0	n/a	n/a	n/a	n/a
11.176	0.026	saccade	n/a	155.1	212.3	n/a	219.0	191.1	2.24	118.0
11.204	0.168	fixation	n/a	222.8	192.5	3275.0	n/a	n/a	n/a	n/a
11.374	0.038	saccade	n/a	225.0	192.3	n/a	356.2	200.0	4.46	217.0
11.414	0.312	fixation	n/a	356.2	199.2	3310.0	n/a	n/a	n/a	n/a
11.728	0.026	saccade	n/a	358.2	200.1	n/a	434.5	200.4	2.64	141.0
11.756	0.24	fixation	n/a	436.3	197.3	3261.0	n/a	n/a	n/a	n/a
11.998	0.03	saccade	n/a	437.2	196.5	n/a	505.9	192.2	2.39	130.0
12.03	0.198	fixation	n/a	502.4	193.8	3249.0	n/a	n/a	n/a	n/a
12.23	0.056	saccade	n/a	503.1	194.9	n/a	219.7	250.4	9.88	311.0
12.288	0.366	fixation	n/a	221.4	250.7	3267.0	n/a	n/a	n/a	n/a
12.656	0.064	saccade	n/a	223.4	249.0	n/a	560.4	199.0	11.67	278.0
12.722	0.2	fixation	n/a	560.3	197.7	3228.0	n/a	n/a	n/a	n/a
12.924	0.056	saccade	n/a	559.7	198.9	n/a	265.2	266.6	10.4	322.0
12.982	0.24	fixation	n/a	268.8	269.1	3322.0	n/a	n/a	n/a	n/a
13.224	0.03	saccade	n/a	270.9	269.6	n/a	362.7	262.9	3.14	177.0
13.256	0.212	fixation	n/a	363.2	260.3	3264.0	n/a	n/a	n/a	n/a
13.47	0.026	saccade	n/a	365.1	254.6	n/a	375.6	185.6	2.45	141.0
13.498	0.314	fixation	n/a	378.9	195.0	3178.0	n/a	n/a	n/a	n/a
13.814	0.028	saccade	n/a	382.4	201.4	n/a	449.3	203.0	2.32	135.0
13.844	0.138	fixation	n/a	445.9	198.2	3218.0	n/a	n/a	n/a	n/a
13.984	0.048	saccade	n/a	445.5	196.4	n/a	213.1	196.7	7.89	299.0
14.034	0.202	fixation	n/a	219.8	200.0	3260.0	n/a	n/a	n/a	n/a
14.238	0.028	saccade	n/a	219.0	201.1	n/a	288.0	252.5	2.93	156.0
14.268	0.412	fixation	n/a	287.0	250.1	3320.0	n/a	n/a	n/a	n/a
14.388	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.496	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.682	0.04	saccade	n/a	285.9	247.7	n/a	161.1	183.2	4.72	232.0
14.724	0.178	fixation	n/a	169.7	189.5	3294.0	n/a	n/a	n/a	n/a
14.904	0.036	saccade	n/a	174.4	194.2	n/a	291.9	201.0	3.94	175.0
