onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
0.057	0.124	fixation	n/a	210.1	372.7	3760.0	n/a	n/a	n/a	n/a
0.1	0.0	trigger_94	94	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.183	0.036	saccade	n/a	210.4	372.6	n/a	219.0	257.8	4.4	209.0
0.221	0.364	fixation	n/a	219.2	264.1	3684.0	n/a	n/a	n/a	n/a
0.587	0.028	saccade	n/a	220.4	270.0	n/a	160.3	250.7	2.37	168.0
0.617	0.146	fixation	n/a	163.5	259.4	3576.0	n/a	n/a	n/a	n/a
0.765	0.172	saccade	n/a	170.8	266.4	n/a	216.8	221.1	2.45	871.0
0.801	0.074	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.939	0.28	fixation	n/a	219.6	228.4	3576.0	n/a	n/a	n/a	n/a
1.221	0.03	saccade	n/a	220.8	232.2	n/a	211.1	159.9	2.82	153.0
1.253	0.936	fixation	n/a	214.9	173.8	3670.0	n/a	n/a	n/a	n/a
2.11	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.191	0.024	saccade	n/a	210.7	177.3	n/a	180.7	150.7	1.5	114.0
2.217	0.172	fixation	n/a	183.9	155.6	3787.0	n/a	n/a	n/a	n/a
2.391	0.026	saccade	n/a	182.7	154.1	n/a	247.5	148.4	2.41	156.0
2.419	0.186	fixation	n/a	254.0	149.7	3804.0	n/a	n/a	n/a	n/a
2.607	0.04	saccade	n/a	254.3	152.5	n/a	404.9	148.1	5.64	272.0
2.649	0.156	fixation	n/a	403.7	150.5	3749.0	n/a	n/a	n/a	n/a
2.807	0.05	saccade	n/a	404.6	154.0	n/a	144.5	154.4	9.62	370.0
2.859	0.246	fixation	n/a	148.3	156.1	3617.0	n/a	n/a	n/a	n/a
3.107	0.03	saccade	n/a	148.7	158.9	n/a	242.2	156.8	3.43	193.0
3.139	0.114	fixation	n/a	246.6	156.9	3560.0	n/a	n/a	n/a	n/a
3.255	0.028	saccade	n/a	249.1	158.5	n/a	338.1	152.1	3.34	192.0
3.285	0.162	fixation	n/a	342.0	153.8	3577.0	n/a	n/a	n/a	n/a
3.449	0.048	saccade	n/a	344.3	156.1	n/a	514.4	157.8	6.41	236.0
3.499	0.222	fixation	n/a	514.3	158.5	3557.0	n/a	n/a	n/a	n/a
3.723	0.02	saccade	n/a	516.5	160.6	n/a	550.1	157.8	1.27	92.0
3.745	0.286	fixation	n/a	549.3	164.4	3519.0	n/a	n/a	n/a	n/a
4.033	0.06	saccade	n/a	550.9	169.5	n/a	178.6	253.4	14.2	452.0
4.095	0.154	fixation	n/a	187.2	253.0	3544.0	n/a	n/a	n/a	n/a
4.251	0.024	saccade	n/a	183.8	251.4	n/a	130.4	239.7	2.0	133.0
4.277	0.17	fixation	n/a	135.6	246.1	3512.0	n/a	n/a	n/a	n/a
4.449	0.05	saccade	n/a	136.5	245.4	n/a	321.0	276.3	6.95	240.0
4.501	0.132	fixation	n/a	320.5	272.0	3463.0	n/a	n/a	n/a	n/a
4.635	0.032	saccade	n/a	319.5	272.0	n/a	222.7	232.2	3.93	203.0
4.669	0.138	fixation	n/a	227.3	236.0	3451.0	n/a	n/a	n/a	n/a
4.809	0.194	saccade	n/a	233.7	240.8	n/a	164.8	232.9	2.57	776.0
4.843	0.092	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.005	0.08	fixation	n/a	160.7	233.4	3405.0	n/a	n/a	n/a	n/a
5.087	0.04	saccade	n/a	159.9	234.6	n/a	320.3	236.0	5.97	305.0
5.129	0.242	fixation	n/a	319.1	236.9	3360.0	n/a	n/a	n/a	n/a
5.373	0.03	saccade	n/a	320.7	238.4	n/a	427.4	227.0	4.07	224.0
5.405	0.214	fixation	n/a	430.6	226.8	3298.0	n/a	n/a	n/a	n/a
5.621	0.03	saccade	n/a	431.1	226.3	n/a	510.1	230.7	3.0	189.0
5.653	0.172	fixation	n/a	512.8	231.5	3242.0	n/a	n/a	n/a	n/a
5.827	0.038	saccade	n/a	513.7	230.5	n/a	632.2	233.0	4.47	208.0
5.867	0.314	fixation	n/a	630.8	233.6	3159.0	n/a	n/a	n/a	n/a
6.183	0.034	saccade	n/a	629.4	234.8	n/a	523.9	228.8	3.98	263.0
6.219	0.14	fixation	n/a	527.8	230.3	3175.0	n/a	n/a	n/a	n/a
6.361	0.062	saccade	n/a	528.6	231.4	n/a	123.8	310.7	15.32	429.0
6.425	0.318	fixation	n/a	135.1	310.4	3312.0	n/a	n/a	n/a	n/a
6.745	0.038	saccade	n/a	136.9	312.8	n/a	262.0	309.1	4.63	235.0
6.785	0.262	fixation	n/a	258.8	307.6	3307.0	n/a	n/a	n/a	n/a
7.049	0.032	saccade	n/a	255.6	308.8	n/a	347.3	308.4	3.44	221.0
7.083	0.2	fixation	n/a	346.3	309.6	3272.0	n/a	n/a	n/a	n/a
7.285	0.158	saccade	n/a	350.7	316.8	n/a	316.7	304.9	1.36	678.0
7.317	0.064	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.445	0.108	fixation	n/a	319.5	306.8	3292.0	n/a	n/a	n/a	n/a
7.555	0.028	saccade	n/a	319.7	306.8	n/a	379.8	307.0	2.27	160.0
7.585	0.14	fixation	n/a	379.6	304.6	3272.0	n/a	n/a	n/a	n/a
7.727	0.042	saccade	n/a	380.3	306.7	n/a	194.2	306.6	6.96	354.0
