onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
0.035	0.082	fixation	n/a	327.3	267.8	3691.0	n/a	n/a	n/a	n/a
0.119	0.034	saccade	n/a	326.0	267.2	n/a	240.7	219.0	3.72	233.0
0.155	0.202	fixation	n/a	246.0	225.4	3650.0	n/a	n/a	n/a	n/a
0.359	0.028	saccade	n/a	243.9	226.9	n/a	250.9	147.9	3.05	166.0
0.389	0.192	fixation	n/a	254.4	146.5	3577.0	n/a	n/a	n/a	n/a
0.583	0.056	saccade	n/a	255.3	155.7	n/a	342.2	501.6	13.48	419.0
0.641	0.308	fixation	n/a	338.2	508.3	3718.0	n/a	n/a	n/a	n/a
0.951	0.156	saccade	n/a	337.0	509.6	n/a	277.1	131.8	14.49	883.0
1.013	0.046	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.109	0.498	fixation	n/a	280.8	152.1	3749.0	n/a	n/a	n/a	n/a
1.609	0.056	saccade	n/a	282.1	166.2	n/a	302.2	494.3	12.45	376.0
1.667	0.22	fixation	n/a	303.4	501.7	3913.0	n/a	n/a	n/a	n/a
1.889	0.19	saccade	n/a	311.6	506.5	n/a	252.0	437.2	3.41	1654.0
1.921	0.09	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.078	0.0	trigger_111	111	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.081	0.258	fixation	n/a	252.0	436.3	3911.0	n/a	n/a	n/a	n/a
2.341	0.028	saccade	n/a	252.2	433.3	n/a	209.5	396.5	2.11	137.0
2.371	0.278	fixation	n/a	213.0	403.4	3872.0	n/a	n/a	n/a	n/a
2.651	0.198	saccade	n/a	221.6	411.9	n/a	486.3	441.0	9.97	1102.0
2.681	0.084	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.851	0.178	fixation	n/a	482.8	441.0	3806.0	n/a	n/a	n/a	n/a
3.031	0.048	saccade	n/a	480.4	440.8	n/a	326.2	280.6	8.46	349.0
3.081	0.834	fixation	n/a	333.5	295.0	3642.0	n/a	n/a	n/a	n/a
3.917	0.03	saccade	n/a	332.6	302.4	n/a	257.6	272.1	3.07	180.0
3.949	0.072	fixation	n/a	265.8	279.9	3528.0	n/a	n/a	n/a	n/a
4.023	0.114	saccade	n/a	270.8	285.2	n/a	266.2	249.5	1.38	737.0
4.063	0.002	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.088	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.139	0.16	fixation	n/a	263.4	262.5	3542.0	n/a	n/a	n/a	n/a
4.301	0.034	saccade	n/a	264.0	263.5	n/a	167.8	220.4	3.96	216.0
4.337	0.068	fixation	n/a	171.6	221.2	3562.0	n/a	n/a	n/a	n/a
4.407	0.03	saccade	n/a	168.8	217.9	n/a	150.1	160.4	2.3	163.0
4.439	0.27	fixation	n/a	150.2	165.9	3522.0	n/a	n/a	n/a	n/a
4.711	0.054	saccade	n/a	151.7	171.0	n/a	313.3	542.2	15.08	551.0
4.767	0.25	fixation	n/a	310.9	541.8	3662.0	n/a	n/a	n/a	n/a
5.019	0.032	saccade	n/a	312.8	542.3	n/a	413.2	545.3	3.73	226.0
5.053	0.188	fixation	n/a	413.7	545.6	3766.0	n/a	n/a	n/a	n/a
5.243	0.036	saccade	n/a	412.1	545.5	n/a	532.1	534.6	4.48	256.0
5.281	0.138	fixation	n/a	530.2	536.3	3725.0	n/a	n/a	n/a	n/a
5.421	0.064	saccade	n/a	530.0	537.7	n/a	218.8	191.5	17.46	590.0
5.487	0.272	fixation	n/a	230.9	198.6	3575.0	n/a	n/a	n/a	n/a
5.761	0.032	saccade	n/a	230.4	196.6	n/a	151.5	160.5	3.25	204.0
5.795	0.178	fixation	n/a	156.6	169.2	3594.0	n/a	n/a	n/a	n/a
5.975	0.052	saccade	n/a	158.4	170.0	n/a	479.2	162.5	12.09	442.0
6.029	0.286	fixation	n/a	483.7	162.4	3584.0	n/a	n/a	n/a	n/a
6.317	0.046	saccade	n/a	482.8	168.3	n/a	316.3	267.8	7.44	317.0
6.365	0.132	fixation	n/a	316.9	261.5	3615.0	n/a	n/a	n/a	n/a
6.499	0.032	saccade	n/a	317.9	262.6	n/a	223.0	233.9	3.75	229.0
6.533	0.268	fixation	n/a	227.7	236.2	3549.0	n/a	n/a	n/a	n/a
6.803	0.034	saccade	n/a	230.2	242.6	n/a	183.3	347.0	4.36	262.0
6.839	0.174	fixation	n/a	182.9	344.9	3583.0	n/a	n/a	n/a	n/a
7.002	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.015	0.032	saccade	n/a	185.2	343.6	n/a	204.6	251.1	3.6	219.0
7.049	0.19	fixation	n/a	206.3	250.7	3562.0	n/a	n/a	n/a	n/a
7.066	0.0	trigger_12	12	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.241	0.034	saccade	n/a	208.7	248.6	n/a	182.6	169.9	3.17	196.0
7.277	0.176	fixation	n/a	183.5	171.8	3538.0	n/a	n/a	n/a	n/a
7.455	0.022	saccade	n/a	183.2	173.6	n/a	143.7	165.2	1.49	98.0
7.479	0.106	fixation	n/a	146.8	170.0	3510.0	n/a	n/a	n/a	n/a
7.587	0.052	saccade	n/a	146.6	169.9	n/a	432.6	160.9	10.72	395.0
7.641	0.262	fixation	n/a	431.3	161.9	3483.0	n/a	n/a	n/a	n/a
