onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
0.099	0.342	fixation	n/a	150.6	129.1	3189.0	n/a	n/a	n/a	n/a
0.443	0.02	saccade	n/a	145.2	134.2	n/a	112.3	134.1	1.25	82.0
0.465	0.22	fixation	n/a	104.9	140.8	3115.0	n/a	n/a	n/a	n/a
0.687	0.018	saccade	n/a	101.4	143.2	n/a	74.7	144.4	1.0	73.0
0.707	0.104	fixation	n/a	76.5	146.3	3041.0	n/a	n/a	n/a	n/a
0.813	0.54	saccade	n/a	77.7	153.6	n/a	63.6	200.2	1.91	2362.0
0.857	0.46	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.355	0.128	fixation	n/a	71.5	192.0	2880.0	n/a	n/a	n/a	n/a
1.485	0.118	saccade	n/a	72.1	179.7	n/a	69.0	186.2	0.28	2857.0
1.515	0.03	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.605	0.086	fixation	n/a	69.4	181.4	2956.0	n/a	n/a	n/a	n/a
1.693	0.144	saccade	n/a	70.9	160.6	n/a	68.4	160.6	0.09	2649.0
1.735	0.058	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.839	0.292	fixation	n/a	66.8	150.7	2675.0	n/a	n/a	n/a	n/a
2.133	0.082	saccade	n/a	73.1	125.5	n/a	430.7	309.6	15.69	283.0
2.146	0.0	trigger_114	114	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.217	0.954	fixation	n/a	442.9	294.9	2771.0	n/a	n/a	n/a	n/a
3.173	0.042	saccade	n/a	444.8	307.3	n/a	335.9	331.2	4.47	181.0
3.217	0.696	fixation	n/a	331.0	337.2	2946.0	n/a	n/a	n/a	n/a
3.915	0.212	saccade	n/a	323.3	343.7	n/a	165.7	213.9	8.09	2404.0
3.989	0.048	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.129	0.152	fixation	n/a	174.9	214.2	2981.0	n/a	n/a	n/a	n/a
4.162	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.283	0.112	saccade	n/a	195.2	232.3	n/a	185.9	203.7	1.2	311.0
4.397	0.136	fixation	n/a	185.1	192.1	2888.0	n/a	n/a	n/a	n/a
4.535	0.028	saccade	n/a	184.9	187.8	n/a	125.6	151.1	2.7	164.0
4.565	0.56	fixation	n/a	117.4	136.5	2898.0	n/a	n/a	n/a	n/a
5.127	0.024	saccade	n/a	111.9	134.0	n/a	155.0	142.3	1.67	97.0
5.153	0.118	fixation	n/a	159.9	149.0	3023.0	n/a	n/a	n/a	n/a
5.273	0.026	saccade	n/a	164.4	154.8	n/a	236.0	161.8	2.79	155.0
5.301	0.172	fixation	n/a	244.5	161.5	3107.0	n/a	n/a	n/a	n/a
5.475	0.03	saccade	n/a	245.1	161.9	n/a	328.2	170.7	3.3	171.0
5.507	0.184	fixation	n/a	328.1	172.1	3101.0	n/a	n/a	n/a	n/a
5.693	0.024	saccade	n/a	331.8	172.3	n/a	384.0	176.4	2.09	126.0
5.719	0.1	fixation	n/a	393.9	176.2	3046.0	n/a	n/a	n/a	n/a
5.821	0.024	saccade	n/a	396.8	177.4	n/a	447.4	173.8	2.04	118.0
5.847	0.092	fixation	n/a	455.1	172.0	3000.0	n/a	n/a	n/a	n/a
5.941	0.028	saccade	n/a	458.0	170.4	n/a	524.4	170.6	2.67	127.0
5.971	0.116	fixation	n/a	535.9	172.7	2952.0	n/a	n/a	n/a	n/a
6.089	0.022	saccade	n/a	538.1	171.1	n/a	577.1	172.5	1.56	96.0
6.113	0.18	fixation	n/a	580.2	172.2	2927.0	n/a	n/a	n/a	n/a
6.295	0.064	saccade	n/a	580.1	169.3	n/a	208.7	218.6	14.81	476.0
6.361	0.348	fixation	n/a	209.3	221.1	2922.0	n/a	n/a	n/a	n/a
6.711	0.03	saccade	n/a	208.4	222.9	n/a	167.2	161.0	2.94	188.0
6.743	0.224	fixation	n/a	168.9	164.6	2995.0	n/a	n/a	n/a	n/a
6.969	0.034	saccade	n/a	171.4	170.4	n/a	265.5	174.0	3.68	216.0
7.005	0.214	fixation	n/a	264.7	174.0	3089.0	n/a	n/a	n/a	n/a
7.221	0.032	saccade	n/a	261.0	171.6	n/a	178.6	161.6	3.24	181.0
7.255	0.312	fixation	n/a	179.0	161.9	3148.0	n/a	n/a	n/a	n/a
7.569	0.062	saccade	n/a	178.6	163.9	n/a	270.1	559.6	15.98	411.0
7.633	0.114	fixation	n/a	270.7	556.4	3264.0	n/a	n/a	n/a	n/a
7.749	0.04	saccade	n/a	271.6	559.7	n/a	399.5	548.2	5.02	220.0
7.791	0.196	fixation	n/a	398.9	544.0	3155.0	n/a	n/a	n/a	n/a
7.989	0.03	saccade	n/a	403.9	538.9	n/a	487.0	526.1	3.32	177.0
8.021	0.13	fixation	n/a	489.9	524.9	2868.0	n/a	n/a	n/a	n/a
8.153	0.068	saccade	n/a	491.6	524.0	n/a	191.6	162.0	18.59	473.0
8.223	0.306	fixation	n/a	198.9	157.8	2869.0	n/a	n/a	n/a	n/a
8.531	0.024	saccade	n/a	199.5	161.4	n/a	151.1	145.5	1.97	134.0
8.557	0.254	fixation	n/a	153.7	146.4	2963.0	n/a	n/a	n/a	n/a
8.813	0.036	saccade	n/a	155.6	153.6	n/a	257.5	224.1	4.86	282.0
8.851	0.146	fixation	n/a	260.5	227.5	3104.0	n/a	n/a	n/a	n/a
8.999	0.028	saccade	n/a	262.0	229.5	n/a	322.4	243.0	2.46	152.0
9.029	0.14	fixation	n/a	318.7	242.8	3196.0	n/a	n/a	n/a	n/a
9.171	0.056	saccade	n/a	319.7	246.0	n/a	394.9	508.3	10.95	360.0
9.229	0.086	fixation	n/a	393.4	506.6	3164.0	n/a	n/a	n/a	n/a
9.317	0.02	saccade	n/a	392.4	507.7	n/a	372.2	531.2	1.22	90.0
9.339	0.242	fixation	n/a	374.8	531.5	3133.0	n/a	n/a	n/a	n/a
9.583	0.03	saccade	n/a	376.1	535.2	n/a	313.2	535.9	2.47	173.0
9.615	0.254	fixation	n/a	313.6	536.9	3051.0	n/a	n/a	n/a	n/a
9.871	0.022	saccade	n/a	313.9	537.0	n/a	359.4	534.3	1.79	112.0
9.895	0.168	fixation	n/a	360.6	534.8	3071.0	n/a	n/a	n/a	n/a
10.065	0.036	saccade	n/a	361.1	535.3	n/a	471.6	537.6	4.36	243.0
10.103	0.222	fixation	n/a	474.2	537.7	3093.0	n/a	n/a	n/a	n/a
10.327	0.064	saccade	n/a	476.2	537.6	n/a	232.9	236.1	15.39	426.0
10.393	0.48	fixation	n/a	244.7	233.4	3134.0	n/a	n/a	n/a	n/a
10.875	0.014	saccade	n/a	244.5	243.2	n/a	228.4	245.2	0.64	53.0
10.891	0.138	fixation	n/a	226.8	245.7	3122.0	n/a	n/a	n/a	n/a
11.031	0.036	saccade	n/a	227.1	246.6	n/a	338.6	260.0	4.45	222.0
11.069	0.176	fixation	n/a	338.1	259.6	3215.0	n/a	n/a	n/a	n/a
11.247	0.028	saccade	n/a	338.3	256.3	n/a	402.6	258.3	2.57	168.0
11.277	0.126	fixation	n/a	399.4	260.1	3251.0	n/a	n/a	n/a	n/a
11.405	0.042	saccade	n/a	400.1	259.4	n/a	567.7	204.0	7.09	294.0
11.449	0.206	fixation	n/a	569.7	197.3	3223.0	n/a	n/a	n/a	n/a
11.657	0.066	saccade	n/a	569.0	195.6	n/a	208.2	185.0	14.24	317.0
11.725	0.204	fixation	n/a	211.1	182.8	3171.0	n/a	n/a	n/a	n/a
11.931	0.066	saccade	n/a	213.9	185.2	n/a	266.6	580.6	15.7	421.0
11.999	0.132	fixation	n/a	270.3	574.6	3058.0	n/a	n/a	n/a	n/a
12.133	0.016	saccade	n/a	268.8	571.8	n/a	266.3	556.4	0.61	46.0
12.151	0.152	fixation	n/a	265.5	554.5	2985.0	n/a	n/a	n/a	n/a
12.305	0.02	saccade	n/a	262.5	552.5	n/a	228.7	538.2	1.42	98.0
12.327	0.2	fixation	n/a	229.4	535.7	2875.0	n/a	n/a	n/a	n/a
12.529	0.034	saccade	n/a	231.8	534.1	n/a	348.8	520.1	4.59	250.0
12.565	0.29	fixation	n/a	350.9	521.6	2811.0	n/a	n/a	n/a	n/a
12.857	0.024	saccade	n/a	353.6	522.6	n/a	401.3	520.1	1.88	113.0
12.883	0.2	fixation	n/a	402.4	521.1	2857.0	n/a	n/a	n/a	n/a
13.085	0.026	saccade	n/a	406.0	523.4	n/a	457.8	523.0	2.05	122.0
13.113	0.476	fixation	n/a	454.9	526.3	2930.0	n/a	n/a	n/a	n/a
13.591	0.022	saccade	n/a	457.0	527.9	n/a	492.1	526.5	1.39	89.0
13.615	0.324	fixation	n/a	491.7	525.7	2954.0	n/a	n/a	n/a	n/a
13.941	0.022	saccade	n/a	491.5	526.1	n/a	529.3	525.2	1.49	88.0
13.965	0.204	fixation	n/a	533.4	525.1	2975.0	n/a	n/a	n/a	n/a
14.171	0.03	saccade	n/a	532.4	526.3	n/a	449.6	525.8	3.28	190.0
14.203	0.196	fixation	n/a	449.7	525.7	2993.0	n/a	n/a	n/a	n/a
14.401	0.018	saccade	n/a	446.6	526.0	n/a	423.2	528.0	0.93	68.0
14.421	0.466	fixation	n/a	422.2	528.9	2977.0	n/a	n/a	n/a	n/a
14.889	0.242	saccade	n/a	427.5	527.5	n/a	211.9	218.8	14.93	2720.0
14.983	0.064	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.133	0.198	fixation	n/a	211.4	213.2	3027.0	n/a	n/a	n/a	n/a
15.333	0.026	saccade	n/a	208.9	206.3	n/a	180.8	155.0	2.32	153.0
15.361	0.19	fixation	n/a	181.6	154.6	3065.0	n/a	n/a	n/a	n/a
15.553	0.034	saccade	n/a	185.7	155.3	n/a	284.7	156.5	3.87	213.0
15.589	0.212	fixation	n/a	286.8	158.1	2895.0	n/a	n/a	n/a	n/a
15.803	0.024	saccade	n/a	288.6	160.8	n/a	336.5	164.9	1.91	114.0
15.829	0.314	fixation	n/a	339.0	171.6	3015.0	n/a	n/a	n/a	n/a
16.145	0.026	saccade	n/a	342.4	179.9	n/a	406.5	186.3	2.58	149.0
16.173	0.164	fixation	n/a	405.6	185.8	3149.0	n/a	n/a	n/a	n/a
16.339	0.034	saccade	n/a	403.9	185.0	n/a	315.3	180.2	3.55	198.0
