onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
0.006	0.022	fixation	n/a	273.6	302.1	3310.0	n/a	n/a	n/a	n/a
0.03	0.028	saccade	n/a	275.8	303.8	n/a	347.7	321.4	2.83	164.0
0.054	0.0	trigger_91	91	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.06	0.16	fixation	n/a	344.9	316.7	3283.0	n/a	n/a	n/a	n/a
0.222	0.048	saccade	n/a	343.9	313.5	n/a	152.1	171.2	9.08	310.0
0.272	0.628	fixation	n/a	152.8	147.2	3040.0	n/a	n/a	n/a	n/a
0.902	0.03	saccade	n/a	153.4	142.8	n/a	60.7	120.5	3.46	177.0
0.934	0.222	fixation	n/a	61.2	122.7	2920.0	n/a	n/a	n/a	n/a
1.158	0.024	saccade	n/a	62.4	125.4	n/a	13.6	127.8	1.74	99.0
1.184	0.21	fixation	n/a	4.3	127.5	2873.0	n/a	n/a	n/a	n/a
1.396	0.17	saccade	n/a	21.1	132.6	n/a	85.2	157.9	2.47	1396.0
1.442	0.068	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.568	0.248	fixation	n/a	90.3	155.8	2927.0	n/a	n/a	n/a	n/a
1.818	0.042	saccade	n/a	94.0	155.9	n/a	256.7	150.3	6.02	207.0
1.862	0.232	fixation	n/a	254.1	148.0	2996.0	n/a	n/a	n/a	n/a
2.066	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.096	0.184	saccade	n/a	260.2	169.6	n/a	143.4	179.2	4.37	3270.0
2.164	0.048	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.282	0.182	fixation	n/a	141.7	165.3	2942.0	n/a	n/a	n/a	n/a
2.466	0.016	saccade	n/a	140.3	165.5	n/a	116.8	169.4	0.87	67.0
2.484	0.202	fixation	n/a	119.8	170.2	2982.0	n/a	n/a	n/a	n/a
2.688	0.034	saccade	n/a	123.2	170.3	n/a	235.8	180.8	4.2	223.0
2.724	0.214	fixation	n/a	234.1	176.5	2859.0	n/a	n/a	n/a	n/a
2.94	0.036	saccade	n/a	232.5	176.4	n/a	114.2	173.8	4.38	279.0
2.978	0.39	fixation	n/a	115.3	176.8	2893.0	n/a	n/a	n/a	n/a
3.37	0.026	saccade	n/a	118.0	178.3	n/a	177.5	180.3	2.19	139.0
3.398	0.052	fixation	n/a	176.9	179.8	2926.0	n/a	n/a	n/a	n/a
3.452	0.03	saccade	n/a	178.3	179.4	n/a	254.8	183.1	2.86	185.0
3.484	0.154	fixation	n/a	253.4	182.7	2978.0	n/a	n/a	n/a	n/a
3.64	0.026	saccade	n/a	255.0	182.1	n/a	314.3	182.1	2.25	143.0
3.668	0.144	fixation	n/a	312.1	184.0	3031.0	n/a	n/a	n/a	n/a
3.814	0.03	saccade	n/a	312.6	183.1	n/a	382.7	183.3	2.68	161.0
3.846	0.164	fixation	n/a	381.6	184.1	3023.0	n/a	n/a	n/a	n/a
4.012	0.036	saccade	n/a	381.5	184.8	n/a	271.4	184.8	4.2	255.0
4.05	0.168	fixation	n/a	269.5	186.3	3027.0	n/a	n/a	n/a	n/a
4.22	0.024	saccade	n/a	266.6	188.1	n/a	220.9	182.8	1.73	117.0
4.246	0.41	fixation	n/a	217.9	185.5	3105.0	n/a	n/a	n/a	n/a
4.658	0.03	saccade	n/a	216.1	185.9	n/a	296.0	187.6	3.01	152.0
4.69	0.546	fixation	n/a	294.3	189.7	3145.0	n/a	n/a	n/a	n/a
5.238	0.032	saccade	n/a	295.1	191.6	n/a	377.5	191.7	3.15	176.0
5.272	0.21	fixation	n/a	375.6	193.1	3209.0	n/a	n/a	n/a	n/a
5.484	0.03	saccade	n/a	376.4	192.0	n/a	455.4	192.1	3.04	176.0
5.516	0.282	fixation	n/a	455.1	187.3	3141.0	n/a	n/a	n/a	n/a
5.8	0.026	saccade	n/a	459.6	186.0	n/a	529.9	191.6	2.72	137.0
5.828	0.094	fixation	n/a	537.7	191.6	2975.0	n/a	n/a	n/a	n/a
5.924	0.018	saccade	n/a	540.8	191.7	n/a	564.9	192.2	0.93	66.0
5.944	0.126	fixation	n/a	563.6	192.5	2913.0	n/a	n/a	n/a	n/a
6.072	0.068	saccade	n/a	563.0	191.4	n/a	126.8	250.0	16.55	504.0
6.142	0.158	fixation	n/a	137.1	254.9	2957.0	n/a	n/a	n/a	n/a
6.302	0.014	saccade	n/a	136.6	258.2	n/a	119.5	257.8	0.63	54.0
6.318	0.242	fixation	n/a	120.4	256.5	2932.0	n/a	n/a	n/a	n/a
6.562	0.026	saccade	n/a	122.7	256.0	n/a	177.3	249.3	2.03	135.0
6.59	0.226	fixation	n/a	175.6	248.6	2887.0	n/a	n/a	n/a	n/a
6.818	0.036	saccade	n/a	174.3	244.0	n/a	302.2	239.3	4.81	279.0
