onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
0.06	0.25	fixation	n/a	147.6	249.7	3280.0	n/a	n/a	n/a	n/a
0.312	0.024	saccade	n/a	148.1	246.4	n/a	134.7	209.5	1.55	92.0
0.338	0.02	fixation	n/a	136.5	206.5	2746.0	n/a	n/a	n/a	n/a
0.36	0.186	saccade	n/a	137.3	206.2	n/a	164.8	144.6	2.65	941.0
0.392	0.09	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.548	0.27	fixation	n/a	159.4	162.9	2469.0	n/a	n/a	n/a	n/a
0.82	0.484	saccade	n/a	161.8	167.2	n/a	173.7	134.9	1.35	840.0
0.852	0.378	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.306	0.158	fixation	n/a	174.1	146.7	2766.0	n/a	n/a	n/a	n/a
1.466	0.838	saccade	n/a	172.1	146.5	n/a	175.0	228.2	3.18	842.0
1.514	0.698	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.108	0.0	trigger_113	113	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.306	0.204	fixation	n/a	182.9	199.5	3198.0	n/a	n/a	n/a	n/a
2.512	0.284	saccade	n/a	183.4	204.7	n/a	187.3	133.2	2.76	1126.0
2.546	0.172	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.798	0.556	fixation	n/a	201.3	137.3	2744.0	n/a	n/a	n/a	n/a
3.356	0.288	saccade	n/a	206.1	142.0	n/a	336.8	124.3	5.03	786.0
3.388	0.166	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.646	0.33	fixation	n/a	341.6	139.3	2879.0	n/a	n/a	n/a	n/a
3.978	0.832	saccade	n/a	343.6	143.5	n/a	242.7	217.0	4.8	1179.0
4.012	0.686	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.12	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.812	0.11	fixation	n/a	246.7	191.4	3131.0	n/a	n/a	n/a	n/a
4.924	0.034	saccade	n/a	247.1	196.5	n/a	155.5	196.9	3.5	255.0
4.96	0.19	fixation	n/a	156.0	195.6	3095.0	n/a	n/a	n/a	n/a
5.152	0.038	saccade	n/a	154.2	194.0	n/a	308.2	165.7	5.98	377.0
5.192	0.22	fixation	n/a	320.1	163.5	2632.0	n/a	n/a	n/a	n/a
5.414	0.032	saccade	n/a	321.3	162.3	n/a	401.4	146.6	3.12	224.0
5.448	0.136	fixation	n/a	408.1	149.5	2503.0	n/a	n/a	n/a	n/a
5.586	0.03	saccade	n/a	410.7	151.7	n/a	488.2	149.8	2.93	210.0
5.618	0.154	fixation	n/a	489.3	148.9	2482.0	n/a	n/a	n/a	n/a
5.774	0.028	saccade	n/a	489.9	150.2	n/a	547.9	153.2	2.17	162.0
5.804	0.158	fixation	n/a	547.1	154.2	2491.0	n/a	n/a	n/a	n/a
5.964	0.062	saccade	n/a	546.8	154.3	n/a	154.4	235.0	15.07	433.0
6.028	0.32	fixation	n/a	146.0	239.2	2601.0	n/a	n/a	n/a	n/a
6.35	0.034	saccade	n/a	144.7	242.9	n/a	324.5	220.9	6.92	386.0
6.386	0.182	fixation	n/a	344.0	218.9	2677.0	n/a	n/a	n/a	n/a
6.57	0.032	saccade	n/a	344.5	218.7	n/a	264.1	222.9	3.08	236.0
6.604	0.166	fixation	n/a	264.5	222.8	2665.0	n/a	n/a	n/a	n/a
6.772	0.018	saccade	n/a	262.9	224.0	n/a	238.0	227.8	0.97	80.0
6.792	0.11	fixation	n/a	240.8	227.5	2644.0	n/a	n/a	n/a	n/a
6.904	0.268	saccade	n/a	241.0	230.7	n/a	311.0	564.9	13.08	959.0
6.938	0.094	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.174	0.074	fixation	n/a	319.5	565.9	2730.0	n/a	n/a	n/a	n/a
7.25	0.03	saccade	n/a	324.2	571.8	n/a	400.1	565.9	2.87	214.0
7.282	0.176	fixation	n/a	405.6	570.7	2696.0	n/a	n/a	n/a	n/a
