sentence_id	word_id	word	nfixations	meanpupilsize	ffd	sfd	gd	gpt	trt	ffd_pupilsize	gd_pupilsize	gpt_pupilsize	trt_pupilsize	ffd_t1_mean	ffd_t2_mean	ffd_a1_mean	ffd_a2_mean	ffd_b1_mean	ffd_b2_mean	ffd_g1_mean	ffd_g2_mean	sfd_t1_mean	sfd_t2_mean	sfd_a1_mean	sfd_a2_mean	sfd_b1_mean	sfd_b2_mean	sfd_g1_mean	sfd_g2_mean	gd_t1_mean	gd_t2_mean	gd_a1_mean	gd_a2_mean	gd_b1_mean	gd_b2_mean	gd_g1_mean	gd_g2_mean	gpt_t1_mean	gpt_t2_mean	gpt_a1_mean	gpt_a2_mean	gpt_b1_mean	gpt_b2_mean	gpt_g1_mean	gpt_g2_mean	trt_t1_mean	trt_t2_mean	trt_a1_mean	trt_a2_mean	trt_b1_mean	trt_b2_mean	trt_g1_mean	trt_g2_mean
1	1	Henry	1.0	4855.0	82.0	82.0	82.0	82.0	82.0	4855.0	4855.0	4855.0	4855.0	3.585913	3.665448	1.701649	2.334316	2.58008	2.291417	2.70957	3.291953	3.585913	3.665448	1.701649	2.334316	2.58008	2.291417	2.70957	3.291953	3.585913	3.665448	1.701649	2.334316	2.58008	2.291417	2.70957	3.291953	3.585913	3.665448	1.701649	2.334316	2.58008	2.291417	2.70957	3.291953	3.585913	3.665448	1.701649	2.334316	2.58008	2.291417	2.70957	3.291953
1	2	Ford,	2.0	4717.5	68.0	n/a	68.0	68.0	195.0	4888.0	4888.0	4888.0	4717.5	2.285955	1.814572	1.965152	3.29093	3.070673	3.800223	1.957778	3.121936	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.285955	1.814572	1.965152	3.29093	3.070673	3.800223	1.957778	3.121936	2.285955	1.814572	1.965152	3.29093	3.070673	3.800223	1.957778	3.121936	2.430447	1.597392	1.776666	2.837907	2.8398	3.183969	1.67114	2.735367
1	3	with	2.0	4732.5	58.0	n/a	58.0	58.0	130.0	4914.0	4914.0	4914.0	4732.5	2.880021	1.315141	3.219073	4.647882	4.69548	2.93488	1.832801	3.241237	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.880021	1.315141	3.219073	4.647882	4.69548	2.93488	1.832801	3.241237	2.880021	1.315141	3.219073	4.647882	4.69548	2.93488	1.832801	3.241237	2.78255	1.576847	2.527194	3.512011	4.151771	2.611771	1.623391	2.769332
1	4	his	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	5	son	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	6	Edsel,	2.0	4788.0	192.0	n/a	192.0	192.0	296.0	4993.0	4993.0	4993.0	4788.0	1.833065	2.112081	1.690403	1.903507	2.429815	2.299584	1.997875	2.725904	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.833065	2.112081	1.690403	1.903507	2.429815	2.299584	1.997875	2.725904	1.833065	2.112081	1.690403	1.903507	2.429815	2.299584	1.997875	2.725904	2.258824	1.898233	2.404609	2.789809	3.414711	2.664163	1.6522	2.562226
1	7	founded	2.0	4855.0	105.0	n/a	105.0	105.0	224.0	5059.0	5059.0	5059.0	4855.0	2.443465	1.27827	1.830596	1.469486	3.213711	3.6126	2.022804	2.615319	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.443465	1.27827	1.830596	1.469486	3.213711	3.6126	2.022804	2.615319	2.443465	1.27827	1.830596	1.469486	3.213711	3.6126	2.022804	2.615319	2.572272	1.401466	2.531204	2.205268	2.411112	2.957848	1.70638	2.550177
1	8	the	2.0	4853.0	98.0	n/a	98.0	98.0	170.0	5018.0	5018.0	5018.0	4853.0	3.046674	1.905481	1.653177	3.00238	2.387054	2.07477	1.527003	2.724146	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.046674	1.905481	1.653177	3.00238	2.387054	2.07477	1.527003	2.724146	3.046674	1.905481	1.653177	3.00238	2.387054	2.07477	1.527003	2.724146	3.904699	1.93388	2.272138	3.818822	2.781886	2.175307	2.060992	3.305042
1	9	Ford	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	10	Foundation	2.0	4900.5	120.0	n/a	120.0	120.0	257.0	5036.0	5036.0	5036.0	4900.5	2.005791	2.629804	1.603502	2.482811	3.170144	2.676769	2.043385	2.686328	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.005791	2.629804	1.603502	2.482811	3.170144	2.676769	2.043385	2.686328	2.005791	2.629804	1.603502	2.482811	3.170144	2.676769	2.043385	2.686328	3.014471	2.393334	2.214117	2.346209	2.591399	2.756736	1.785671	2.620325
1	11	in	1.0	4662.0	94.0	94.0	94.0	94.0	94.0	4662.0	4662.0	4662.0	4662.0	3.814999	1.304781	2.16615	1.534071	2.464845	2.67455	0.919872	2.600669	3.814999	1.304781	2.16615	1.534071	2.464845	2.67455	0.919872	2.600669	3.814999	1.304781	2.16615	1.534071	2.464845	2.67455	0.919872	2.600669	3.814999	1.304781	2.16615	1.534071	2.464845	2.67455	0.919872	2.600669	3.814999	1.304781	2.16615	1.534071	2.464845	2.67455	0.919872	2.600669
1	12	1936	2.0	4705.0	119.0	n/a	119.0	119.0	212.0	4943.0	4943.0	4943.0	4705.0	1.893425	1.724492	2.308398	4.241991	2.720943	2.352572	1.508558	2.851625	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.893425	1.724492	2.308398	4.241991	2.720943	2.352572	1.508558	2.851625	1.893425	1.724492	2.308398	4.241991	2.720943	2.352572	1.508558	2.851625	1.731999	1.894842	2.427541	4.522188	2.540894	2.168692	1.723035	2.635694
1	13	as	2.0	4766.5	116.0	n/a	116.0	116.0	188.0	4909.0	4909.0	4909.0	4766.5	1.124287	1.601223	2.167191	1.789745	2.776721	2.600615	1.820835	2.796396	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.124287	1.601223	2.167191	1.789745	2.776721	2.600615	1.820835	2.796396	1.124287	1.601223	2.167191	1.789745	2.776721	2.600615	1.820835	2.796396	2.078933	1.395278	2.035919	1.657972	2.132076	2.688426	2.271064	2.515933
1	14	a	1.0	4819.0	158.0	158.0	158.0	158.0	158.0	4819.0	4819.0	4819.0	4819.0	3.083288	2.45564	3.038123	4.235212	4.814041	3.020166	1.610739	2.427376	3.083288	2.45564	3.038123	4.235212	4.814041	3.020166	1.610739	2.427376	3.083288	2.45564	3.038123	4.235212	4.814041	3.020166	1.610739	2.427376	3.083288	2.45564	3.038123	4.235212	4.814041	3.020166	1.610739	2.427376	3.083288	2.45564	3.038123	4.235212	4.814041	3.020166	1.610739	2.427376
1	15	local	1.0	4626.0	88.0	88.0	88.0	88.0	88.0	4626.0	4626.0	4626.0	4626.0	1.465588	2.58877	5.19062	3.832996	2.2871	2.441647	2.11726	2.846514	1.465588	2.58877	5.19062	3.832996	2.2871	2.441647	2.11726	2.846514	1.465588	2.58877	5.19062	3.832996	2.2871	2.441647	2.11726	2.846514	1.465588	2.58877	5.19062	3.832996	2.2871	2.441647	2.11726	2.846514	1.465588	2.58877	5.19062	3.832996	2.2871	2.441647	2.11726	2.846514
1	16	philanthropic	3.0	4607.3333	139.0	n/a	380.0	380.0	449.0	4585.0	4580.0	4580.0	4607.3333	2.03711	2.324345	2.14814	2.490262	3.207137	3.102777	1.450386	2.341995	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.840793	1.818308	1.982296	2.80742	2.63696	2.806533	1.458235	2.286965	1.840793	1.818308	1.982296	2.80742	2.63696	2.806533	1.458235	2.286965	2.133375	1.66863	1.99943	2.4125	2.590809	3.098193	1.699243	2.484817
1	17	organization	3.0	4570.6667	142.0	n/a	142.0	1216.0	350.0	4526.0	4526.0	4620.4167	4570.6667	3.011774	2.91777	2.04527	3.576071	2.967247	2.193502	1.747084	2.520446	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.011774	2.91777	2.04527	3.576071	2.967247	2.193502	1.747084	2.520446	3.150895	1.872199	2.331405	2.732821	2.904323	2.750648	1.756005	2.571683	2.937357	2.685348	2.127471	3.295958	3.662203	2.85824	1.877244	2.391155
1	18	with	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	19	a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	20	broad	1.0	4408.0	159.0	159.0	159.0	159.0	159.0	4408.0	4408.0	4408.0	4408.0	1.818152	1.867591	1.564406	2.497426	2.579659	2.581889	1.447565	2.271891	1.818152	1.867591	1.564406	2.497426	2.579659	2.581889	1.447565	2.271891	1.818152	1.867591	1.564406	2.497426	2.579659	2.581889	1.447565	2.271891	1.818152	1.867591	1.564406	2.497426	2.579659	2.581889	1.447565	2.271891	1.818152	1.867591	1.564406	2.497426	2.579659	2.581889	1.447565	2.271891
1	21	charter	1.0	4325.0	123.0	123.0	123.0	123.0	123.0	4325.0	4325.0	4325.0	4325.0	3.925186	2.685611	1.828909	1.262462	1.799064	1.974879	1.297909	1.858142	3.925186	2.685611	1.828909	1.262462	1.799064	1.974879	1.297909	1.858142	3.925186	2.685611	1.828909	1.262462	1.799064	1.974879	1.297909	1.858142	3.925186	2.685611	1.828909	1.262462	1.799064	1.974879	1.297909	1.858142	3.925186	2.685611	1.828909	1.262462	1.799064	1.974879	1.297909	1.858142
1	22	to	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	23	promote	2.0	4339.5	146.0	n/a	213.0	213.0	213.0	4328.0	4339.5	4339.5	4339.5	3.34893	2.619815	3.416841	2.262763	2.59901	2.979483	1.569033	2.371831	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.593734	3.511412	3.775873	2.654432	2.182597	2.461347	1.510792	2.760481	2.593734	3.511412	3.775873	2.654432	2.182597	2.461347	1.510792	2.760481	2.593734	3.511412	3.775873	2.654432	2.182597	2.461347	1.510792	2.760481
1	24	human	1.0	4418.0	118.0	118.0	118.0	118.0	118.0	4418.0	4418.0	4418.0	4418.0	1.453129	1.730173	1.249905	2.10359	2.199043	3.072862	1.368838	2.791688	1.453129	1.730173	1.249905	2.10359	2.199043	3.072862	1.368838	2.791688	1.453129	1.730173	1.249905	2.10359	2.199043	3.072862	1.368838	2.791688	1.453129	1.730173	1.249905	2.10359	2.199043	3.072862	1.368838	2.791688	1.453129	1.730173	1.249905	2.10359	2.199043	3.072862	1.368838	2.791688
1	25	welfare.	2.0	4482.5	89.0	n/a	89.0	358.0	265.0	4425.0	4425.0	4477.3333	4482.5	2.098106	1.144946	1.297081	3.854238	2.609219	3.579259	2.808591	2.827425	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.098106	1.144946	1.297081	3.854238	2.609219	3.579259	2.808591	2.827425	1.909921	1.862611	1.768338	3.645962	2.329174	2.50536	2.113193	2.573431	2.079595	1.76132	1.379166	3.06775	2.313338	2.765634	2.201033	2.650265
2	1	After	2.0	4496.5	58.0	n/a	144.0	144.0	144.0	4521.0	4496.5	4496.5	4496.5	0.864665	0.753023	0.806112	1.343299	3.324087	3.130296	1.154555	2.179864	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.168798	1.017166	0.956782	1.546087	2.938469	2.30223	1.085358	2.306871	1.168798	1.017166	0.956782	1.546087	2.938469	2.30223	1.085358	2.306871	1.168798	1.017166	0.956782	1.546087	2.938469	2.30223	1.085358	2.306871
2	2	this	2.0	4305.5	158.0	n/a	158.0	158.0	263.0	4350.0	4350.0	4350.0	4305.5	2.404198	1.346413	1.882293	1.609367	2.720301	2.07805	1.554968	2.355208	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.404198	1.346413	1.882293	1.609367	2.720301	2.07805	1.554968	2.355208	2.404198	1.346413	1.882293	1.609367	2.720301	2.07805	1.554968	2.355208	2.65129	1.530646	1.901517	2.033194	2.801111	1.854182	1.463761	2.461055
